Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7586  2.0715    -9.1277 -2.6636
      1  -7.5058  1.1124    -6.0435 -6.0014
      2  -8.3201  0.7187    -3.2558 -7.5667
      3  -7.8254  0.5834    -8.7844 -7.3530
      4  -8.0176  0.5139    -8.9226 -7.6870
      5  -7.8415  0.4570    -8.4560 -7.6012
      6  -7.6351  0.8088    -8.7358 -6.7702
      7  -7.7863  0.8029    -8.9116 -7.1194
      8  -7.7617  0.6453    -8.5767 -7.3418
      9  -7.8336  0.5285    -8.5723 -7.5965
     10  -7.8086  0.4144    -8.3358 -7.6108
     11  -7.8265  0.3209    -8.3211 -7.6464
     12  -7.8349  0.2580    -8.3108 -7.6667
     13  -7.8584  0.2175    -8.3167 -7.8298
     14  -7.9812  0.3710    -8.6604 -7.8369
     15  -7.9332  0.4606    -8.7271 -7.7130
     16  -7.8974  0.3686    -8.5054 -7.7211
     17  -7.8693  0.2960    -8.3591 -7.7219
     18  -7.8464  0.2405    -8.3127 -7.7164
     19  -7.8567  0.2014    -8.3107 -7.8059
     20  -7.8326  0.2088    -8.2648 -7.7089
     21  -7.8445  0.1732    -8.2664 -7.8158
     22  -7.8229  0.2067    -8.2321 -7.6806
     23  -7.8264  0.1732    -8.2232 -7.6961
     24  -7.8282  0.1521    -8.2162 -7.7071
     25  -7.8402  0.1335    -8.2258 -7.8234
     26  -7.9034  0.2159    -8.3679 -7.8349
     27  -7.8832  0.1798    -8.3402 -7.8343
     28  -7.8659  0.1513    -8.3098 -7.8335
     29  -7.8466  0.1600    -8.2814 -7.7716
     30  -7.8379  0.1372    -8.2418 -7.7688
     31  -7.8445  0.1233    -8.2456 -7.8306
     32  -7.8365  0.1076    -8.1913 -7.8301
     33  -7.8224  0.1160    -8.1211 -7.7303
     34  -7.8292  0.1035    -8.1282 -7.8038
     35  -7.8352  0.0937    -8.1393 -7.8330
     36  -7.8356  0.0897    -8.1350 -7.8337
     37  -7.8308  0.0805    -8.1024 -7.8333
     38  -7.8190  0.0946    -8.1001 -7.7486
     39  -7.8259  0.0843    -8.1007 -7.8296
     40  -7.8263  0.0819    -8.1005 -7.8303
     41  -7.8269  0.0794    -8.1003 -7.8312

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1032  0.0581     0.0084  0.1900
      3   0.0997  0.0593     0.0061  0.1896
      4   0.1022  0.0586     0.0084  0.1901
      5   0.1070  0.0582     0.0084  0.1909
      6   0.0532  0.0443     0.0001  0.1399
      7   0.0541  0.0449     0.0001  0.1425
      8   0.0626  0.0457     0.0014  0.1498
      9   0.0704  0.0465     0.0041  0.1568
     10   0.0781  0.0461     0.0082  0.1619
     11   0.0809  0.0450     0.0127  0.1631
     12   0.0826  0.0443     0.0160  0.1637
     13   0.0886  0.0446     0.0196  0.1684
     14   0.0552  0.0317     0.0086  0.1108
     15   0.0451  0.0271     0.0050  0.0921
     16   0.0493  0.0271     0.0079  0.0957
     17   0.0532  0.0271     0.0108  0.0993
     18   0.0567  0.0273     0.0142  0.1028
     19   0.0598  0.0272     0.0168  0.1057
     20   0.0576  0.0266     0.0156  0.1022
     21   0.0603  0.0263     0.0185  0.1044
     22   0.0536  0.0238     0.0151  0.0931
     23   0.0544  0.0235     0.0167  0.0935
     24   0.0550  0.0232     0.0179  0.0938
     25   0.0575  0.0234     0.0203  0.0961
     26   0.0434  0.0184     0.0127  0.0730
     27   0.0454  0.0182     0.0150  0.0746
     28   0.0474  0.0181     0.0167  0.0761
     29   0.0443  0.0172     0.0151  0.0716
     30   0.0457  0.0170     0.0165  0.0728
     31   0.0471  0.0169     0.0181  0.0739
     32   0.0485  0.0168     0.0200  0.0750
     33   0.0457  0.0160     0.0178  0.0708
     34   0.0470  0.0159     0.0196  0.0720
     35   0.0483  0.0159     0.0212  0.0732
     36   0.0486  0.0157     0.0216  0.0734
     37   0.0498  0.0157     0.0226  0.0743
     38   0.0454  0.0144     0.0204  0.0676
     39   0.0466  0.0144     0.0214  0.0685
     40   0.0468  0.0143     0.0218  0.0686
     41   0.0472  0.0142     0.0222  0.0687

