Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3899  1.7208    -9.1921 -3.8560
      1  -5.0575  1.0049    -6.6529 -3.7169
      2  -4.2169  0.6348    -5.0528 -3.5107
      3  -3.8003  0.5575    -4.4216 -3.2876
      4  -4.0170  0.5060    -4.5557 -3.7491
      5  -3.9788  0.3773    -4.4506 -3.7567
      6  -3.9557  0.2906    -4.3821 -3.7623
      7  -3.9459  0.2347    -4.3443 -3.7673
      8  -3.9405  0.1988    -4.3103 -3.7716
      9  -3.9475  0.1579    -4.3094 -3.7989
     10  -3.9505  0.1369    -4.3087 -3.8137
     11  -3.9485  0.1273    -4.2897 -3.8145
     12  -3.9495  0.1205    -4.2895 -3.8194
     13  -3.9509  0.1155    -4.2897 -3.8267
     14  -3.9491  0.1119    -4.2666 -3.8265
     15  -4.0694  0.2774    -4.5017 -3.7714
     16  -4.1433  0.2398    -4.5100 -3.9645
     17  -4.1518  0.2058    -4.5097 -3.9771
     18  -4.1461  0.1867    -4.5055 -3.9771
     19  -4.2252  0.3392    -4.7379 -3.9749
     20  -4.2483  0.2868    -4.7413 -4.0102
     21  -4.2477  0.2441    -4.7377 -4.0201
     22  -4.2501  0.2157    -4.7358 -4.0313
     23  -4.2719  0.1947    -4.7428 -4.0776
     24  -4.2455  0.1742    -4.7092 -4.0600
     25  -4.2282  0.1580    -4.6690 -4.0499
     26  -4.2429  0.1436    -4.6799 -4.0935
     27  -4.2558  0.1325    -4.6905 -4.1632
     28  -4.2408  0.1190    -4.6372 -4.1417
     29  -4.2378  0.1136    -4.6175 -4.1409
     30  -4.2361  0.1101    -4.6031 -4.1411
     31  -4.2454  0.1020    -4.6203 -4.2349
     32  -4.2422  0.0977    -4.5947 -4.2325
     33  -4.2472  0.0928    -4.6049 -4.2408
     34  -4.2377  0.0820    -4.5115 -4.2393
     35  -4.2025  0.1100    -4.5038 -4.0538
     36  -4.2153  0.0972    -4.5050 -4.0954
     37  -4.2110  0.0957    -4.5025 -4.0861
     38  -4.2126  0.0934    -4.5025 -4.0935
     39  -4.2135  0.0920    -4.5025 -4.0980
     40  -4.2083  0.0929    -4.5004 -4.0829
     41  -4.2064  0.0930    -4.4996 -4.0783

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0589     0.0061  0.1897
      1   0.1007  0.0589     0.0062  0.1896
      2   0.1007  0.0590     0.0060  0.1896
      3   0.0977  0.0594     0.0049  0.1890
      4   0.0990  0.0592     0.0046  0.1893
      5   0.1027  0.0575     0.0097  0.1897
      6   0.1065  0.0558     0.0146  0.1901
      7   0.1087  0.0547     0.0181  0.1904
      8   0.1105  0.0538     0.0212  0.1906
      9   0.1120  0.0529     0.0243  0.1907
     10   0.1128  0.0524     0.0263  0.1908
     11   0.1137  0.0519     0.0280  0.1909
     12   0.1140  0.0517     0.0286  0.1909
     13   0.1145  0.0514     0.0296  0.1910
     14   0.1154  0.0509     0.0309  0.1911
     15   0.0288  0.0145     0.0070  0.0530
     16   0.0312  0.0155     0.0075  0.0571
     17   0.0322  0.0154     0.0083  0.0579
     18   0.0329  0.0153     0.0089  0.0586
     19   0.0196  0.0091     0.0024  0.0331
     20   0.0208  0.0092     0.0033  0.0340
     21   0.0211  0.0090     0.0042  0.0342
     22   0.0216  0.0089     0.0052  0.0344
     23   0.0226  0.0091     0.0066  0.0360
     24   0.0235  0.0092     0.0073  0.0374
     25   0.0243  0.0093     0.0077  0.0384
     26   0.0253  0.0094     0.0081  0.0394
     27   0.0262  0.0095     0.0085  0.0402
     28   0.0270  0.0096     0.0090  0.0410
     29   0.0275  0.0095     0.0094  0.0412
     30   0.0278  0.0095     0.0098  0.0413
     31   0.0286  0.0095     0.0105  0.0424
     32   0.0290  0.0095     0.0112  0.0430
     33   0.0297  0.0095     0.0121  0.0437
     34   0.0304  0.0096     0.0132  0.0448
     35   0.0252  0.0078     0.0093  0.0358
     36   0.0259  0.0078     0.0098  0.0369
     37   0.0264  0.0079     0.0103  0.0376
     38   0.0266  0.0078     0.0106  0.0378
     39   0.0267  0.0078     0.0109  0.0379
     40   0.0273  0.0079     0.0116  0.0386
     41   0.0277  0.0079     0.0123  0.0389

