Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0025  1.8585    -5.9208 -0.3187
      1  -1.4429  1.1114    -2.8736 -0.1586
      2  -2.2103  0.8181    -3.0685 -1.5998
      3  -2.6277  0.7858    -3.4318 -2.2035
      4  -2.4343  0.7164    -2.8844 -2.1169
      5  -2.3501  0.9461    -3.0309 -1.6892
      6  -2.2641  0.7648    -2.6331 -1.6985
      7  -2.3086  0.5913    -2.6299 -2.1133
      8  -2.3949  0.5313    -2.6337 -2.1968
      9  -2.3985  0.4068    -2.6321 -2.3776
     10  -2.3890  0.2980    -2.6306 -2.3817
     11  -2.5118  0.7376    -3.0592 -2.3792
     12  -2.4455  0.5605    -2.8088 -2.3802
     13  -2.4092  0.4229    -2.6374 -2.3809
     14  -2.3905  0.3062    -2.6328 -2.3817
     15  -2.3812  0.2210    -2.6306 -2.3822
     16  -2.3816  0.1662    -2.6303 -2.3859
     17  -2.4256  0.3804    -2.8090 -2.3848
     18  -2.4028  0.2904    -2.7239 -2.3848
     19  -2.3889  0.2208    -2.6358 -2.3849
     20  -2.3818  0.1639    -2.6319 -2.3852
     21  -2.3787  0.1214    -2.6304 -2.3854
     22  -2.3818  0.1064    -2.6317 -2.3875
     23  -2.3780  0.0801    -2.6286 -2.3875
     24  -2.3804  0.0775    -2.6301 -2.3883
     25  -2.3794  0.0597    -2.6295 -2.3884
     26  -2.3966  0.1219    -2.7337 -2.3888
     27  -2.3926  0.0974    -2.6999 -2.3888
     28  -2.3910  0.0820    -2.6833 -2.3888
     29  -2.4218  0.1249    -2.8272 -2.3906
     30  -2.3974  0.0963    -2.7455 -2.3891
     31  -2.3930  0.0812    -2.7082 -2.3890
     32  -2.3910  0.0720    -2.6846 -2.3890
     33  -2.3988  0.0810    -2.7537 -2.3898
     34  -2.3857  0.0571    -2.6357 -2.3891
     35  -2.3846  0.0520    -2.6345 -2.3890
     36  -2.3833  0.0474    -2.6332 -2.3890
     37  -2.3779  0.0294    -2.6279 -2.3887
     38  -2.3768  0.0228    -2.6268 -2.3887
     39  -2.3771  0.0215    -2.6269 -2.3889
     40  -2.3766  0.0178    -2.6265 -2.3889
     41  -2.3765  0.0164    -2.6263 -2.3889

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0047  0.1896
      1   0.1006  0.0593     0.0048  0.1897
      2   0.0995  0.0597     0.0037  0.1895
      3   0.0964  0.0604     0.0022  0.1890
      4   0.0980  0.0599     0.0026  0.1892
      5   0.0658  0.0512     0.0001  0.1641
      6   0.0720  0.0515     0.0015  0.1688
      7   0.0832  0.0508     0.0063  0.1742
      8   0.0940  0.0523     0.0094  0.1813
      9   0.1026  0.0503     0.0176  0.1838
     10   0.1055  0.0487     0.0241  0.1843
     11   0.0540  0.0354     0.0012  0.1165
     12   0.0596  0.0347     0.0064  0.1206
     13   0.0642  0.0341     0.0118  0.1238
     14   0.0663  0.0333     0.0159  0.1250
     15   0.0674  0.0329     0.0184  0.1257
     16   0.0702  0.0325     0.0219  0.1280
     17   0.0444  0.0214     0.0098  0.0797
     18   0.0469  0.0212     0.0131  0.0817
     19   0.0492  0.0210     0.0154  0.0836
     20   0.0507  0.0207     0.0172  0.0849
     21   0.0514  0.0205     0.0186  0.0854
     22   0.0533  0.0209     0.0205  0.0881
     23   0.0550  0.0209     0.0219  0.0894
     24   0.0558  0.0211     0.0224  0.0910
     25   0.0562  0.0210     0.0230  0.0912
     26   0.0439  0.0161     0.0167  0.0692
     27   0.0446  0.0159     0.0178  0.0698
     28   0.0450  0.0158     0.0185  0.0701
     29   0.0401  0.0140     0.0159  0.0617
     30   0.0410  0.0139     0.0167  0.0624
     31   0.0417  0.0138     0.0175  0.0631
     32   0.0422  0.0137     0.0183  0.0635
     33   0.0429  0.0139     0.0189  0.0647
     34   0.0439  0.0140     0.0203  0.0660
     35   0.0443  0.0139     0.0209  0.0662
     36   0.0447  0.0138     0.0213  0.0665
     37   0.0458  0.0141     0.0218  0.0678
     38   0.0467  0.0141     0.0224  0.0685
     39   0.0475  0.0140     0.0231  0.0691
     40   0.0481  0.0140     0.0237  0.0697
     41   0.0483  0.0139     0.0241  0.0700

