Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2831  1.6255    -4.7396 -0.2373
      1  -1.1958  1.0768    -2.3628 -0.1311
      2  -0.6774  0.9216    -1.4428 -0.0779
      3  -0.3342  0.9956    -0.8799 -0.0379
      4  -0.2107  0.9976    -0.5628 -0.0254
      5  -0.1167  0.7596    -0.3432 -0.0240
      6  -0.1882  1.0131    -0.3958 -0.0240
      7  -0.1045  0.7444    -0.2676 -0.0236
      8  -0.2871  1.2662    -1.5436 -0.0243
      9  -0.1559  0.9270    -0.2706 -0.0238
     10  -0.0879  0.6812    -0.2655 -0.0235
     11  -0.0522  0.5030    -0.2628 -0.0234
     12  -1.1006  2.3405    -7.4266 -0.0278
     13  -0.6379  1.8477    -5.8860 -0.0257
     14  -0.3533  1.3914    -2.9220 -0.0247
     15  -0.1936  1.0191    -0.4427 -0.0241
     16  -0.1091  0.7451    -0.2713 -0.0238
     17  -0.0650  0.5508    -0.2672 -0.0236
     18  -0.0409  0.4078    -0.2645 -0.0234
     19  -0.0274  0.3018    -0.2629 -0.0234
     20  -0.0196  0.2146    -0.2621 -0.0233
     21  -0.0156  0.1526    -0.2617 -0.0233
     22  -0.0134  0.1129    -0.2611 -0.0233
     23  -0.0120  0.0839    -0.2606 -0.0232
     24  -0.0112  0.0621    -0.2604 -0.0232
     25  -0.0109  0.0536    -0.2601 -0.0232
     26  -0.0105  0.0399    -0.2600 -0.0232
     27  -0.0104  0.0295    -0.2599 -0.0232
     28  -0.0102  0.0218    -0.2599 -0.0232
     29  -0.0102  0.0162    -0.2599 -0.0232
     30  -0.0101  0.0121    -0.2598 -0.0232
     31  -0.0101  0.0090    -0.2598 -0.0232
     32  -0.0101  0.0067    -0.2598 -0.0232
     33  -0.0101  0.0051    -0.2598 -0.0232
     34  -0.0101  0.0039    -0.2598 -0.0232
     35  -0.0101  0.0031    -0.2598 -0.0232
     36  -0.0101  0.0025    -0.2598 -0.0232
     37  -0.0101  0.0021    -0.2598 -0.0232
     38  -0.0101  0.0017    -0.2598 -0.0232
     39  -0.0101  0.0028    -0.2598 -0.0232
     40  -0.0101  0.0023    -0.2598 -0.0232
     41  -0.0101  0.0019    -0.2598 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0977  0.0604     0.0025  0.1893
      1   0.1004  0.0596     0.0037  0.1897
      2   0.1012  0.0591     0.0052  0.1898
      3   0.1010  0.0595     0.0035  0.1899
      4   0.1033  0.0586     0.0043  0.1900
      5   0.1129  0.0554     0.0146  0.1914
      6   0.0960  0.0549     0.0047  0.1848
      7   0.1019  0.0524     0.0153  0.1859
      8   0.0658  0.0437     0.0001  0.1467
      9   0.0697  0.0424     0.0071  0.1488
     10   0.0737  0.0415     0.0137  0.1511
     11   0.0779  0.0409     0.0183  0.1541
     12   0.0180  0.0154     0.0000  0.0425
     13   0.0205  0.0148     0.0000  0.0441
     14   0.0220  0.0142     0.0001  0.0449
     15   0.0229  0.0138     0.0006  0.0453
     16   0.0240  0.0135     0.0018  0.0459
     17   0.0253  0.0133     0.0030  0.0467
     18   0.0265  0.0132     0.0045  0.0475
     19   0.0276  0.0131     0.0064  0.0482
     20   0.0279  0.0130     0.0072  0.0484
     21   0.0282  0.0129     0.0075  0.0486
     22   0.0292  0.0129     0.0081  0.0498
     23   0.0302  0.0129     0.0088  0.0509
     24   0.0311  0.0129     0.0094  0.0519
     25   0.0323  0.0133     0.0100  0.0536
     26   0.0332  0.0133     0.0109  0.0544
     27   0.0341  0.0133     0.0120  0.0551
     28   0.0350  0.0133     0.0133  0.0561
     29   0.0359  0.0133     0.0142  0.0572
     30   0.0368  0.0134     0.0147  0.0582
     31   0.0376  0.0134     0.0153  0.0591
     32   0.0378  0.0134     0.0154  0.0592
     33   0.0378  0.0133     0.0155  0.0592
     34   0.0386  0.0133     0.0161  0.0600
     35   0.0394  0.0134     0.0167  0.0607
     36   0.0402  0.0134     0.0174  0.0614
     37   0.0410  0.0134     0.0183  0.0620
     38   0.0422  0.0137     0.0193  0.0639
     39   0.0342  0.0105     0.0152  0.0499
     40   0.0348  0.0105     0.0156  0.0506
     41   0.0354  0.0105     0.0160  0.0513

