Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4432  1.6885    -9.1973 -3.9566
      1  -4.9659  0.8975    -6.3806 -3.7816
      2  -5.6377  0.5810    -6.4419 -5.0857
      3  -5.2250  0.4644    -5.8264 -4.8957
      4  -5.3849  0.4172    -5.8902 -5.1717
      5  -5.2580  1.0530    -7.7707 -3.7650
      6  -5.2051  0.8541    -6.8134 -4.1722
      7  -5.2275  0.6808    -6.3203 -4.6737
      8  -5.1166  0.5824    -5.8366 -4.6493
      9  -5.0799  0.4563    -5.6041 -4.7252
     10  -4.9301  0.7187    -5.7829 -4.1221
     11  -4.9670  0.5682    -5.6040 -4.4943
     12  -4.9985  0.4587    -5.5800 -4.6554
     13  -4.8993  0.5183    -5.5096 -4.5311
     14  -4.9070  0.4128    -5.4564 -4.6088
     15  -4.8453  0.3757    -5.3261 -4.5763
     16  -4.8563  0.3038    -5.3222 -4.6446
     17  -4.9527  0.3730    -5.4646 -4.7530
     18  -4.9327  0.3025    -5.3417 -4.7689
     19  -4.9902  0.2902    -5.4350 -4.8078
     20  -5.0293  0.2607    -5.4728 -4.8337
     21  -5.0502  0.2236    -5.4815 -4.8640
     22  -5.0629  0.1909    -5.4826 -4.9003
     23  -5.0508  0.1592    -5.3982 -4.8961
     24  -5.0627  0.1375    -5.4056 -4.9538
     25  -5.0546  0.1183    -5.3397 -4.9470
     26  -5.0573  0.1069    -5.3393 -4.9724
     27  -5.0591  0.0993    -5.3390 -4.9949
     28  -5.0525  0.0904    -5.3341 -4.9777
     29  -5.0610  0.0767    -5.3346 -5.0676
     30  -5.0549  0.0729    -5.3312 -5.0509
     31  -5.0562  0.0692    -5.3311 -5.0664
     32  -5.0532  0.0674    -5.3294 -5.0521
     33  -5.0517  0.0665    -5.3286 -5.0404
     34  -5.0481  0.0704    -5.3278 -4.9986
     35  -5.0462  0.0724    -5.3275 -4.9817
     36  -5.0444  0.0746    -5.3272 -4.9668
     37  -5.0550  0.0543    -5.3278 -5.0688
     38  -5.0537  0.0569    -5.3276 -5.0675
     39  -5.0523  0.0597    -5.3275 -5.0661
     40  -5.0508  0.0626    -5.3274 -5.0454
     41  -5.0585  0.0442    -5.3278 -5.0725

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0586     0.0071  0.1899
      1   0.1022  0.0588     0.0065  0.1900
      2   0.1021  0.0588     0.0063  0.1899
      3   0.1005  0.0592     0.0051  0.1897
      4   0.1005  0.0585     0.0059  0.1894
      5   0.0259  0.0279     0.0000  0.0791
      6   0.0288  0.0280     0.0000  0.0819
      7   0.0329  0.0285     0.0001  0.0867
      8   0.0385  0.0312     0.0001  0.0970
      9   0.0416  0.0311     0.0017  0.0999
     10   0.0205  0.0151     0.0001  0.0461
     11   0.0230  0.0153     0.0001  0.0482
     12   0.0254  0.0155     0.0013  0.0512
     13   0.0223  0.0135     0.0005  0.0442
     14   0.0239  0.0134     0.0018  0.0455
     15   0.0252  0.0138     0.0023  0.0474
     16   0.0267  0.0137     0.0039  0.0485
     17   0.0224  0.0115     0.0020  0.0402
     18   0.0234  0.0114     0.0033  0.0408
     19   0.0238  0.0116     0.0035  0.0415
     20   0.0250  0.0121     0.0042  0.0443
     21   0.0264  0.0124     0.0055  0.0462
     22   0.0277  0.0126     0.0071  0.0475
     23   0.0289  0.0125     0.0079  0.0482
     24   0.0302  0.0127     0.0085  0.0501
     25   0.0312  0.0126     0.0094  0.0512
     26   0.0318  0.0125     0.0101  0.0517
     27   0.0323  0.0124     0.0107  0.0520
     28   0.0335  0.0125     0.0121  0.0532
     29   0.0346  0.0127     0.0135  0.0544
     30   0.0358  0.0129     0.0143  0.0558
     31   0.0362  0.0128     0.0146  0.0562
     32   0.0373  0.0129     0.0152  0.0577
     33   0.0380  0.0129     0.0158  0.0585
     34   0.0391  0.0132     0.0164  0.0600
     35   0.0400  0.0133     0.0171  0.0609
     36   0.0409  0.0134     0.0178  0.0617
     37   0.0422  0.0135     0.0191  0.0634
     38   0.0432  0.0137     0.0202  0.0648
     39   0.0442  0.0138     0.0210  0.0661
     40   0.0451  0.0140     0.0214  0.0672
     41   0.0464  0.0140     0.0223  0.0682

