trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1234 690.00  0.00 800.00 17.20  0
  1  571 320.00  0.00 800.00 52.00  0
  2  766 430.00  0.00 800.00 17.20  0
  3  675 380.00  0.00 800.00 12.90  0
  4  746 420.00  0.00 800.00 10.80  0
  5  693 390.00  0.00 800.00 12.90  0
  6  746 400.00  0.00 800.00 12.90  0
  7  675 380.00  0.00 800.00 12.90  0
  8  817 460.00  0.00 800.00  8.60  0
  9  728 410.00  0.00 800.00 10.80  0
 10  906 510.00  0.00 800.00  6.44  0
 11 1334 750.00  0.00 800.00  1.00  1
 12  586 330.00  0.00 800.00 17.20  0
 13  176 100.00  0.00 800.00 104.00  0
 14  444 250.00  0.00 800.00 26.00  0
 15  444 230.00  0.00 800.00 52.00  0
 16 1314 740.00  0.00 800.00  0.43  1
 17  728 410.00  0.00 800.00 10.80  0
 18 1048 590.00  0.00 800.00  3.00  0
 19  586 330.00  0.00 800.00 17.20  0
 20  924 520.00  0.00 800.00  6.44  1
 21  533 300.00  0.00 800.00 21.50  0
 22  480 270.00  0.00 800.00 26.00  0
 23  764 430.00  0.00 800.00 10.80  0
 24  318 180.00  0.00 800.00 26.00  0
 25  498 280.00  0.00 800.00 26.00  0
 26  622 350.00  0.00 800.00 17.20  0
 27  300 170.00  0.00 800.00 26.00  0
 28  355 200.00  0.00 800.00 52.00  0
 29  516 290.00  0.00 800.00 26.00  0
 30  569 320.00  0.00 800.00 21.50  1
 31  783 440.00  0.00 800.00 12.90  0
 32  391 220.00  0.00 800.00 52.00  0
 33  836 470.00  0.00 800.00 10.80  1
 34 1111 620.00  0.00 800.00 52.00  0
 35  321 180.00  0.00 800.00 156.00  0
 36  730 410.00  0.00 800.00 17.20  0
 37  641 360.00  0.00 800.00 21.50  0
 38  872 490.00  0.00 800.00 10.80  0
 39  623 350.00  0.00 800.00 21.50  1
 40  855 480.00  0.00 800.00 12.90  0
 41  908 510.00  0.00 800.00 10.80  0
