Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7060  1.2321    -6.3021 -2.4382
      1  -3.0016  0.8468    -3.8881 -2.3742
      2  -2.7118  0.7494    -3.3328 -2.3456
      3  -2.5183  0.8769    -3.1715 -2.3194
      4  -2.4176  0.6819    -2.7302 -2.3174
      5  -2.3618  0.5009    -2.5736 -2.3169
      6  -2.3326  0.3593    -2.5692 -2.3166
      7  -2.3179  0.2602    -2.5669 -2.3165
      8  -2.3105  0.1878    -2.5659 -2.3164
      9  -2.3067  0.1360    -2.5655 -2.3164
     10  -2.3047  0.0989    -2.5653 -2.3164
     11  -2.3189  0.2722    -2.5666 -2.3165
     12  -2.3111  0.1974    -2.5659 -2.3164
     13  -2.3071  0.1437    -2.5655 -2.3164
     14  -2.3050  0.1049    -2.5653 -2.3164
     15  -2.3038  0.0734    -2.5652 -2.3164
     16  -2.3032  0.0543    -2.5651 -2.3164
     17  -2.3029  0.0398    -2.5651 -2.3164
     18  -2.3047  0.0981    -2.5653 -2.3164
     19  -2.3037  0.0714    -2.5652 -2.3164
     20  -2.3093  0.1748    -2.5657 -2.3164
     21  -2.3062  0.1277    -2.5654 -2.3164
     22  -2.3045  0.0926    -2.5653 -2.3164
     23  -2.3036  0.0675    -2.5652 -2.3164
     24  -2.3085  0.1639    -2.5656 -2.3164
     25  -2.3057  0.1192    -2.5654 -2.3164
     26  -2.3043  0.0869    -2.5652 -2.3164
     27  -2.3122  0.2088    -2.5659 -2.3164
     28  -2.3077  0.1518    -2.5655 -2.3164
     29  -2.3053  0.1107    -2.5653 -2.3164
     30  -2.3199  0.2789    -2.5666 -2.3165
     31  -2.3118  0.2036    -2.5659 -2.3164
     32  -2.3074  0.1474    -2.5655 -2.3164
     33  -2.3356  0.3835    -2.5680 -2.3166
     34  -2.3192  0.2717    -2.5667 -2.3165
     35  -2.3113  0.1956    -2.5660 -2.3164
     36  -2.3072  0.1421    -2.5656 -2.3164
     37  -2.3051  0.1036    -2.5654 -2.3164
     38  -2.3039  0.0756    -2.5652 -2.3164
     39  -2.3106  0.1861    -2.5660 -2.3164
     40  -2.3069  0.1358    -2.5656 -2.3164
     41  -2.3049  0.0993    -2.5654 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0955  0.0612     0.0009  0.1890
      1   0.1000  0.0598     0.0019  0.1897
      2   0.1018  0.0589     0.0045  0.1899
      3   0.0986  0.0599     0.0001  0.1893
      4   0.1103  0.0568     0.0096  0.1911
      5   0.1173  0.0534     0.0213  0.1919
      6   0.1210  0.0510     0.0300  0.1922
      7   0.1254  0.0487     0.0377  0.1927
      8   0.1289  0.0469     0.0439  0.1931
      9   0.1324  0.0452     0.0496  0.1935
     10   0.1356  0.0437     0.0548  0.1939
     11   0.0947  0.0425     0.0289  0.1705
     12   0.0978  0.0417     0.0329  0.1719
     13   0.1010  0.0411     0.0366  0.1737
     14   0.1042  0.0406     0.0402  0.1754
     15   0.1044  0.0404     0.0409  0.1755
     16   0.1073  0.0400     0.0438  0.1770
     17   0.1101  0.0396     0.0469  0.1784
     18   0.0805  0.0315     0.0318  0.1352
     19   0.0825  0.0313     0.0345  0.1369
     20   0.0604  0.0234     0.0226  0.0988
     21   0.0620  0.0231     0.0245  0.1002
     22   0.0634  0.0229     0.0265  0.1012
     23   0.0648  0.0228     0.0283  0.1023
     24   0.0493  0.0178     0.0191  0.0776
     25   0.0505  0.0176     0.0210  0.0785
     26   0.0515  0.0175     0.0220  0.0794
     27   0.0398  0.0143     0.0148  0.0614
     28   0.0407  0.0140     0.0158  0.0619
     29   0.0416  0.0139     0.0168  0.0626
     30   0.0320  0.0116     0.0104  0.0485
     31   0.0328  0.0113     0.0118  0.0492
     32   0.0335  0.0112     0.0133  0.0498
     33   0.0254  0.0094     0.0076  0.0387
     34   0.0255  0.0092     0.0079  0.0387
     35   0.0260  0.0091     0.0084  0.0390
     36   0.0266  0.0089     0.0089  0.0394
     37   0.0271  0.0088     0.0095  0.0397
     38   0.0276  0.0087     0.0101  0.0400
     39   0.0220  0.0074     0.0075  0.0322
     40   0.0224  0.0073     0.0078  0.0324
     41   0.0229  0.0072     0.0081  0.0327

