Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7573  2.0721    -9.1276 -2.6624
      1  -4.0135  1.1183    -5.7940 -2.4847
      2  -3.0748  0.6919    -3.9590 -2.3880
      3  -3.4736  0.5470    -4.1453 -3.1317
      4  -3.2057  0.5632    -3.6794 -2.9062
      5  -3.1648  0.4179    -3.6350 -2.9105
      6  -3.1118  0.3297    -3.4036 -2.8968
      7  -3.1408  0.2432    -3.4039 -3.1351
      8  -3.1286  0.1798    -3.3970 -3.1355
      9  -3.0321  0.8580    -3.7573 -2.4971
     10  -3.1018  1.3500    -6.9102 -2.3680
     11  -2.9021  1.0360    -4.8362 -2.3642
     12  -2.7893  0.7850    -3.4970 -2.3622
     13  -2.7861  1.0595    -4.8781 -2.3370
     14  -2.6669  0.7978    -3.3838 -2.3357
     15  -2.6026  0.6030    -3.2626 -2.3351
     16  -2.5556  0.4810    -3.1262 -2.3334
     17  -2.5223  0.3899    -3.0927 -2.3319
     18  -2.4972  0.3227    -3.0609 -2.3305
     19  -2.5034  0.2847    -3.0660 -2.3323
     20  -2.4830  0.2476    -3.0332 -2.3306
     21  -2.4972  0.2332    -3.0458 -2.3332
     22  -2.4704  0.2090    -2.9927 -2.3303
     23  -2.4511  0.1895    -2.9276 -2.3283
     24  -2.4372  0.1746    -2.8544 -2.3270
     25  -2.3998  0.1552    -2.8301 -2.3231
     26  -2.3843  0.1414    -2.8172 -2.3218
     27  -2.3762  0.1321    -2.8093 -2.3212
     28  -2.3824  0.1336    -2.8136 -2.3217
     29  -2.3616  0.1185    -2.7936 -2.3200
     30  -2.3519  0.1091    -2.7795 -2.3193
     31  -2.3425  0.0992    -2.7602 -2.3187
     32  -2.3654  0.1185    -2.7961 -2.3204
     33  -2.3461  0.1025    -2.7682 -2.3190
     34  -2.3330  0.0878    -2.7297 -2.3181
     35  -2.3277  0.0803    -2.7031 -2.3178
     36  -2.3240  0.0743    -2.6765 -2.3176
     37  -2.3185  0.0648    -2.6156 -2.3172
     38  -2.3131  0.0531    -2.5754 -2.3169
     39  -2.3094  0.0431    -2.5717 -2.3168
     40  -2.3088  0.0410    -2.5711 -2.3167
     41  -2.3082  0.0391    -2.5706 -2.3167

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0079  0.1899
      1   0.1023  0.0584     0.0078  0.1899
      2   0.1023  0.0583     0.0081  0.1898
      3   0.1014  0.0586     0.0073  0.1897
      4   0.0970  0.0593     0.0052  0.1888
      5   0.0999  0.0579     0.0094  0.1892
      6   0.1091  0.0568     0.0130  0.1910
      7   0.1196  0.0531     0.0221  0.1923
      8   0.1245  0.0506     0.0297  0.1928
      9   0.0265  0.0193     0.0001  0.0605
     10   0.0131  0.0096     0.0000  0.0272
     11   0.0141  0.0092     0.0001  0.0275
     12   0.0147  0.0089     0.0002  0.0278
     13   0.0109  0.0064     0.0001  0.0196
     14   0.0114  0.0061     0.0002  0.0197
     15   0.0117  0.0060     0.0005  0.0198
     16   0.0123  0.0060     0.0007  0.0202
     17   0.0129  0.0061     0.0009  0.0206
     18   0.0135  0.0062     0.0010  0.0212
     19   0.0141  0.0062     0.0012  0.0223
     20   0.0146  0.0063     0.0014  0.0233
     21   0.0153  0.0064     0.0017  0.0243
     22   0.0158  0.0065     0.0020  0.0250
     23   0.0164  0.0065     0.0023  0.0256
     24   0.0169  0.0065     0.0028  0.0261
     25   0.0169  0.0064     0.0029  0.0258
     26   0.0174  0.0065     0.0035  0.0263
     27   0.0179  0.0065     0.0044  0.0267
     28   0.0185  0.0065     0.0055  0.0271
     29   0.0188  0.0066     0.0063  0.0273
     30   0.0193  0.0066     0.0071  0.0276
     31   0.0198  0.0067     0.0073  0.0285
     32   0.0194  0.0066     0.0072  0.0276
     33   0.0196  0.0065     0.0073  0.0277
     34   0.0200  0.0066     0.0074  0.0284
     35   0.0205  0.0066     0.0076  0.0293
     36   0.0209  0.0066     0.0078  0.0300
     37   0.0214  0.0067     0.0079  0.0307
     38   0.0219  0.0068     0.0081  0.0314
     39   0.0224  0.0069     0.0083  0.0321
     40   0.0227  0.0068     0.0085  0.0323
     41   0.0230  0.0068     0.0086  0.0325

