Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7870  1.0820    -5.3144 -2.4576
      1  -3.1189  0.8145    -4.0858 -2.3889
      2  -2.7174  0.7473    -3.3714 -2.3460
      3  -2.5476  0.6577    -3.0151 -2.3309
      4  -2.4242  0.6471    -2.8069 -2.3184
      5  -2.3744  0.4669    -2.7460 -2.3179
      6  -2.5442  0.9981    -4.0020 -2.3182
      7  -2.4371  0.7519    -2.7366 -2.3174
      8  -2.3767  0.5623    -2.5752 -2.3169
      9  -2.3427  0.4159    -2.5704 -2.3167
     10  -2.3241  0.3066    -2.5678 -2.3165
     11  -2.3142  0.2245    -2.5666 -2.3165
     12  -2.3089  0.1660    -2.5658 -2.3164
     13  -2.3059  0.1216    -2.5655 -2.3164
     14  -2.3044  0.0900    -2.5653 -2.3164
     15  -2.3035  0.0634    -2.5652 -2.3164
     16  -2.3031  0.0464    -2.5651 -2.3164
     17  -2.3028  0.0341    -2.5651 -2.3164
     18  -2.3027  0.0258    -2.5651 -2.3164
     19  -2.3034  0.0591    -2.5652 -2.3164
     20  -2.3030  0.0432    -2.5651 -2.3164
     21  -2.3028  0.0317    -2.5651 -2.3164
     22  -2.3027  0.0223    -2.5651 -2.3164
     23  -2.3032  0.0504    -2.5651 -2.3164
     24  -2.3029  0.0377    -2.5651 -2.3164
     25  -2.3028  0.0279    -2.5651 -2.3164
     26  -2.3036  0.0664    -2.5652 -2.3164
     27  -2.3031  0.0486    -2.5651 -2.3164
     28  -2.3029  0.0355    -2.5651 -2.3164
     29  -2.3042  0.0860    -2.5652 -2.3164
     30  -2.3035  0.0623    -2.5652 -2.3164
     31  -2.3031  0.0455    -2.5651 -2.3164
     32  -2.3028  0.0319    -2.5651 -2.3164
     33  -2.3027  0.0233    -2.5651 -2.3164
     34  -2.3033  0.0547    -2.5651 -2.3164
     35  -2.3029  0.0399    -2.5651 -2.3164
     36  -2.3049  0.1001    -2.5653 -2.3164
     37  -2.3039  0.0752    -2.5652 -2.3164
     38  -2.3033  0.0554    -2.5652 -2.3164
     39  -2.3067  0.1355    -2.5655 -2.3164
     40  -2.3048  0.0983    -2.5653 -2.3164
     41  -2.3038  0.0720    -2.5652 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0992  0.0602     0.0021  0.1896
      1   0.1000  0.0595     0.0035  0.1896
      2   0.1008  0.0593     0.0039  0.1897
      3   0.1047  0.0579     0.0080  0.1903
      4   0.1054  0.0572     0.0093  0.1902
      5   0.1090  0.0552     0.0169  0.1905
      6   0.0571  0.0422     0.0001  0.1379
      7   0.0624  0.0415     0.0037  0.1419
      8   0.0672  0.0410     0.0099  0.1453
      9   0.0713  0.0406     0.0148  0.1485
     10   0.0750  0.0402     0.0184  0.1512
     11   0.0785  0.0400     0.0218  0.1540
     12   0.0821  0.0398     0.0248  0.1569
     13   0.0853  0.0396     0.0279  0.1593
     14   0.0887  0.0395     0.0305  0.1621
     15   0.0894  0.0393     0.0317  0.1624
     16   0.0924  0.0391     0.0346  0.1646
     17   0.0955  0.0390     0.0369  0.1670
     18   0.0984  0.0389     0.0395  0.1691
     19   0.0711  0.0285     0.0284  0.1206
     20   0.0730  0.0284     0.0300  0.1225
     21   0.0749  0.0284     0.0318  0.1242
     22   0.0752  0.0283     0.0323  0.1243
     23   0.0572  0.0207     0.0239  0.0913
     24   0.0585  0.0206     0.0253  0.0926
     25   0.0598  0.0206     0.0270  0.0939
     26   0.0470  0.0160     0.0202  0.0724
     27   0.0480  0.0159     0.0213  0.0732
     28   0.0489  0.0158     0.0221  0.0740
     29   0.0389  0.0128     0.0159  0.0584
     30   0.0396  0.0127     0.0167  0.0590
     31   0.0403  0.0126     0.0175  0.0596
     32   0.0404  0.0125     0.0178  0.0596
     33   0.0411  0.0125     0.0188  0.0602
     34   0.0338  0.0104     0.0146  0.0485
     35   0.0344  0.0104     0.0151  0.0493
     36   0.0279  0.0087     0.0103  0.0401
     37   0.0284  0.0086     0.0111  0.0404
     38   0.0289  0.0086     0.0120  0.0407
     39   0.0236  0.0074     0.0083  0.0334
     40   0.0240  0.0073     0.0086  0.0336
     41   0.0244  0.0072     0.0090  0.0338

