Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2506  1.7979    -9.1780 -3.5839
      1  -4.7681  0.9952    -6.3574 -3.4268
      2  -3.9471  0.6358    -4.7785 -3.2436
      3  -3.5373  0.5480    -4.1475 -3.1437
      4  -3.3647  0.5049    -3.8617 -3.0077
      5  -3.1794  0.6151    -3.6607 -2.7332
      6  -3.1117  0.4920    -3.4706 -2.7133
      7  -3.1506  0.3749    -3.4622 -3.0243
      8  -3.1267  0.2971    -3.3982 -3.0159
      9  -3.1264  0.2182    -3.3974 -3.1027
     10  -3.0446  0.5178    -3.3995 -2.7223
     11  -3.0859  0.4288    -3.4002 -2.8752
     12  -3.0325  0.4215    -3.3928 -2.8579
     13  -3.0004  0.3510    -3.3860 -2.8561
     14  -3.0251  0.2853    -3.3880 -2.8754
     15  -3.0518  0.2339    -3.3903 -2.8924
     16  -3.0585  0.1905    -3.3906 -2.9010
     17  -3.0860  0.1544    -3.3926 -2.9312
     18  -3.0472  0.1705    -3.3888 -2.8972
     19  -2.9965  0.1738    -3.3814 -2.8814
     20  -3.0815  0.1487    -3.3915 -2.9263
     21  -3.0432  0.1646    -3.3880 -2.8957
     22  -3.0261  0.1571    -3.3858 -2.8896
     23  -3.0352  0.1448    -3.3868 -2.8938
     24  -3.0257  0.1420    -3.3856 -2.8905
     25  -3.0166  0.1407    -3.3843 -2.8878
     26  -2.9099  0.1171    -3.3386 -2.8718
     27  -2.8721  0.0749    -3.1875 -2.8694
     28  -2.9262  0.1329    -3.3544 -2.8729
     29  -2.9108  0.1191    -3.3398 -2.8717
     30  -2.9052  0.1117    -3.3323 -2.8714
     31  -2.8940  0.1000    -3.3107 -2.8707
     32  -2.8807  0.0834    -3.2607 -2.8699
     33  -2.8578  0.0386    -3.1209 -2.8684
     34  -2.8562  0.0299    -3.1194 -2.8684
     35  -2.8549  0.0226    -3.1181 -2.8683
     36  -2.8548  0.0195    -3.1180 -2.8684
     37  -2.8552  0.0157    -3.1180 -2.8687
     38  -2.8554  0.0134    -3.1180 -2.8689
     39  -2.8570  0.0284    -3.1198 -2.8688
     40  -2.8560  0.0218    -3.1188 -2.8688
     41  -2.8573  0.0279    -3.1199 -2.8689

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0077  0.1899
      1   0.1026  0.0583     0.0075  0.1899
      2   0.1025  0.0584     0.0072  0.1899
      3   0.1004  0.0586     0.0063  0.1894
      4   0.1001  0.0584     0.0071  0.1892
      5   0.0811  0.0576     0.0029  0.1825
      6   0.0893  0.0581     0.0060  0.1855
      7   0.1028  0.0555     0.0114  0.1882
      8   0.1111  0.0542     0.0157  0.1901
      9   0.1138  0.0526     0.0216  0.1904
     10   0.0479  0.0331     0.0040  0.1094
     11   0.0545  0.0345     0.0071  0.1179
     12   0.0500  0.0313     0.0070  0.1071
     13   0.0521  0.0318     0.0084  0.1104
     14   0.0568  0.0322     0.0116  0.1157
     15   0.0612  0.0328     0.0149  0.1209
     16   0.0634  0.0325     0.0173  0.1226
     17   0.0669  0.0330     0.0201  0.1270
     18   0.0629  0.0307     0.0191  0.1180
     19   0.0598  0.0283     0.0189  0.1099
     20   0.0636  0.0307     0.0197  0.1187
     21   0.0591  0.0284     0.0185  0.1099
     22   0.0605  0.0289     0.0199  0.1127
     23   0.0622  0.0289     0.0216  0.1143
     24   0.0637  0.0292     0.0225  0.1166
     25   0.0651  0.0296     0.0234  0.1188
     26   0.0533  0.0204     0.0216  0.0875
     27   0.0535  0.0196     0.0223  0.0859
     28   0.0459  0.0172     0.0179  0.0741
     29   0.0465  0.0170     0.0190  0.0743
     30   0.0471  0.0170     0.0201  0.0747
     31   0.0476  0.0167     0.0210  0.0747
     32   0.0479  0.0163     0.0216  0.0742
     33   0.0464  0.0151     0.0212  0.0703
     34   0.0474  0.0151     0.0219  0.0714
     35   0.0486  0.0154     0.0225  0.0732
     36   0.0492  0.0153     0.0231  0.0736
     37   0.0501  0.0153     0.0240  0.0744
     38   0.0510  0.0153     0.0250  0.0751
     39   0.0427  0.0125     0.0210  0.0615
     40   0.0435  0.0125     0.0215  0.0621
     41   0.0428  0.0123     0.0213  0.0613

