trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1188 670.00  0.00 800.00  0.43  0
  1  597 340.00  0.00 800.00  2.00  0
  2  758 430.00  0.00 800.00  1.00  0
  3  776 440.00  0.00 800.00  1.00  0
  4  776 460.00  0.00 800.00  2.00  0
  5  776 460.00  0.00 800.00  2.00  0
  6  776 440.00  0.00 800.00  2.00  0
  7  758 430.00  0.00 800.00  1.00  0
  8  758 440.00  0.00 800.00  0.71  0
  9  848 480.00  0.00 800.00  1.00  0
 10  812 460.00  0.00 800.00  1.00  0
 11  794 450.00  0.00 800.00  1.00  0
 12  776 440.00  0.00 800.00  1.00  0
 13  776 440.00  0.00 800.00  2.00  0
 14  776 430.00  0.00 800.00  0.71  0
 15  579 330.00  0.00 800.00  2.00  0
 16  156  90.00  0.00 800.00 26.00  0
 17  156  70.00  0.00 800.00 52.00  0
 18  104  60.00  0.00 800.00 104.00  0
 19   88  50.00  0.00 800.00 260.00  0
 20  436 250.00  0.00 800.00  3.00  0
 21  154  90.00  0.00 800.00 17.20  0
 22   61  40.00  0.00 800.00  8.60  0
 23  294 170.00  0.00 800.00  6.44  0
 24  365 210.00  0.00 800.00  4.30  0
 25  106  60.00  0.00 800.00 260.00  0
 26  106  50.00  0.00 800.00 156.00  0
 27  155  90.00  0.00 800.00 21.50  0
 28  167 100.00  0.00 800.00  4.30  1
 29  138  80.00  0.00 800.00 26.00  1
 30  830 470.00  0.00 800.00  1.00  0
 31  122  70.00  0.00 800.00 104.00  1
 32  490 280.00  0.00 800.00  3.00  1
 33  884 500.00  0.00 800.00  1.00  0
 34  884 500.00  0.00 800.00  2.00  1
 35 1414 790.00  0.00 800.00 17.20  0
 36 1416 790.00  0.00 800.00 26.00  0
 37  885 500.00  0.00 800.00  2.00  0
 38 1064 600.00  0.00 800.00  1.00  0
 39 1046 590.00  0.00 800.00  1.00  0
 40 1010 570.00  0.00 800.00  1.00  0
 41 1010 580.00  0.00 800.00  0.71  0
