Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4339  0.9960    -4.7317 -2.4184
      1  -2.8983  0.8930    -3.8689 -2.3606
      2  -2.6397  0.8897    -3.4156 -2.3321
      3  -2.7677  0.8714    -3.6087 -2.4615
      4  -2.6637  0.6708    -2.9725 -2.4501
      5  -2.6398  0.5134    -2.8574 -2.5846
      6  -2.6392  0.4654    -2.9190 -2.5909
      7  -2.6108  0.3315    -2.8526 -2.5909
      8  -2.5962  0.2362    -2.8493 -2.5910
      9  -3.2052  1.3687    -7.1316 -2.5414
     10  -2.9948  1.0460    -5.1905 -2.5356
     11  -2.8702  0.7917    -3.3953 -2.5373
     12  -2.8045  0.8384    -3.3792 -2.4487
     13  -2.7519  0.6534    -3.1552 -2.5055
     14  -2.6855  0.5714    -3.1044 -2.4734
     15  -2.6366  0.4651    -3.0584 -2.4625
     16  -2.6050  0.3632    -2.9939 -2.4610
     17  -2.6138  0.7088    -3.0343 -2.3469
     18  -2.5899  0.5683    -2.9766 -2.3562
     19  -2.5902  0.4724    -2.9634 -2.3768
     20  -2.5850  0.3736    -2.9452 -2.3997
     21  -2.5848  0.2958    -2.9372 -2.4342
     22  -2.5869  0.2350    -2.9341 -2.4872
     23  -2.5869  0.1856    -2.9277 -2.5382
     24  -2.5782  0.1476    -2.8540 -2.5326
     25  -2.5829  0.1217    -2.8543 -2.5820
     26  -2.5774  0.1001    -2.8497 -2.5816
     27  -2.5786  0.0863    -2.8496 -2.5835
     28  -2.5797  0.0770    -2.8496 -2.5850
     29  -2.5760  0.0674    -2.8463 -2.5845
     30  -2.5735  0.0610    -2.8442 -2.5841
     31  -2.5770  0.0516    -2.8445 -2.5876
     32  -2.5789  0.0455    -2.8446 -2.5895
     33  -2.5775  0.0409    -2.8433 -2.5893
     34  -2.5790  0.0354    -2.8434 -2.5908
     35  -2.5793  0.0339    -2.8434 -2.5910
     36  -2.5784  0.0303    -2.8426 -2.5909
     37  -2.5778  0.0279    -2.8421 -2.5909
     38  -2.5699  0.0527    -2.8415 -2.5833
     39  -2.5713  0.0490    -2.8416 -2.5847
     40  -2.5757  0.0357    -2.8419 -2.5889
     41  -2.5771  0.0297    -2.8419 -2.5904

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0979  0.0607     0.0001  0.1894
      1   0.0989  0.0605     0.0001  0.1896
      2   0.1001  0.0601     0.0001  0.1897
      3   0.0984  0.0609     0.0001  0.1897
      4   0.1099  0.0578     0.0080  0.1913
      5   0.1188  0.0545     0.0170  0.1924
      6   0.1236  0.0535     0.0206  0.1932
      7   0.1262  0.0512     0.0292  0.1934
      8   0.1281  0.0496     0.0351  0.1935
      9   0.0256  0.0203     0.0000  0.0599
     10   0.0278  0.0197     0.0001  0.0609
     11   0.0299  0.0192     0.0003  0.0620
     12   0.0280  0.0183     0.0001  0.0588
     13   0.0302  0.0181     0.0019  0.0606
     14   0.0325  0.0189     0.0031  0.0644
     15   0.0350  0.0194     0.0053  0.0677
     16   0.0373  0.0196     0.0075  0.0701
     17   0.0219  0.0122     0.0010  0.0409
     18   0.0236  0.0122     0.0023  0.0428
     19   0.0255  0.0125     0.0037  0.0453
     20   0.0270  0.0125     0.0057  0.0465
     21   0.0284  0.0125     0.0073  0.0476
     22   0.0296  0.0125     0.0081  0.0485
     23   0.0305  0.0123     0.0089  0.0494
     24   0.0315  0.0123     0.0098  0.0505
     25   0.0326  0.0123     0.0109  0.0517
     26   0.0336  0.0122     0.0122  0.0526
     27   0.0340  0.0121     0.0133  0.0529
     28   0.0344  0.0120     0.0140  0.0531
     29   0.0353  0.0120     0.0146  0.0539
     30   0.0362  0.0120     0.0151  0.0546
     31   0.0371  0.0121     0.0158  0.0552
     32   0.0379  0.0121     0.0164  0.0562
     33   0.0386  0.0120     0.0171  0.0571
     34   0.0394  0.0121     0.0180  0.0581
     35   0.0396  0.0120     0.0184  0.0582
     36   0.0402  0.0120     0.0193  0.0589
     37   0.0409  0.0120     0.0204  0.0596
     38   0.0345  0.0098     0.0159  0.0483
     39   0.0348  0.0097     0.0162  0.0485
     40   0.0356  0.0098     0.0168  0.0499
     41   0.0361  0.0098     0.0174  0.0507

