Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7570  2.0721    -9.1275 -2.6622
      1  -3.8867  1.0561    -5.5440 -2.4715
      2  -4.7001  0.6577    -5.6169 -4.0000
      3  -4.2627  0.4914    -4.8704 -3.9201
      4  -4.4128  0.3992    -4.9490 -4.2319
      5  -4.5658  0.3828    -5.0525 -4.3994
      6  -4.8865  0.6994    -6.1456 -4.5144
      7  -4.7543  0.5056    -5.3408 -4.5147
      8  -4.8395  0.4652    -5.4417 -4.5772
      9  -4.8020  0.3411    -5.2849 -4.5844
     10  -4.7087  0.5083    -5.2813 -4.4605
     11  -4.6191  0.5109    -5.1131 -4.3462
     12  -4.5626  0.4319    -5.0263 -4.3376
     13  -4.5605  0.3294    -5.0126 -4.4446
     14  -4.5596  0.2561    -5.0048 -4.5157
     15  -4.5604  0.2055    -5.0007 -4.5209
     16  -4.5597  0.1705    -4.9973 -4.5232
     17  -4.6474  0.2336    -5.0534 -4.5315
     18  -4.6323  0.1963    -5.0435 -4.5309
     19  -4.6331  0.1761    -5.0427 -4.5328
     20  -4.6358  0.1641    -5.0426 -4.5346
     21  -4.6251  0.1518    -5.0364 -4.5336
     22  -4.6267  0.1474    -5.0365 -4.5345
     23  -4.6213  0.1423    -5.0333 -4.5340
     24  -4.6096  0.1368    -5.0279 -4.5327
     25  -4.6112  0.1360    -5.0283 -4.5333
     26  -4.6120  0.1355    -5.0285 -4.5336
     27  -4.6062  0.1329    -5.0256 -4.5330
     28  -4.6817  0.1368    -5.0439 -4.5478
     29  -4.6826  0.1363    -5.0440 -4.5482
     30  -4.6837  0.1359    -5.0441 -4.5487
     31  -4.6771  0.1367    -5.0429 -4.5467
     32  -4.7507  0.1000    -5.0509 -4.6084
     33  -4.7680  0.0792    -5.0520 -4.6808
     34  -4.7687  0.0778    -5.0520 -4.6869
     35  -4.7693  0.0767    -5.0520 -4.6919
     36  -4.7663  0.0790    -5.0513 -4.6735
     37  -4.7816  0.0564    -5.0533 -4.7937
     38  -4.7855  0.0465    -5.0535 -4.7976
     39  -4.7856  0.0459    -5.0534 -4.7977
     40  -4.7915  0.0466    -5.0565 -4.8007
     41  -4.7926  0.0435    -5.0565 -4.8017

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0076  0.1899
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1016  0.0588     0.0066  0.1898
      3   0.1025  0.0588     0.0070  0.1900
      4   0.1054  0.0574     0.0100  0.1903
      5   0.1043  0.0582     0.0090  0.1903
      6   0.0434  0.0361     0.0001  0.1132
      7   0.0509  0.0370     0.0019  0.1212
      8   0.0539  0.0388     0.0027  0.1282
      9   0.0568  0.0383     0.0067  0.1301
     10   0.0353  0.0233     0.0012  0.0758
     11   0.0362  0.0243     0.0011  0.0791
     12   0.0402  0.0255     0.0028  0.0848
     13   0.0424  0.0251     0.0062  0.0863
     14   0.0442  0.0248     0.0084  0.0876
     15   0.0460  0.0246     0.0102  0.0889
     16   0.0470  0.0244     0.0116  0.0895
     17   0.0351  0.0172     0.0082  0.0638
     18   0.0365  0.0170     0.0095  0.0649
     19   0.0372  0.0169     0.0104  0.0654
     20   0.0380  0.0168     0.0115  0.0662
     21   0.0392  0.0168     0.0132  0.0671
     22   0.0397  0.0167     0.0141  0.0675
     23   0.0404  0.0166     0.0147  0.0679
     24   0.0415  0.0166     0.0154  0.0689
     25   0.0420  0.0166     0.0158  0.0692
     26   0.0422  0.0165     0.0162  0.0695
     27   0.0429  0.0165     0.0168  0.0702
     28   0.0415  0.0158     0.0162  0.0676
     29   0.0416  0.0157     0.0165  0.0677
     30   0.0419  0.0157     0.0167  0.0678
     31   0.0427  0.0158     0.0174  0.0685
     32   0.0373  0.0136     0.0150  0.0595
     33   0.0388  0.0139     0.0157  0.0612
     34   0.0390  0.0139     0.0159  0.0613
     35   0.0391  0.0139     0.0161  0.0613
     36   0.0402  0.0140     0.0167  0.0625
     37   0.0363  0.0123     0.0153  0.0551
     38   0.0373  0.0123     0.0158  0.0564
     39   0.0374  0.0123     0.0159  0.0564
     40   0.0341  0.0110     0.0147  0.0510
     41   0.0348  0.0110     0.0151  0.0518

