trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  864 490.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  827 460.00  0.00 800.00 520.00  1
  4  935 520.00  0.00 800.00 520.00  1
  5 1025 570.00  0.00 800.00 520.00  1
  6 1115 620.00  0.00 800.00 520.00  0
  7 1007 560.00  0.00 800.00 520.00  1
  8 1115 630.00  0.00 800.00 260.00  1
  9 1115 610.00  0.00 800.00 260.00  0
 10 1223 680.00  0.00 800.00 520.00  0
 11 1187 660.00  0.00 800.00 520.00  0
 12 1187 650.00  0.00 800.00 260.00  1
 13 1169 650.00  0.00 800.00 520.00  1
 14 1385 770.00  0.00 800.00 520.00  0
 15 1277 710.00  0.00 800.00 520.00  0
 16 1295 720.00  0.00 800.00 520.00  0
 17 1205 670.00  0.00 800.00 520.00  0
 18  953 530.00  0.00 800.00 520.00  1
 19 1115 620.00  0.00 800.00 520.00  0
 20 1151 640.00  0.00 800.00 520.00  0
 21 1151 620.00  0.00 800.00 260.00  1
 22 1133 630.00  0.00 800.00 520.00  1
 23 1151 630.00  0.00 800.00 260.00  1
 24 1097 610.00  0.00 800.00 520.00  1
 25 1061 590.00  0.00 800.00 520.00  1
 26 1043 580.00  0.00 800.00 520.00  1
 27 1061 580.00  0.00 800.00 260.00  1
 28 1061 610.00  0.00 800.00 260.00  1
 29 1061 580.00  0.00 800.00 260.00  1
 30 1061 580.00  0.00 800.00 260.00  1
 31 1061 600.00  0.00 800.00 260.00  1
 32 1061 570.00  0.00 800.00 260.00  1
 33 1061 580.00  0.00 800.00 260.00  1
 34 1079 600.00  0.00 800.00 520.00  1
 35 1223 680.00  0.00 800.00 520.00  1
 36 1241 690.00  0.00 800.00 520.00  1
 37 1295 720.00  0.00 800.00 520.00  0
 38 1277 710.00  0.00 800.00 520.00  0
 39 1259 700.00  0.00 800.00 520.00  0
 40 1241 690.00  0.00 800.00 520.00  1
 41 1277 710.00  0.00 800.00 520.00  0
