Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7304    -9.0001 -0.4839
      1  -2.3159  1.4688    -4.6062 -0.2506
      2  -3.4728  0.8712    -4.7131 -2.4424
      3  -4.1360  0.6328    -4.9070 -3.6907
      4  -3.8338  0.5036    -4.3878 -3.5066
      5  -3.9875  0.4703    -4.4607 -3.7649
      6  -4.7656  1.8078    -8.4838 -1.5095
      7  -4.7839  1.5741    -8.2212 -2.3890
      8  -5.5665  2.2096    -9.0174 -1.2299
      9  -5.7839  2.0016    -9.0163 -1.8922
     10  -5.9436  1.8165    -9.0150 -3.0138
     11  -5.3246  1.4667    -8.0769 -3.1751
     12  -5.3694  1.3167    -7.8903 -3.7021
     13  -4.9847  1.0751    -6.7923 -3.6259
     14  -4.6923  0.9532    -6.1813 -3.4896
     15  -4.9296  0.9019    -6.3359 -3.8772
     16  -5.2183  0.9699    -6.7344 -4.1482
     17  -5.2351  0.8421    -6.6039 -4.2764
     18  -5.0667  0.7308    -6.2224 -4.2254
     19  -4.9160  0.6729    -5.9630 -4.1076
     20  -4.6806  0.7431    -5.7388 -3.8250
     21  -4.8154  0.6920    -5.8012 -4.0589
     22  -4.8179  0.6024    -5.7724 -4.1021
     23  -4.6439  0.6210    -5.5778 -3.9533
     24  -4.4768  0.6545    -5.4143 -3.7484
     25  -4.3373  0.6668    -5.2371 -3.6026
     26  -4.1776  0.7461    -5.1310 -3.3841
     27  -4.1697  0.6312    -5.0660 -3.4440
     28  -4.1654  0.5593    -5.0311 -3.4628
     29  -4.0163  0.5793    -4.9114 -3.2789
     30  -4.1366  0.5342    -4.9682 -3.4936
     31  -4.0612  0.5059    -4.8849 -3.4477
     32  -3.9311  0.5263    -4.7291 -3.2796
     33  -3.8016  0.5477    -4.6348 -3.1567
     34  -3.6730  0.5700    -4.4747 -2.9797
     35  -3.5396  0.6065    -4.3985 -2.8013
     36  -3.6482  0.5523    -4.4404 -3.0115
     37  -3.5357  0.5752    -4.3552 -2.9042
     38  -3.5281  0.5081    -4.3357 -2.9145
     39  -3.4092  0.5265    -4.2001 -2.7496
     40  -3.5083  0.4851    -4.2661 -2.9382
     41  -3.4074  0.4945    -4.1735 -2.8206

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0587     0.0068  0.1898
      2   0.1013  0.0588     0.0064  0.1898
      3   0.1005  0.0591     0.0055  0.1896
      4   0.1012  0.0587     0.0064  0.1897
      5   0.1013  0.0580     0.0071  0.1894
      6   0.0081  0.0084     0.0000  0.0211
      7   0.0097  0.0084     0.0000  0.0229
      8   0.0043  0.0039     0.0000  0.0068
      9   0.0054  0.0037     0.0000  0.0070
     10   0.0063  0.0032     0.0000  0.0076
     11   0.0066  0.0034     0.0000  0.0099
     12   0.0071  0.0030     0.0001  0.0102
     13   0.0074  0.0032     0.0001  0.0113
     14   0.0076  0.0033     0.0001  0.0118
     15   0.0077  0.0034     0.0001  0.0120
     16   0.0073  0.0030     0.0001  0.0109
     17   0.0075  0.0028     0.0002  0.0110
     18   0.0078  0.0029     0.0003  0.0117
     19   0.0079  0.0030     0.0003  0.0120
     20   0.0073  0.0025     0.0002  0.0099
     21   0.0075  0.0026     0.0002  0.0106
     22   0.0076  0.0024     0.0003  0.0106
     23   0.0074  0.0022     0.0003  0.0095
     24   0.0072  0.0020     0.0002  0.0074
     25   0.0071  0.0019     0.0002  0.0069
     26   0.0068  0.0018     0.0001  0.0068
     27   0.0070  0.0015     0.0003  0.0068
     28   0.0071  0.0013     0.0004  0.0068
     29   0.0070  0.0012     0.0003  0.0067
     30   0.0070  0.0013     0.0004  0.0068
     31   0.0071  0.0012     0.0004  0.0068
     32   0.0070  0.0011     0.0004  0.0067
     33   0.0069  0.0010     0.0003  0.0067
     34   0.0069  0.0010     0.0003  0.0067
     35   0.0069  0.0010     0.0003  0.0067
     36   0.0069  0.0010     0.0003  0.0067
     37   0.0069  0.0010     0.0003  0.0067
     38   0.0069  0.0008     0.0004  0.0067
     39   0.0069  0.0008     0.0004  0.0067
     40   0.0069  0.0008     0.0004  0.0067
     41   0.0069  0.0008     0.0004  0.0067

