Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5824  1.0211    -4.9964 -2.4352
      1  -3.0065  0.8390    -3.9176 -2.3750
      2  -2.7068  0.7509    -3.3191 -2.3449
      3  -2.5451  0.6577    -2.9957 -2.3307
      4  -2.4224  0.6610    -2.7942 -2.3180
      5  -2.3635  0.4968    -2.5761 -2.3170
      6  -2.6693  1.2325    -5.9400 -2.3186
      7  -2.5023  0.9122    -3.1325 -2.3178
      8  -2.4121  0.6800    -2.6325 -2.3172
      9  -2.3630  0.5084    -2.5732 -2.3168
     10  -2.3477  0.4452    -2.5703 -2.3167
     11  -2.3272  0.3298    -2.5678 -2.3165
     12  -2.3383  0.3998    -2.5686 -2.3166
     13  -2.3218  0.2942    -2.5670 -2.3165
     14  -2.3124  0.2095    -2.5661 -2.3165
     15  -2.3579  0.4981    -2.5704 -2.3167
     16  -2.3317  0.3612    -2.5680 -2.3166
     17  -2.3181  0.2635    -2.5667 -2.3165
     18  -2.3109  0.1923    -2.5660 -2.3164
     19  -2.3501  0.4620    -2.5697 -2.3166
     20  -2.6323  1.1853    -5.6101 -2.3181
     21  -2.4799  0.8771    -2.8307 -2.3174
     22  -2.3968  0.6363    -2.5771 -2.3170
     23  -2.3539  0.4648    -2.5729 -2.3168
     24  -2.3311  0.3407    -2.5703 -2.3167
     25  -2.3186  0.2479    -2.5688 -2.3166
     26  -2.3119  0.1827    -2.5677 -2.3165
     27  -2.3081  0.1347    -2.5670 -2.3165
     28  -2.3059  0.0994    -2.5665 -2.3165
     29  -2.3047  0.0735    -2.5661 -2.3165
     30  -2.3039  0.0547    -2.5658 -2.3164
     31  -2.3035  0.0434    -2.5656 -2.3164
     32  -2.3031  0.0343    -2.5654 -2.3164
     33  -2.3029  0.0256    -2.5653 -2.3164
     34  -2.3028  0.0191    -2.5653 -2.3164
     35  -2.3028  0.0146    -2.5652 -2.3164
     36  -2.3027  0.0111    -2.5652 -2.3164
     37  -2.3027  0.0085    -2.5652 -2.3164
     38  -2.3028  0.0175    -2.5652 -2.3164
     39  -2.3027  0.0131    -2.5652 -2.3164
     40  -2.3027  0.0099    -2.5651 -2.3164
     41  -2.3027  0.0079    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0981  0.0604     0.0009  0.1894
      1   0.0993  0.0600     0.0019  0.1895
      2   0.1021  0.0592     0.0042  0.1900
      3   0.1053  0.0577     0.0086  0.1903
      4   0.1067  0.0574     0.0094  0.1905
      5   0.1154  0.0543     0.0193  0.1917
      6   0.0511  0.0395     0.0000  0.1245
      7   0.0540  0.0387     0.0001  0.1263
      8   0.0583  0.0380     0.0048  0.1294
      9   0.0626  0.0376     0.0098  0.1329
     10   0.0674  0.0390     0.0123  0.1405
     11   0.0713  0.0387     0.0162  0.1436
     12   0.0621  0.0342     0.0134  0.1242
     13   0.0651  0.0340     0.0164  0.1269
     14   0.0663  0.0336     0.0185  0.1276
     15   0.0394  0.0199     0.0081  0.0725
     16   0.0408  0.0195     0.0101  0.0734
     17   0.0422  0.0193     0.0122  0.0744
     18   0.0435  0.0191     0.0142  0.0753
     19   0.0292  0.0130     0.0072  0.0489
     20   0.0169  0.0097     0.0001  0.0305
     21   0.0178  0.0092     0.0001  0.0308
     22   0.0182  0.0088     0.0011  0.0310
     23   0.0189  0.0086     0.0020  0.0314
     24   0.0196  0.0084     0.0028  0.0318
     25   0.0201  0.0083     0.0037  0.0321
     26   0.0207  0.0082     0.0049  0.0325
     27   0.0213  0.0081     0.0063  0.0329
     28   0.0218  0.0080     0.0072  0.0333
     29   0.0223  0.0080     0.0075  0.0336
     30   0.0229  0.0080     0.0078  0.0339
     31   0.0236  0.0081     0.0081  0.0344
     32   0.0243  0.0082     0.0084  0.0356
     33   0.0248  0.0081     0.0087  0.0363
     34   0.0253  0.0081     0.0091  0.0369
     35   0.0258  0.0081     0.0095  0.0375
     36   0.0262  0.0081     0.0099  0.0380
     37   0.0267  0.0081     0.0104  0.0384
     38   0.0221  0.0066     0.0082  0.0311
     39   0.0224  0.0066     0.0084  0.0315
     40   0.0228  0.0066     0.0086  0.0318
     41   0.0232  0.0065     0.0089  0.0322

