Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9831  1.3818    -3.9448 -0.2120
      1  -1.0792  1.0686    -2.1118 -0.1179
      2  -1.5857  0.8937    -2.3240 -1.0726
      3  -1.3168  0.8697    -1.8194 -0.9322
      4  -1.1696  0.8687    -1.5602 -0.8184
      5  -1.1573  0.6699    -1.5282 -1.0646
      6  -1.1289  0.4959    -1.5029 -1.0707
      7  -1.4897  1.5962    -5.9147 -0.7512
      8  -1.2665  1.2063    -3.0177 -0.7695
      9  -1.2685  1.0594    -2.1215 -0.8583
     10  -1.1585  0.8128    -1.5508 -0.8596
     11  -1.1413  0.6499    -1.5191 -0.9686
     12  -1.0949  0.4955    -1.3540 -0.9647
     13  -1.0787  0.3651    -1.3239 -1.0018
     14  -1.0602  0.3246    -1.3161 -0.9469
     15  -1.0491  0.2473    -1.3129 -0.9429
     16  -1.0378  0.2210    -1.3111 -0.9061
     17  -1.0548  0.1692    -1.3119 -1.0631
     18  -1.0827  0.3918    -1.3189 -1.0637
     19  -1.0759  0.2952    -1.3179 -1.0684
     20  -1.0819  0.2924    -1.3206 -1.0717
     21  -1.0712  0.2163    -1.3164 -1.0718
     22  -1.0665  0.1556    -1.3153 -1.0719
     23  -1.0681  0.1371    -1.3161 -1.0735
     24  -1.0644  0.1019    -1.3137 -1.0735
     25  -1.0625  0.0756    -1.3125 -1.0735
     26  -1.0605  0.1645    -1.3129 -1.0681
     27  -1.0506  0.3822    -1.3140 -0.8842
     28  -1.0518  0.2934    -1.3136 -0.9303
     29  -1.0546  0.2266    -1.3134 -1.0001
     30  -1.0420  0.2736    -1.3123 -0.9005
     31  -1.0236  0.2939    -1.3107 -0.8596
     32  -1.0093  0.2608    -1.3091 -0.8486
     33  -0.9463  0.3934    -1.3025 -0.8128
     34  -0.8958  0.4292    -1.2887 -0.8031
     35  -0.8926  0.3351    -1.2883 -0.8085
     36  -0.8605  0.3001    -1.2691 -0.8059
     37  -0.8379  0.2546    -1.2414 -0.8048
     38  -0.8393  0.2026    -1.2438 -0.8081
     39  -0.8252  0.1671    -1.2085 -0.8076
     40  -0.8162  0.1361    -1.1650 -0.8076
     41  -0.8144  0.1121    -1.1535 -0.8079

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0595     0.0026  0.1898
      1   0.1018  0.0591     0.0037  0.1899
      2   0.1016  0.0595     0.0030  0.1899
      3   0.1018  0.0593     0.0035  0.1900
      4   0.1010  0.0596     0.0035  0.1899
      5   0.1122  0.0563     0.0122  0.1914
      6   0.1168  0.0537     0.0213  0.1919
      7   0.0381  0.0319     0.0000  0.0956
      8   0.0409  0.0313     0.0001  0.0973
      9   0.0452  0.0324     0.0001  0.1031
     10   0.0500  0.0321     0.0027  0.1071
     11   0.0548  0.0325     0.0067  0.1121
     12   0.0591  0.0322     0.0107  0.1158
     13   0.0604  0.0317     0.0141  0.1164
     14   0.0635  0.0326     0.0156  0.1216
     15   0.0665  0.0325     0.0184  0.1242
     16   0.0686  0.0335     0.0196  0.1287
     17   0.0735  0.0336     0.0234  0.1335
     18   0.0484  0.0226     0.0119  0.0857
     19   0.0504  0.0222     0.0148  0.0871
     20   0.0508  0.0223     0.0149  0.0877
     21   0.0527  0.0220     0.0173  0.0889
     22   0.0531  0.0218     0.0183  0.0891
     23   0.0550  0.0223     0.0199  0.0922
     24   0.0568  0.0221     0.0219  0.0938
     25   0.0583  0.0220     0.0234  0.0950
     26   0.0442  0.0168     0.0157  0.0708
     27   0.0313  0.0132     0.0079  0.0514
     28   0.0328  0.0129     0.0094  0.0524
     29   0.0341  0.0127     0.0110  0.0534
     30   0.0315  0.0120     0.0094  0.0493
     31   0.0302  0.0117     0.0087  0.0475
     32   0.0307  0.0118     0.0091  0.0480
     33   0.0247  0.0098     0.0066  0.0389
     34   0.0231  0.0093     0.0049  0.0359
     35   0.0239  0.0090     0.0071  0.0367
     36   0.0243  0.0091     0.0073  0.0373
     37   0.0251  0.0092     0.0076  0.0383
     38   0.0258  0.0090     0.0082  0.0388
     39   0.0266  0.0091     0.0087  0.0396
     40   0.0273  0.0091     0.0093  0.0403
     41   0.0277  0.0090     0.0098  0.0404

