trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  214 120.00  0.00 800.00 260.00  0
  1  744 420.00  0.00 800.00  6.44  0
  2  652 370.00  0.00 800.00  3.00  1
  3  707 400.00  0.00 800.00  4.30  0
  4  742 420.00  0.00 800.00  3.00  0
  5  777 440.00  0.00 800.00  2.00  1
  6  742 420.00  0.00 800.00  2.00  1
  7  742 430.00  0.00 800.00  2.00  0
  8 1416 790.00  0.00 800.00 26.00  0
  9  634 360.00  0.00 800.00  3.00  1
 10  689 390.00  0.00 800.00  4.30  0
 11  616 350.00  0.00 800.00  3.00  1
 12  778 440.00  0.00 800.00  3.00  0
 13  616 350.00  0.00 800.00  2.00  1
 14  616 330.00  0.00 800.00  4.30  0
 15  616 360.00  0.00 800.00  4.30  0
 16  616 330.00  0.00 800.00  4.30  0
 17  634 360.00  0.00 800.00  3.00  1
 18  616 360.00  0.00 800.00  4.30  1
 19  580 330.00  0.00 800.00  3.00  1
 20  580 320.00  0.00 800.00  4.30  1
 21  796 450.00  0.00 800.00  3.00  0
 22  796 460.00  0.00 800.00  4.30  0
 23  796 460.00  0.00 800.00  2.00  1
 24  778 440.00  0.00 800.00  3.00  0
 25  653 370.00  0.00 800.00  4.30  0
 26  759 430.00  0.00 800.00  2.00  0
 27  580 330.00  0.00 800.00  3.00  0
 28  687 390.00  0.00 800.00  2.00  1
 29  562 320.00  0.00 800.00  3.00  1
 30  562 300.00  0.00 800.00  4.30  0
 31  562 310.00  0.00 800.00  4.30  0
 32  562 340.00  0.00 800.00  4.30  0
 33  580 330.00  0.00 800.00  3.00  0
 34  616 350.00  0.00 800.00  3.00  0
 35  561 320.00  0.00 800.00  2.00  1
 36  670 380.00  0.00 800.00  3.00  0
 37  688 390.00  0.00 800.00  3.00  0
 38  561 320.00  0.00 800.00  2.00  1
 39  706 400.00  0.00 800.00  3.00  0
 40  724 410.00  0.00 800.00  3.00  0
 41  724 420.00  0.00 800.00  4.30  0
