Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0155  1.1224    -5.7978 -2.4845
      2  -3.0635  0.6936    -3.9455 -2.3865
      3  -3.4624  0.5560    -4.1083 -3.1085
      4  -3.7601  0.5768    -4.4772 -3.4520
      5  -3.7523  0.4703    -4.3592 -3.5106
      6  -3.6782  0.3094    -3.9576 -3.5010
      7  -3.6802  0.2397    -3.9563 -3.5453
      8  -3.6692  0.1758    -3.9528 -3.5460
      9  -3.6642  0.1388    -3.9506 -3.5466
     10  -3.6691  0.1126    -3.9506 -3.5872
     11  -3.6702  0.0979    -3.9505 -3.6035
     12  -3.6804  0.0747    -3.9508 -3.6892
     13  -3.6796  0.0670    -3.9503 -3.6892
     14  -3.8416  0.2805    -4.2344 -3.6986
     15  -3.9134  0.2699    -4.3304 -3.7248
     16  -3.8955  0.2177    -4.2338 -3.7234
     17  -3.8949  0.1889    -4.2329 -3.7264
     18  -3.8857  0.1660    -4.2272 -3.7251
     19  -3.8797  0.1526    -4.2235 -3.7240
     20  -3.8811  0.1456    -4.2234 -3.7259
     21  -3.8835  0.1405    -4.2235 -3.7283
     22  -3.8809  0.1370    -4.2218 -3.7277
     23  -3.8831  0.1344    -4.2218 -3.7296
     24  -3.8800  0.1329    -4.2202 -3.7285
     25  -3.8788  0.1321    -4.2195 -3.7282
     26  -3.8808  0.1306    -4.2197 -3.7297
     27  -3.8791  0.1302    -4.2189 -3.7290
     28  -3.8815  0.1288    -4.2191 -3.7308
     29  -3.8825  0.1281    -4.2192 -3.7315
     30  -3.8817  0.1280    -4.2189 -3.7312
     31  -3.8829  0.1273    -4.2190 -3.7320
     32  -3.8810  0.1274    -4.2184 -3.7311
     33  -3.8798  0.1276    -4.2180 -3.7305
     34  -3.7563  0.1357    -4.1896 -3.6956
     35  -3.7259  0.1193    -4.1602 -3.6919
     36  -3.7831  0.1407    -4.2010 -3.7013
     37  -3.7444  0.1254    -4.1787 -3.6966
     38  -3.7196  0.1084    -4.1441 -3.6940
     39  -3.7043  0.0940    -4.0936 -3.6925
     40  -3.6950  0.0831    -4.0252 -3.6914
     41  -3.7001  0.0816    -4.0497 -3.6944

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1021  0.0587     0.0070  0.1899
      3   0.1016  0.0591     0.0060  0.1899
      4   0.0957  0.0604     0.0034  0.1889
      5   0.1015  0.0586     0.0068  0.1897
      6   0.1126  0.0550     0.0162  0.1912
      7   0.1166  0.0530     0.0226  0.1917
      8   0.1184  0.0517     0.0276  0.1918
      9   0.1196  0.0508     0.0306  0.1919
     10   0.1219  0.0497     0.0347  0.1922
     11   0.1229  0.0490     0.0367  0.1923
     12   0.1254  0.0481     0.0400  0.1926
     13   0.1257  0.0478     0.0410  0.1926
     14   0.0361  0.0183     0.0078  0.0668
     15   0.0359  0.0184     0.0076  0.0669
     16   0.0375  0.0182     0.0091  0.0681
     17   0.0380  0.0181     0.0099  0.0683
     18   0.0392  0.0180     0.0114  0.0692
     19   0.0402  0.0179     0.0130  0.0702
     20   0.0405  0.0178     0.0139  0.0705
     21   0.0410  0.0177     0.0143  0.0708
     22   0.0415  0.0176     0.0149  0.0713
     23   0.0419  0.0176     0.0152  0.0716
     24   0.0426  0.0175     0.0158  0.0723
     25   0.0430  0.0175     0.0162  0.0726
     26   0.0433  0.0174     0.0166  0.0728
     27   0.0438  0.0174     0.0171  0.0733
     28   0.0441  0.0173     0.0175  0.0735
     29   0.0443  0.0173     0.0178  0.0736
     30   0.0446  0.0173     0.0182  0.0738
     31   0.0448  0.0172     0.0185  0.0740
     32   0.0453  0.0172     0.0192  0.0744
     33   0.0457  0.0172     0.0198  0.0747
     34   0.0265  0.0080     0.0106  0.0381
     35   0.0271  0.0081     0.0111  0.0390
     36   0.0250  0.0074     0.0097  0.0345
     37   0.0253  0.0074     0.0099  0.0347
     38   0.0258  0.0074     0.0103  0.0358
     39   0.0264  0.0075     0.0109  0.0369
     40   0.0269  0.0076     0.0117  0.0377
     41   0.0275  0.0077     0.0126  0.0385

