Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.8292  1.2766    -6.5305 -2.4508
      1  -4.5766  1.1299    -7.5187 -3.6983
      2  -4.0206  0.6437    -4.6953 -3.5604
      3  -3.8438  0.5432    -4.3459 -3.4717
      4  -4.0021  0.4992    -4.4425 -3.7647
      5  -3.9702  0.3665    -4.3779 -3.7742
      6  -3.9645  0.2768    -4.3598 -3.7992
      7  -3.9609  0.2173    -4.3499 -3.8123
      8  -3.9598  0.1780    -4.3442 -3.8242
      9  -4.3043  0.7422    -5.3896 -3.7839
     10  -4.2181  0.5724    -4.8200 -3.7954
     11  -4.1038  0.6732    -4.7810 -3.6866
     12  -4.1005  0.5420    -4.7113 -3.7457
     13  -4.2249  0.5897    -4.8756 -3.8810
     14  -4.1732  0.4605    -4.7183 -3.8937
     15  -4.0905  0.5216    -4.6305 -3.7618
     16  -4.0867  0.4174    -4.5741 -3.8270
     17  -4.0311  0.3716    -4.4914 -3.7910
     18  -4.0358  0.3021    -4.4888 -3.8554
     19  -3.9996  0.2570    -4.4577 -3.8294
     20  -4.0075  0.2147    -4.4590 -3.9067
     21  -3.9796  0.1825    -4.4122 -3.8731
     22  -3.9629  0.1540    -4.3460 -3.8564
     23  -3.9158  0.2390    -4.2562 -3.7288
     24  -3.9317  0.1997    -4.2709 -3.7549
     25  -3.9459  0.1686    -4.2875 -3.7914
     26  -3.9459  0.1464    -4.2823 -3.7980
     27  -3.9466  0.1324    -4.2785 -3.8046
     28  -3.9476  0.1234    -4.2754 -3.8115
     29  -3.9590  0.1104    -4.2956 -3.8780
     30  -3.9518  0.1008    -4.2347 -3.8656
     31  -3.9589  0.0910    -4.2355 -3.9470
     32  -3.9583  0.0886    -4.2349 -3.9472
     33  -3.9588  0.0868    -4.2348 -3.9587
     34  -3.9907  0.1144    -4.4156 -3.9672
     35  -3.9794  0.1021    -4.3760 -3.9661
     36  -3.9834  0.0990    -4.3829 -3.9690
     37  -3.9819  0.0964    -4.3758 -3.9690
     38  -3.9806  0.0943    -4.3690 -3.9689
     39  -3.9618  0.0926    -4.2670 -3.9507
     40  -3.9567  0.0869    -4.2341 -3.9356
     41  -3.9609  0.0814    -4.2347 -3.9629

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0958  0.0610     0.0015  0.1891
      1   0.0922  0.0617     0.0014  0.1885
      2   0.1007  0.0594     0.0030  0.1897
      3   0.1027  0.0586     0.0058  0.1900
      4   0.1046  0.0574     0.0070  0.1900
      5   0.1077  0.0556     0.0144  0.1903
      6   0.1096  0.0544     0.0193  0.1905
      7   0.1107  0.0537     0.0219  0.1906
      8   0.1117  0.0531     0.0239  0.1907
      9   0.0251  0.0173     0.0001  0.0541
     10   0.0274  0.0171     0.0011  0.0559
     11   0.0228  0.0140     0.0001  0.0455
     12   0.0247  0.0140     0.0014  0.0472
     13   0.0226  0.0131     0.0006  0.0434
     14   0.0242  0.0128     0.0022  0.0447
     15   0.0219  0.0117     0.0013  0.0400
     16   0.0232  0.0116     0.0027  0.0409
     17   0.0244  0.0119     0.0037  0.0428
     18   0.0256  0.0118     0.0056  0.0442
     19   0.0270  0.0121     0.0072  0.0461
     20   0.0282  0.0121     0.0079  0.0471
     21   0.0295  0.0124     0.0085  0.0487
     22   0.0308  0.0126     0.0092  0.0507
     23   0.0239  0.0096     0.0070  0.0383
     24   0.0250  0.0097     0.0076  0.0394
     25   0.0260  0.0098     0.0081  0.0403
     26   0.0263  0.0097     0.0084  0.0404
     27   0.0265  0.0096     0.0087  0.0405
     28   0.0267  0.0095     0.0089  0.0406
     29   0.0276  0.0096     0.0094  0.0413
     30   0.0284  0.0096     0.0101  0.0423
     31   0.0291  0.0097     0.0109  0.0435
     32   0.0292  0.0097     0.0111  0.0435
     33   0.0294  0.0096     0.0114  0.0436
     34   0.0245  0.0079     0.0087  0.0351
     35   0.0252  0.0079     0.0091  0.0362
     36   0.0258  0.0080     0.0096  0.0370
     37   0.0259  0.0079     0.0098  0.0371
     38   0.0261  0.0079     0.0100  0.0372
     39   0.0242  0.0072     0.0090  0.0338
     40   0.0247  0.0072     0.0094  0.0341
     41   0.0251  0.0072     0.0098  0.0344

