trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1270 710.00  0.00 800.00 17.20  0
  1  571 320.00  0.00 800.00 52.00  1
  2  626 350.00  0.00 800.00 104.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  1
  5  661 390.00  0.00 800.00 104.00  0
  6  661 370.00  0.00 800.00 26.00  1
  7  661 360.00  0.00 800.00 26.00  1
  8  661 390.00  0.00 800.00 26.00  1
  9  661 370.00  0.00 800.00 104.00  1
 10  788 440.00  0.00 800.00 104.00  0
 11  733 410.00  0.00 800.00 52.00  0
 12  553 310.00  0.00 800.00 52.00  1
 13  787 440.00  0.00 800.00 52.00  1
 14  788 440.00  0.00 800.00 104.00  0
 15  733 410.00  0.00 800.00 52.00  0
 16  535 300.00  0.00 800.00 52.00  1
 17  805 450.00  0.00 800.00 52.00  0
 18  553 310.00  0.00 800.00 52.00  1
 19  823 460.00  0.00 800.00 52.00  0
 20  571 320.00  0.00 800.00 52.00  1
 21  805 450.00  0.00 800.00 52.00  0
 22  823 460.00  0.00 800.00 52.00  0
 23  823 470.00  0.00 800.00 26.00  0
 24  571 320.00  0.00 800.00 52.00  1
 25  589 330.00  0.00 800.00 52.00  1
 26  589 320.00  0.00 800.00 26.00  1
 27  589 330.00  0.00 800.00 26.00  1
 28  589 340.00  0.00 800.00 26.00  1
 29  607 340.00  0.00 800.00 52.00  1
 30  859 480.00  0.00 800.00 52.00  0
 31  589 330.00  0.00 800.00 52.00  1
 32  859 500.00  0.00 800.00 104.00  0
 33  589 340.00  0.00 800.00 26.00  1
 34  589 340.00  0.00 800.00 104.00  1
 35  859 480.00  0.00 800.00 52.00  0
 36  859 460.00  0.00 800.00 26.00  1
 37  859 470.00  0.00 800.00 104.00  0
 38  859 470.00  0.00 800.00 104.00  0
 39  859 490.00  0.00 800.00 26.00  0
 40  877 490.00  0.00 800.00 52.00  0
 41  553 310.00  0.00 800.00 52.00  1
