Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9382  2.5461    -9.0333 -1.0996
      1  -2.8920  1.4211    -5.1233 -0.8866
      2  -1.7295  0.8773    -2.8772 -0.7293
      3  -1.1912  0.6970    -1.8523 -0.6180
      4  -0.9179  0.6238    -1.4407 -0.5655
      5  -0.7553  0.5792    -1.1437 -0.5387
      6  -0.6083  0.6739    -1.0080 -0.3349
      7  -0.5516  0.5212    -0.7972 -0.3283
      8  -0.5059  1.0265    -0.9790 -0.0762
      9  -0.4040  1.0029    -0.7945 -0.0539
     10  -0.4201  1.3001    -2.1714 -0.0334
     11  -0.2817  0.9542    -0.7367 -0.0327
     12  -0.2051  0.7168    -0.5981 -0.0317
     13  -0.1543  0.6898    -0.5168 -0.0276
     14  -0.4522  1.3374    -2.6073 -0.0348
     15  -0.3056  0.9853    -0.7699 -0.0340
     16  -0.2262  0.7353    -0.6800 -0.0333
     17  -0.1813  0.5503    -0.6105 -0.0328
     18  -0.1544  0.4214    -0.5382 -0.0322
     19  -0.1367  0.3289    -0.5276 -0.0317
     20  -0.1414  0.2751    -0.5299 -0.0330
     21  -0.1537  0.2414    -0.5336 -0.0352
     22  -0.1874  0.2328    -0.5962 -0.0422
     23  -0.1253  0.2771    -0.5212 -0.0310
     24  -0.1113  0.2277    -0.5122 -0.0301
     25  -0.1066  0.1879    -0.5096 -0.0299
     26  -0.0793  0.1694    -0.4904 -0.0275
     27  -0.0707  0.1455    -0.4815 -0.0269
     28  -0.0626  0.1276    -0.4715 -0.0263
     29  -0.0534  0.1126    -0.4565 -0.0257
     30  -0.0384  0.0954    -0.4125 -0.0247
     31  -0.0336  0.0839    -0.3874 -0.0245
     32  -0.0331  0.0791    -0.3850 -0.0244
     33  -0.0503  0.1008    -0.4501 -0.0255
     34  -0.0434  0.0916    -0.4323 -0.0251
     35  -0.0431  0.0893    -0.4312 -0.0251
     36  -0.0428  0.0880    -0.4302 -0.0251
     37  -0.0701  0.1130    -0.4789 -0.0271
     38  -0.0790  0.1176    -0.4864 -0.0278
     39  -0.1071  0.1291    -0.5012 -0.0308
     40  -0.1336  0.1335    -0.5090 -0.0347
     41  -0.1585  0.1328    -0.5138 -0.0400

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1020  0.0585     0.0076  0.1898
      3   0.1028  0.0582     0.0085  0.1899
      4   0.1032  0.0577     0.0096  0.1899
      5   0.1051  0.0576     0.0106  0.1903
      6   0.0956  0.0590     0.0074  0.1885
      7   0.1048  0.0580     0.0110  0.1903
      8   0.0374  0.0289     0.0008  0.0916
      9   0.0326  0.0230     0.0010  0.0738
     10   0.0226  0.0145     0.0001  0.0463
     11   0.0234  0.0142     0.0009  0.0467
     12   0.0248  0.0140     0.0024  0.0477
     13   0.0248  0.0136     0.0026  0.0470
     14   0.0150  0.0089     0.0001  0.0275
     15   0.0156  0.0086     0.0004  0.0276
     16   0.0163  0.0084     0.0010  0.0284
     17   0.0170  0.0083     0.0015  0.0291
     18   0.0177  0.0083     0.0019  0.0300
     19   0.0183  0.0083     0.0025  0.0308
     20   0.0192  0.0084     0.0031  0.0319
     21   0.0201  0.0086     0.0040  0.0330
     22   0.0209  0.0090     0.0044  0.0342
     23   0.0179  0.0073     0.0028  0.0276
     24   0.0186  0.0074     0.0035  0.0286
     25   0.0188  0.0073     0.0042  0.0289
     26   0.0191  0.0073     0.0045  0.0293
     27   0.0197  0.0074     0.0058  0.0302
     28   0.0203  0.0074     0.0071  0.0310
     29   0.0209  0.0075     0.0073  0.0318
     30   0.0213  0.0076     0.0074  0.0324
     31   0.0219  0.0076     0.0077  0.0329
     32   0.0220  0.0076     0.0078  0.0330
     33   0.0207  0.0071     0.0074  0.0308
     34   0.0212  0.0071     0.0076  0.0315
     35   0.0214  0.0071     0.0077  0.0315
     36   0.0215  0.0071     0.0078  0.0316
     37   0.0194  0.0064     0.0073  0.0275
     38   0.0200  0.0065     0.0075  0.0284
     39   0.0203  0.0068     0.0075  0.0298
     40   0.0211  0.0072     0.0076  0.0315
     41   0.0220  0.0074     0.0078  0.0327

