Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7585  2.0716    -9.1277 -2.6635
      1  -4.0172  1.1224    -5.7983 -2.4853
      2  -3.1975  0.7249    -4.2128 -2.4012
      3  -2.7779  0.5526    -3.4050 -2.3585
      4  -3.0360  0.4783    -3.5717 -2.7508
      5  -3.1928  0.4567    -3.6730 -2.9844
      6  -3.1358  0.3342    -3.4057 -2.9751
      7  -3.0392  0.6605    -3.5272 -2.6987
      8  -3.1733  0.6919    -3.6733 -2.8669
      9  -3.1101  0.5571    -3.4064 -2.8646
     10  -3.0229  0.7246    -3.4663 -2.6645
     11  -2.9433  0.6451    -3.3747 -2.6333
     12  -2.9268  0.5012    -3.3539 -2.7436
     13  -2.8848  0.4016    -3.2574 -2.7387
     14  -2.8827  0.3082    -3.2458 -2.8577
     15  -2.8649  0.2347    -3.1294 -2.8582
     16  -2.8546  0.1804    -3.1227 -2.8586
     17  -2.8579  0.1365    -3.1227 -2.8639
     18  -2.8594  0.1042    -3.1227 -2.8666
     19  -2.8558  0.0783    -3.1198 -2.8667
     20  -2.8568  0.0603    -3.1198 -2.8680
     21  -2.8558  0.0455    -3.1190 -2.8680
     22  -2.8549  0.0346    -3.1182 -2.8681
     23  -2.8554  0.0265    -3.1183 -2.8686
     24  -2.8556  0.0211    -3.1182 -2.8688
     25  -2.8595  0.0514    -3.1220 -2.8688
     26  -2.8571  0.0376    -3.1198 -2.8688
     27  -2.8575  0.0338    -3.1200 -2.8690
     28  -2.8561  0.0239    -3.1187 -2.8689
     29  -2.8559  0.0199    -3.1185 -2.8689
     30  -2.8557  0.0163    -3.1183 -2.8689
     31  -2.8555  0.0132    -3.1181 -2.8689
     32  -2.8550  0.0147    -3.1178 -2.8687
     33  -2.8531  0.0332    -3.1177 -2.8669
     34  -2.8416  0.0810    -3.1173 -2.8549
     35  -2.8462  0.0641    -3.1175 -2.8599
     36  -2.8496  0.0502    -3.1176 -2.8633
     37  -2.8457  0.0601    -3.1174 -2.8596
     38  -2.8396  0.0727    -3.1170 -2.8236
     39  -2.8300  0.0879    -3.1164 -2.7293
     40  -2.8389  0.0710    -3.1169 -2.8128
     41  -2.8431  0.0602    -3.1171 -2.8570

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1023  0.0584     0.0078  0.1899
      3   0.1036  0.0579     0.0096  0.1901
      4   0.1026  0.0583     0.0087  0.1899
      5   0.1026  0.0586     0.0079  0.1900
      6   0.1126  0.0556     0.0149  0.1914
      7   0.0548  0.0396     0.0020  0.1294
      8   0.0519  0.0376     0.0011  0.1218
      9   0.0575  0.0383     0.0037  0.1282
     10   0.0388  0.0267     0.0008  0.0857
     11   0.0413  0.0279     0.0018  0.0902
     12   0.0452  0.0276     0.0045  0.0935
     13   0.0491  0.0283     0.0072  0.0980
     14   0.0524  0.0279     0.0101  0.1006
     15   0.0553  0.0278     0.0128  0.1031
     16   0.0582  0.0279     0.0152  0.1060
     17   0.0607  0.0275     0.0186  0.1080
     18   0.0628  0.0272     0.0216  0.1096
     19   0.0650  0.0271     0.0236  0.1116
     20   0.0670  0.0270     0.0261  0.1136
     21   0.0679  0.0268     0.0278  0.1142
     22   0.0697  0.0267     0.0292  0.1159
     23   0.0715  0.0267     0.0309  0.1173
     24   0.0725  0.0266     0.0322  0.1183
     25   0.0549  0.0192     0.0234  0.0862
     26   0.0562  0.0191     0.0249  0.0873
     27   0.0577  0.0192     0.0265  0.0890
     28   0.0590  0.0192     0.0281  0.0901
     29   0.0593  0.0191     0.0284  0.0903
     30   0.0597  0.0190     0.0289  0.0906
     31   0.0602  0.0189     0.0295  0.0911
     32   0.0547  0.0168     0.0268  0.0815
     33   0.0447  0.0137     0.0210  0.0659
     34   0.0355  0.0116     0.0141  0.0526
     35   0.0363  0.0114     0.0150  0.0531
     36   0.0371  0.0112     0.0159  0.0536
     37   0.0364  0.0112     0.0154  0.0529
     38   0.0356  0.0112     0.0147  0.0520
     39   0.0347  0.0112     0.0141  0.0510
     40   0.0357  0.0110     0.0150  0.0518
     41   0.0363  0.0108     0.0158  0.0522

