Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.0599  1.1728    -5.8539 -2.4876
      1  -4.9913  0.7274    -6.0384 -4.2588
      2  -4.5533  0.5759    -5.2496 -4.1129
      3  -4.3798  0.4991    -4.8890 -4.0237
      4  -4.2304  0.4881    -4.7053 -3.8616
      5  -4.2731  0.3499    -4.6956 -4.2379
      6  -4.2699  0.2601    -4.6812 -4.2426
      7  -4.2668  0.2002    -4.6728 -4.2448
      8  -4.2652  0.1607    -4.6677 -4.2464
      9  -4.2641  0.1359    -4.6645 -4.2471
     10  -4.2634  0.1210    -4.6625 -4.2475
     11  -4.2632  0.1117    -4.6608 -4.2480
     12  -4.2630  0.1065    -4.6597 -4.2482
     13  -4.5743  0.3446    -5.2297 -4.2937
     14  -4.4990  0.2704    -5.0228 -4.2784
     15  -4.4004  0.2838    -4.9029 -4.2479
     16  -4.3336  0.2551    -4.7738 -4.2391
     17  -4.3380  0.2199    -4.7729 -4.2455
     18  -4.3165  0.1860    -4.7558 -4.2442
     19  -4.3191  0.1690    -4.7556 -4.2474
     20  -4.3042  0.1505    -4.7428 -4.2463
     21  -4.2927  0.1373    -4.7314 -4.2455
     22  -4.2340  0.1918    -4.6784 -4.0555
     23  -4.2176  0.1667    -4.6162 -4.0462
     24  -4.2347  0.1465    -4.6364 -4.0948
     25  -4.2493  0.1306    -4.6560 -4.1894
     26  -4.2595  0.1195    -4.6708 -4.2416
     27  -4.2643  0.1117    -4.6769 -4.2454
     28  -4.2514  0.0946    -4.6111 -4.2442
     29  -4.2557  0.0898    -4.6231 -4.2473
     30  -4.2535  0.0848    -4.6068 -4.2472
     31  -4.2454  0.0719    -4.5124 -4.2465
     32  -4.2441  0.0687    -4.5111 -4.2464
     33  -4.2427  0.0657    -4.5098 -4.2464
     34  -4.2419  0.0639    -4.5089 -4.2463
     35  -4.2411  0.0620    -4.5081 -4.2463
     36  -4.2438  0.0590    -4.5089 -4.2483
     37  -4.2448  0.0577    -4.5092 -4.2490
     38  -4.2436  0.0550    -4.5080 -4.2489
     39  -4.2446  0.0541    -4.5084 -4.2496
     40  -4.2434  0.0510    -4.5071 -4.2495
     41  -4.2425  0.0488    -4.5063 -4.2495

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0997  0.0597     0.0035  0.1896
      1   0.0988  0.0600     0.0027  0.1894
      2   0.0993  0.0598     0.0029  0.1895
      3   0.1022  0.0591     0.0049  0.1900
      4   0.0998  0.0594     0.0045  0.1895
      5   0.1113  0.0558     0.0135  0.1911
      6   0.1141  0.0539     0.0205  0.1914
      7   0.1157  0.0528     0.0243  0.1915
      8   0.1169  0.0520     0.0272  0.1916
      9   0.1176  0.0516     0.0287  0.1917
     10   0.1180  0.0513     0.0297  0.1917
     11   0.1185  0.0509     0.0308  0.1918
     12   0.1188  0.0507     0.0315  0.1918
     13   0.0292  0.0164     0.0044  0.0568
     14   0.0320  0.0169     0.0071  0.0605
     15   0.0294  0.0145     0.0067  0.0531
     16   0.0309  0.0148     0.0075  0.0548
     17   0.0320  0.0148     0.0083  0.0559
     18   0.0335  0.0148     0.0095  0.0576
     19   0.0342  0.0147     0.0102  0.0583
     20   0.0355  0.0147     0.0117  0.0596
     21   0.0365  0.0147     0.0133  0.0605
     22   0.0254  0.0097     0.0078  0.0398
     23   0.0264  0.0097     0.0084  0.0406
     24   0.0273  0.0099     0.0089  0.0413
     25   0.0281  0.0100     0.0094  0.0428
     26   0.0289  0.0101     0.0100  0.0441
     27   0.0296  0.0102     0.0106  0.0450
     28   0.0307  0.0102     0.0119  0.0461
     29   0.0315  0.0103     0.0130  0.0469
     30   0.0317  0.0102     0.0139  0.0470
     31   0.0326  0.0103     0.0144  0.0477
     32   0.0329  0.0102     0.0146  0.0478
     33   0.0332  0.0101     0.0148  0.0479
     34   0.0333  0.0101     0.0150  0.0480
     35   0.0335  0.0101     0.0152  0.0481
     36   0.0342  0.0101     0.0156  0.0490
     37   0.0346  0.0101     0.0159  0.0495
     38   0.0349  0.0101     0.0162  0.0498
     39   0.0354  0.0101     0.0166  0.0504
     40   0.0356  0.0100     0.0169  0.0507
     41   0.0358  0.0100     0.0172  0.0509

