trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1390 780.00  0.00 800.00  3.00  0
  1  676 380.00  0.00 800.00 17.20  0
  2  742 420.00  0.00 800.00  3.00  0
  3  687 390.00  0.00 800.00  2.00  0
  4  597 340.00  0.00 800.00  2.00  1
  5  597 360.00  0.00 800.00  1.00  1
  6  597 360.00  0.00 800.00  3.00  1
  7 1417 790.00  0.00 800.00 52.00  0
  8  778 440.00  0.00 800.00  3.00  1
  9 1419 790.00  0.00 800.00 156.00  0
 10 1418 790.00  0.00 800.00 104.00  0
 11  833 470.00  0.00 800.00  4.30  0
 12  761 430.00  0.00 800.00  4.30  0
 13  669 380.00  0.00 800.00  2.00  1
 14  761 410.00  0.00 800.00  6.44  0
 15  669 380.00  0.00 800.00  3.00  1
 16  779 440.00  0.00 800.00  4.30  0
 17  562 320.00  0.00 800.00  3.00  0
 18  561 320.00  0.00 800.00  2.00  1
 19  579 330.00  0.00 800.00  2.00  1
 20  850 480.00  0.00 800.00  3.00  0
 21  580 330.00  0.00 800.00  3.00  1
 22  832 470.00  0.00 800.00  3.00  0
 23  598 340.00  0.00 800.00  3.00  1
 24  832 490.00  0.00 800.00  4.30  0
 25  580 330.00  0.00 800.00  3.00  0
 26  597 340.00  0.00 800.00  2.00  1
 27  670 380.00  0.00 800.00  3.00  0
 28  760 430.00  0.00 800.00  3.00  0
 29  579 330.00  0.00 800.00  2.00  1
 30  706 400.00  0.00 800.00  3.00  0
 31  706 420.00  0.00 800.00  2.00  1
 32  688 390.00  0.00 800.00  3.00  0
 33  688 410.00  0.00 800.00  4.30  1
 34  579 330.00  0.00 800.00  2.00  1
 35  508 290.00  0.00 800.00  3.00  1
 36  526 300.00  0.00 800.00  3.00  1
 37  562 320.00  0.00 800.00  3.00  1
 38  598 340.00  0.00 800.00  3.00  1
 39  868 490.00  0.00 800.00  3.00  0
 40  886 500.00  0.00 800.00  3.00  0
 41  580 330.00  0.00 800.00  3.00  1
