Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3968  1.8200    -8.1367 -2.3335
      1  -3.1177  1.7320    -7.8756 -2.3223
      2  -2.7866  1.4025    -6.8198 -2.3192
      3  -2.5692  1.0712    -4.7084 -2.3178
      4  -2.4436  0.7920    -2.5781 -2.3171
      5  -2.3754  0.5745    -2.5714 -2.3167
      6  -2.3398  0.4128    -2.5682 -2.3166
      7  -2.3217  0.2954    -2.5667 -2.3165
      8  -2.3124  0.2125    -2.5659 -2.3164
      9  -2.3078  0.1542    -2.5655 -2.3164
     10  -2.3420  0.4246    -2.5682 -2.3166
     11  -2.3231  0.3068    -2.5667 -2.3165
     12  -2.3134  0.2224    -2.5659 -2.3164
     13  -2.3398  0.4111    -2.5681 -2.3166
     14  -2.3221  0.2975    -2.5667 -2.3165
     15  -2.3128  0.2156    -2.5659 -2.3164
     16  -2.3080  0.1572    -2.5655 -2.3164
     17  -2.3053  0.1107    -2.5653 -2.3164
     18  -2.3167  0.2519    -2.5663 -2.3165
     19  -2.3102  0.1847    -2.5657 -2.3164
     20  -2.3066  0.1342    -2.5654 -2.3164
     21  -2.3047  0.0981    -2.5653 -2.3164
     22  -2.3037  0.0719    -2.5652 -2.3164
     23  -2.3032  0.0543    -2.5651 -2.3164
     24  -2.3029  0.0400    -2.5651 -2.3164
     25  -2.3028  0.0295    -2.5651 -2.3164
     26  -2.3037  0.0719    -2.5652 -2.3164
     27  -2.3032  0.0524    -2.5651 -2.3164
     28  -2.3029  0.0367    -2.5651 -2.3164
     29  -2.3027  0.0266    -2.5651 -2.3164
     30  -2.3027  0.0195    -2.5651 -2.3164
     31  -2.3031  0.0459    -2.5651 -2.3164
     32  -2.3028  0.0334    -2.5651 -2.3164
     33  -2.3027  0.0245    -2.5651 -2.3164
     34  -2.3027  0.0178    -2.5651 -2.3164
     35  -2.3030  0.0428    -2.5651 -2.3164
     36  -2.3050  0.1026    -2.5653 -2.3164
     37  -2.3170  0.2503    -2.5664 -2.3165
     38  -2.3102  0.1814    -2.5658 -2.3164
     39  -2.3065  0.1306    -2.5654 -2.3164
     40  -2.3047  0.0946    -2.5653 -2.3164
     41  -2.3148  0.2293    -2.5662 -2.3165

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0657  0.0657     0.0000  0.1835
      1   0.0846  0.0689     0.0000  0.1891
      2   0.1014  0.0649     0.0000  0.1912
      3   0.1129  0.0595     0.0001  0.1922
      4   0.1206  0.0547     0.0109  0.1928
      5   0.1258  0.0510     0.0313  0.1932
      6   0.1296  0.0482     0.0416  0.1935
      7   0.1330  0.0461     0.0485  0.1938
      8   0.1362  0.0442     0.0542  0.1941
      9   0.1391  0.0427     0.0591  0.1944
     10   0.0996  0.0434     0.0314  0.1750
     11   0.1026  0.0423     0.0363  0.1762
     12   0.1058  0.0414     0.0404  0.1776
     13   0.0816  0.0354     0.0275  0.1436
     14   0.0841  0.0347     0.0310  0.1452
     15   0.0864  0.0342     0.0345  0.1470
     16   0.0888  0.0340     0.0369  0.1491
     17   0.0896  0.0336     0.0383  0.1495
     18   0.0671  0.0255     0.0269  0.1094
     19   0.0689  0.0252     0.0290  0.1107
     20   0.0705  0.0250     0.0308  0.1123
     21   0.0721  0.0249     0.0327  0.1138
     22   0.0736  0.0248     0.0347  0.1152
     23   0.0756  0.0249     0.0361  0.1171
     24   0.0771  0.0249     0.0375  0.1187
     25   0.0785  0.0248     0.0391  0.1201
     26   0.0633  0.0197     0.0303  0.0950
     27   0.0644  0.0196     0.0316  0.0958
     28   0.0646  0.0195     0.0319  0.0959
     29   0.0656  0.0195     0.0333  0.0966
     30   0.0666  0.0194     0.0347  0.0977
     31   0.0557  0.0162     0.0280  0.0811
     32   0.0566  0.0162     0.0287  0.0817
     33   0.0575  0.0161     0.0295  0.0823
     34   0.0583  0.0160     0.0303  0.0829
     35   0.0494  0.0138     0.0244  0.0701
     36   0.0415  0.0121     0.0190  0.0595
     37   0.0339  0.0109     0.0139  0.0488
     38   0.0345  0.0107     0.0145  0.0494
     39   0.0350  0.0105     0.0151  0.0498
     40   0.0356  0.0103     0.0157  0.0504
     41   0.0292  0.0093     0.0107  0.0413

