Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1573  1.3878    -6.9753 -2.4858
      1  -3.2364  0.8380    -4.2332 -2.4016
      2  -2.7223  0.7558    -3.3890 -2.3461
      3  -2.5492  0.6617    -3.0212 -2.3309
      4  -2.4248  0.6647    -2.8020 -2.3181
      5  -2.3647  0.5001    -2.5765 -2.3170
      6  -2.3342  0.3670    -2.5696 -2.3166
      7  -2.3187  0.2595    -2.5677 -2.3165
      8  -2.3278  0.3159    -2.5703 -2.3167
      9  -3.0639  1.6261    -7.6528 -2.3270
     10  -2.7707  1.2633    -6.2039 -2.3247
     11  -2.5972  0.9470    -3.6035 -2.3236
     12  -3.4639  1.8487    -8.2279 -2.3442
     13  -3.0808  1.5051    -7.3584 -2.3387
     14  -2.8320  1.1679    -5.7072 -2.3359
     15  -2.6854  0.8825    -3.5912 -2.3344
     16  -2.6050  0.6642    -3.3007 -2.3336
     17  -2.8872  1.0633    -4.9869 -2.3490
     18  -2.7694  0.8132    -3.6653 -2.3473
     19  -2.7054  0.6297    -3.5124 -2.3465
     20  -2.6717  0.5047    -3.4296 -2.3460
     21  -2.8399  0.6713    -3.7264 -2.3686
     22  -2.8036  0.5493    -3.6568 -2.3678
     23  -2.7367  0.4796    -3.5363 -2.3591
     24  -2.8794  0.5802    -3.7157 -2.3916
     25  -2.8567  0.4930    -3.6743 -2.3911
     26  -2.9890  0.5427    -3.8683 -2.4512
     27  -3.1177  0.5709    -3.9971 -2.5731
     28  -3.2549  0.5998    -4.1752 -2.6581
     29  -3.1491  0.5672    -3.9656 -2.6109
     30  -3.0544  0.5482    -3.8576 -2.5627
     31  -3.0346  0.4692    -3.8286 -2.5624
     32  -3.1217  0.4676    -3.9053 -2.6298
     33  -3.0403  0.4477    -3.7918 -2.5931
     34  -3.1257  0.4510    -3.8790 -2.6542
     35  -3.2177  0.4625    -3.9454 -2.7499
     36  -3.1457  0.4419    -3.8712 -2.6909
     37  -3.2107  0.4314    -3.9178 -2.7867
     38  -3.2948  0.4440    -3.9860 -2.8818
     39  -3.2327  0.4212    -3.9162 -2.8580
     40  -3.1724  0.4054    -3.8497 -2.7815
     41  -3.1164  0.3909    -3.7549 -2.7206

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0969  0.0602     0.0030  0.1891
      1   0.1007  0.0593     0.0044  0.1897
      2   0.1003  0.0595     0.0036  0.1897
      3   0.1045  0.0580     0.0076  0.1902
      4   0.1061  0.0576     0.0084  0.1905
      5   0.1151  0.0545     0.0183  0.1917
      6   0.1215  0.0514     0.0285  0.1924
      7   0.1231  0.0502     0.0331  0.1925
      8   0.1138  0.0510     0.0267  0.1899
      9   0.0210  0.0178     0.0000  0.0509
     10   0.0233  0.0173     0.0000  0.0523
     11   0.0248  0.0168     0.0001  0.0530
     12   0.0082  0.0076     0.0000  0.0194
     13   0.0096  0.0073     0.0000  0.0200
     14   0.0105  0.0070     0.0000  0.0204
     15   0.0111  0.0068     0.0001  0.0206
     16   0.0114  0.0066     0.0004  0.0207
     17   0.0077  0.0038     0.0001  0.0124
     18   0.0080  0.0036     0.0001  0.0125
     19   0.0082  0.0034     0.0003  0.0126
     20   0.0083  0.0033     0.0004  0.0126
     21   0.0073  0.0022     0.0003  0.0090
     22   0.0074  0.0021     0.0004  0.0091
     23   0.0075  0.0022     0.0004  0.0100
     24   0.0072  0.0017     0.0003  0.0069
     25   0.0072  0.0016     0.0004  0.0070
     26   0.0071  0.0015     0.0004  0.0069
     27   0.0071  0.0014     0.0003  0.0068
     28   0.0070  0.0014     0.0003  0.0068
     29   0.0070  0.0014     0.0003  0.0068
     30   0.0070  0.0014     0.0003  0.0068
     31   0.0071  0.0013     0.0004  0.0068
     32   0.0071  0.0013     0.0004  0.0068
     33   0.0071  0.0013     0.0004  0.0068
     34   0.0071  0.0013     0.0004  0.0068
     35   0.0071  0.0012     0.0004  0.0068
     36   0.0071  0.0013     0.0004  0.0068
     37   0.0071  0.0013     0.0004  0.0068
     38   0.0071  0.0012     0.0004  0.0068
     39   0.0071  0.0013     0.0004  0.0068
     40   0.0071  0.0013     0.0004  0.0068
     41   0.0072  0.0013     0.0004  0.0069

