trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1325 740.00  0.00 800.00 21.50  0
  1  769 430.00  0.00 800.00 52.00  0
  2  766 430.00  0.00 800.00 17.20  0
  3  765 430.00  0.00 800.00 12.90  0
  4  728 410.00  0.00 800.00 10.80  0
  5  746 420.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  0
  7  675 380.00  0.00 800.00 17.20  0
  8  675 390.00  0.00 800.00 10.80  1
  9  675 380.00  0.00 800.00 17.20  1
 10 1418 790.00  0.00 800.00 104.00  0
 11 1419 790.00  0.00 800.00 156.00  0
 12  927 520.00  0.00 800.00 12.90  1
 13 1420 790.00  0.00 800.00 260.00  0
 14 1421 790.00  0.00 800.00 520.00  0
 15 1421 790.00  0.00 800.00 260.00  0
 16 1421 780.00  0.00 800.00 260.00  0
 17  910 510.00  0.00 800.00 17.20  1
 18 1421 790.00  0.00 800.00 260.00  0
 19 1421 770.00  0.00 800.00 260.00  0
 20 1421 780.00  0.00 800.00 260.00  0
 21  928 520.00  0.00 800.00 17.20  1
 22 1421 790.00  0.00 800.00 260.00  0
 23  857 480.00  0.00 800.00 21.50  0
 24  910 510.00  0.00 800.00 17.20  1
 25 1421 790.00  0.00 800.00 520.00  0
 26  785 440.00  0.00 800.00 21.50  1
 27  767 430.00  0.00 800.00 21.50  1
 28  767 420.00  0.00 800.00 26.00  1
 29  750 420.00  0.00 800.00 26.00  0
 30  749 420.00  0.00 800.00 21.50  0
 31 1421 790.00  0.00 800.00 520.00  0
 32  695 390.00  0.00 800.00 21.50  1
 33  767 430.00  0.00 800.00 21.50  0
 34  731 410.00  0.00 800.00 21.50  1
 35  767 410.00  0.00 800.00 26.00  1
 36  750 420.00  0.00 800.00 26.00  0
 37  695 390.00  0.00 800.00 21.50  1
 38  768 430.00  0.00 800.00 26.00  1
 39  804 450.00  0.00 800.00 26.00  0
 40  750 420.00  0.00 800.00 26.00  0
 41  732 410.00  0.00 800.00 26.00  0
