Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7570  2.0722    -9.1275 -2.6622
      1  -4.0150  1.1211    -5.7967 -2.4846
      2  -3.0764  0.6947    -3.9636 -2.3880
      3  -2.6653  0.5775    -3.2689 -2.3453
      4  -2.5017  0.4935    -2.9097 -2.3302
      5  -2.6299  0.4816    -3.0380 -2.4541
      6  -2.6292  0.3743    -3.0218 -2.5860
      7  -2.5950  0.2732    -2.8490 -2.5856
      8  -2.5843  0.1957    -2.8460 -2.5859
      9  -2.5855  0.1453    -2.8458 -2.5907
     10  -2.5824  0.1051    -2.8448 -2.5908
     11  -2.6318  0.2860    -3.0502 -2.5904
     12  -2.6367  0.2428    -3.0618 -2.5936
     13  -2.6372  0.2003    -3.0651 -2.5950
     14  -2.6569  0.1929    -3.0850 -2.5971
     15  -2.6260  0.1512    -3.0488 -2.5950
     16  -2.6199  0.1254    -3.0371 -2.5947
     17  -2.6076  0.1016    -2.9971 -2.5940
     18  -2.6098  0.0970    -3.0070 -2.5943
     19  -2.6151  0.0993    -3.0258 -2.5947
     20  -2.6048  0.0842    -2.9838 -2.5941
     21  -2.6017  0.0780    -2.9639 -2.5939
     22  -2.6058  0.0831    -2.9897 -2.5942
     23  -2.6076  0.0849    -2.9985 -2.5943
     24  -2.6123  0.0904    -3.0171 -2.5946
     25  -2.6089  0.0861    -3.0041 -2.5944
     26  -2.5962  0.0670    -2.9106 -2.5936
     27  -2.5914  0.0576    -2.8539 -2.5934
     28  -2.5979  0.0700    -2.9308 -2.5937
     29  -2.6010  0.0749    -2.9585 -2.5939
     30  -2.5990  0.0718    -2.9417 -2.5938
     31  -2.6021  0.0766    -2.9669 -2.5940
     32  -2.6010  0.0749    -2.9587 -2.5939
     33  -2.5915  0.0577    -2.8540 -2.5934
     34  -2.5922  0.0591    -2.8547 -2.5934
     35  -2.5864  0.0449    -2.8487 -2.5931
     36  -2.5845  0.0388    -2.8468 -2.5930
     37  -2.5837  0.0361    -2.8460 -2.5930
     38  -2.5844  0.0387    -2.8468 -2.5930
     39  -2.5830  0.0336    -2.8454 -2.5929
     40  -2.5831  0.0339    -2.8455 -2.5929
     41  -2.5821  0.0295    -2.8445 -2.5929

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1898
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1018  0.0586     0.0073  0.1898
      3   0.1027  0.0583     0.0083  0.1899
      4   0.1067  0.0569     0.0119  0.1905
      5   0.1062  0.0578     0.0104  0.1907
      6   0.1149  0.0554     0.0159  0.1919
      7   0.1230  0.0519     0.0258  0.1928
      8   0.1250  0.0504     0.0313  0.1929
      9   0.1297  0.0479     0.0401  0.1934
     10   0.1304  0.0472     0.0425  0.1934
     11   0.0776  0.0420     0.0158  0.1554
     12   0.0819  0.0426     0.0188  0.1603
     13   0.0856  0.0427     0.0219  0.1635
     14   0.0855  0.0431     0.0223  0.1646
     15   0.0911  0.0427     0.0266  0.1683
     16   0.0925  0.0422     0.0289  0.1688
     17   0.0952  0.0416     0.0318  0.1702
     18   0.0983  0.0416     0.0343  0.1722
     19   0.1014  0.0420     0.0358  0.1751
     20   0.1038  0.0414     0.0386  0.1761
     21   0.1046  0.0410     0.0403  0.1764
     22   0.1078  0.0413     0.0421  0.1787
     23   0.1101  0.0411     0.0437  0.1799
     24   0.1127  0.0414     0.0449  0.1818
     25   0.1136  0.0409     0.0467  0.1821
     26   0.1162  0.0402     0.0500  0.1829
     27   0.1174  0.0397     0.0518  0.1833
     28   0.1187  0.0401     0.0520  0.1845
     29   0.1214  0.0401     0.0536  0.1858
     30   0.1219  0.0398     0.0549  0.1859
     31   0.1244  0.0398     0.0563  0.1871
     32   0.1247  0.0396     0.0570  0.1872
     33   0.1266  0.0389     0.0599  0.1877
     34   0.1283  0.0385     0.0618  0.1882
     35   0.1295  0.0379     0.0639  0.1885
     36   0.1300  0.0377     0.0649  0.1886
     37   0.1303  0.0375     0.0654  0.1886
     38   0.1329  0.0372     0.0680  0.1896
     39   0.1333  0.0369     0.0688  0.1897
     40   0.1341  0.0366     0.0700  0.1898
     41   0.1343  0.0365     0.0705  0.1899

