Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.2619  2.8475    -8.9542 -0.2695
      1  -3.9652  2.8955    -8.8989 -0.2009
      2  -3.5320  2.9210    -8.7990 -0.1457
      3  -2.9628  2.8652    -8.6123 -0.1076
      4  -2.3281  2.6689    -8.2554 -0.0841
      5  -1.7571  2.3417    -7.5730 -0.0707
      6  -1.3280  1.9604    -6.3809 -0.0634
      7  -1.0462  1.6064    -4.8835 -0.0595
      8  -2.1724  2.0702    -6.8980 -0.1716
      9  -1.9301  1.8323    -5.9378 -0.1613
     10  -3.1250  1.9283    -6.8758 -0.5501
     11  -4.1447  1.7824    -7.3871 -1.2558
     12  -4.1193  1.6444    -6.9456 -1.4698
     13  -4.7458  1.4391    -7.1633 -2.4378
     14  -4.2072  1.3459    -6.4589 -2.1005
     15  -4.1971  1.2181    -6.1944 -2.3289
     16  -4.6170  1.0861    -6.4319 -3.1595
     17  -4.2879  0.9953    -5.8390 -2.9381
     18  -4.4378  0.8739    -5.8680 -3.3513
     19  -4.2065  0.8048    -5.4541 -3.2076

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0009  0.0031     0.0000  0.0042
      1   0.0016  0.0041     0.0000  0.0065
      2   0.0026  0.0051     0.0000  0.0098
      3   0.0041  0.0059     0.0000  0.0124
      4   0.0056  0.0063     0.0000  0.0138
      5   0.0071  0.0063     0.0000  0.0158
      6   0.0082  0.0061     0.0000  0.0169
      7   0.0089  0.0059     0.0001  0.0176
      8   0.0059  0.0032     0.0000  0.0069
      9   0.0065  0.0027     0.0000  0.0069
     10   0.0059  0.0028     0.0000  0.0067
     11   0.0056  0.0029     0.0000  0.0066
     12   0.0062  0.0024     0.0000  0.0067
     13   0.0063  0.0023     0.0000  0.0067
     14   0.0062  0.0023     0.0000  0.0067
     15   0.0066  0.0018     0.0001  0.0067
     16   0.0066  0.0018     0.0001  0.0067
     17   0.0067  0.0018     0.0001  0.0067
     18   0.0068  0.0016     0.0002  0.0067
     19   0.0068  0.0016     0.0002  0.0067

