Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3776  2.3734    -7.6236 -0.0460
      1  -1.5417  2.3307    -7.6595 -0.1881
      2  -2.2288  2.5208    -8.1975 -0.3395
      3  -4.2242  2.6928    -8.9119 -0.5546
      4  -3.9904  2.6458    -8.8415 -0.5891
      5  -3.7154  2.5614    -8.7320 -0.6308
      6  -3.4492  2.4471    -8.5823 -0.6716
      7  -2.7874  2.0052    -7.6345 -0.6440
      8  -2.5400  1.7420    -6.5571 -0.6544
      9  -3.6535  1.9124    -7.8717 -1.1822
     10  -3.5449  1.7660    -7.3897 -1.2984
     11  -4.6207  1.8508    -8.3329 -1.8687
     12  -4.0648  1.5272    -7.0661 -1.8435
     13  -4.0247  1.3937    -6.5450 -1.9998
     14  -4.5650  1.2979    -7.0326 -2.7773
     15  -4.1725  1.1150    -5.9597 -2.6094
     16  -4.1573  1.0145    -5.7734 -2.7050
     17  -4.4668  0.9225    -6.0033 -3.2824
     18  -4.2001  0.8194    -5.4728 -3.1137
     19  -4.4134  0.7536    -5.6235 -3.4966

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0721  0.0671     0.0000  0.1857
      1   0.0631  0.0643     0.0000  0.1822
      2   0.0282  0.0392     0.0000  0.1129
      3   0.0020  0.0036     0.0000  0.0063
      4   0.0030  0.0042     0.0000  0.0070
      5   0.0043  0.0045     0.0000  0.0093
      6   0.0055  0.0044     0.0000  0.0106
      7   0.0065  0.0044     0.0000  0.0118
      8   0.0072  0.0040     0.0000  0.0121
      9   0.0058  0.0033     0.0000  0.0069
     10   0.0064  0.0028     0.0000  0.0069
     11   0.0058  0.0028     0.0000  0.0067
     12   0.0061  0.0027     0.0000  0.0067
     13   0.0066  0.0022     0.0001  0.0068
     14   0.0066  0.0022     0.0001  0.0068
     15   0.0067  0.0021     0.0001  0.0068
     16   0.0069  0.0018     0.0002  0.0068
     17   0.0070  0.0018     0.0002  0.0069
     18   0.0071  0.0018     0.0002  0.0069
     19   0.0071  0.0019     0.0003  0.0070

