Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0158  1.1228    -5.7981 -2.4845
      2  -3.0775  0.6975    -3.9696 -2.3880
      3  -2.6665  0.5808    -3.2733 -2.3454
      4  -2.5026  0.4965    -2.9136 -2.3302
      5  -2.6308  0.4847    -3.0403 -2.4536
      6  -2.5876  0.3620    -2.8496 -2.4476
      7  -2.5952  0.2751    -2.8491 -2.5855
      8  -2.5924  0.2050    -2.8483 -2.5904
      9  -2.5832  0.1460    -2.8436 -2.5904
     10  -2.5827  0.1089    -2.8434 -2.5921
     11  -2.6266  0.3284    -3.0102 -2.5917
     12  -2.6005  0.2417    -2.8527 -2.5913
     13  -2.7194  0.5484    -3.1194 -2.5922
     14  -2.6715  0.4176    -3.0892 -2.5916
     15  -2.7533  0.4882    -3.1204 -2.5986
     16  -2.6828  0.4518    -3.0946 -2.5921
     17  -2.6366  0.3661    -3.0378 -2.5905
     18  -2.6091  0.2832    -2.9230 -2.5901
     19  -2.5975  0.2071    -2.8548 -2.5903
     20  -2.5912  0.1524    -2.8522 -2.5905
     21  -2.5876  0.1140    -2.8503 -2.5907
     22  -2.5858  0.0881    -2.8493 -2.5909
     23  -2.5810  0.0657    -2.8448 -2.5909
     24  -2.5838  0.0656    -2.8467 -2.5919
     25  -2.5829  0.0532    -2.8460 -2.5920
     26  -2.5848  0.0524    -2.8474 -2.5925
     27  -2.5841  0.0456    -2.8467 -2.5925
     28  -2.5832  0.0402    -2.8459 -2.5926
     29  -2.5817  0.0326    -2.8444 -2.5925
     30  -2.5813  0.0297    -2.8439 -2.5925
     31  -2.5938  0.0664    -2.8835 -2.5930
     32  -2.5891  0.0556    -2.8519 -2.5928
     33  -2.5960  0.0684    -2.9110 -2.5934
     34  -2.6452  0.1200    -3.0742 -2.5967
     35  -2.6036  0.0814    -2.9791 -2.5937
     36  -2.6212  0.1011    -3.0417 -2.5950
     37  -2.6259  0.1047    -3.0505 -2.5954
     38  -2.6419  0.1164    -3.0710 -2.5967
     39  -2.6612  0.1267    -3.0852 -2.5985
     40  -2.6549  0.1236    -3.0813 -2.5979
     41  -2.6420  0.1161    -3.0710 -2.5968

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1016  0.0587     0.0069  0.1898
      3   0.1025  0.0584     0.0079  0.1899
      4   0.1065  0.0570     0.0115  0.1905
      5   0.1060  0.0579     0.0100  0.1907
      6   0.1143  0.0552     0.0173  0.1918
      7   0.1230  0.0520     0.0255  0.1928
      8   0.1275  0.0494     0.0344  0.1932
      9   0.1316  0.0469     0.0436  0.1936
     10   0.1353  0.0448     0.0511  0.1940
     11   0.0837  0.0438     0.0154  0.1621
     12   0.0892  0.0425     0.0221  0.1648
     13   0.0479  0.0277     0.0050  0.0950
     14   0.0512  0.0272     0.0088  0.0974
     15   0.0429  0.0228     0.0064  0.0808
     16   0.0452  0.0233     0.0077  0.0838
     17   0.0488  0.0236     0.0102  0.0876
     18   0.0519  0.0234     0.0137  0.0901
     19   0.0532  0.0230     0.0158  0.0909
     20   0.0541  0.0226     0.0174  0.0914
     21   0.0548  0.0223     0.0190  0.0919
     22   0.0552  0.0222     0.0201  0.0921
     23   0.0571  0.0221     0.0218  0.0939
     24   0.0580  0.0224     0.0224  0.0952
     25   0.0585  0.0222     0.0231  0.0954
     26   0.0604  0.0227     0.0244  0.0982
     27   0.0608  0.0225     0.0251  0.0984
     28   0.0612  0.0224     0.0259  0.0987
     29   0.0620  0.0223     0.0273  0.0994
     30   0.0624  0.0222     0.0279  0.0996
     31   0.0503  0.0173     0.0220  0.0783
     32   0.0512  0.0172     0.0227  0.0791
     33   0.0517  0.0173     0.0230  0.0799
     34   0.0458  0.0153     0.0205  0.0701
     35   0.0455  0.0147     0.0209  0.0685
     36   0.0458  0.0148     0.0210  0.0687
     37   0.0467  0.0148     0.0217  0.0697
     38   0.0478  0.0149     0.0222  0.0713
     39   0.0488  0.0151     0.0228  0.0727
     40   0.0492  0.0150     0.0233  0.0731
     41   0.0498  0.0150     0.0239  0.0736

