Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2160  1.8149    -9.1742 -3.5265
      1  -7.7672  0.9880    -5.1408 -6.5157
      2  -7.0116  0.6646    -8.0440 -6.4378
      3  -7.3286  0.5375    -8.2294 -6.9777
      4  -7.5009  0.4777    -8.3852 -7.2680
      5  -7.2960  0.4024    -7.8158 -7.1079
      6  -7.3091  0.3220    -7.8041 -7.1569
      7  -7.3150  0.2685    -7.7945 -7.1956
      8  -7.3176  0.2327    -7.7865 -7.2336
      9  -7.3178  0.2106    -7.7808 -7.2524
     10  -7.3173  0.1960    -7.7761 -7.2677
     11  -7.2747  0.4289    -8.1659 -7.0267
     12  -7.4047  0.4471    -8.4392 -7.0940
     13  -7.3104  0.3233    -7.9116 -7.0787
     14  -7.2610  0.2409    -7.7330 -7.0685
     15  -7.1599  0.2736    -7.5793 -7.0215
     16  -7.2449  0.2789    -7.7163 -7.0545
     17  -7.2477  0.2394    -7.6983 -7.0596
     18  -7.2499  0.2125    -7.6808 -7.0651
     19  -7.2505  0.1943    -7.6655 -7.0687
     20  -7.2502  0.1824    -7.6532 -7.0706
     21  -7.2507  0.1724    -7.6402 -7.0741
     22  -7.2501  0.1663    -7.6309 -7.0752
     23  -7.2496  0.1615    -7.6224 -7.0761
     24  -7.2491  0.1576    -7.6145 -7.0769
     25  -7.2487  0.1542    -7.6073 -7.0777
     26  -7.2483  0.1513    -7.6005 -7.0784
     27  -7.2481  0.1485    -7.5935 -7.0794
     28  -7.2482  0.1457    -7.5863 -7.0807
     29  -7.2482  0.1431    -7.5794 -7.0819
     30  -7.2481  0.1414    -7.5742 -7.0825
     31  -7.2480  0.1396    -7.5685 -7.0834
     32  -7.2479  0.1381    -7.5637 -7.0839
     33  -7.2481  0.1363    -7.5580 -7.0850
     34  -7.2482  0.1347    -7.5525 -7.0862
     35  -7.2490  0.1325    -7.5521 -7.0886
     36  -7.2490  0.1315    -7.5519 -7.0891
     37  -7.2491  0.1302    -7.5517 -7.0901
     38  -7.2492  0.1292    -7.5514 -7.0908
     39  -7.2495  0.1278    -7.5512 -7.0923
     40  -7.2499  0.1265    -7.5510 -7.0938
     41  -7.2500  0.1257    -7.5508 -7.0944

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0588     0.0068  0.1899
      1   0.1016  0.0588     0.0066  0.1898
      2   0.0995  0.0594     0.0053  0.1895
      3   0.1007  0.0589     0.0070  0.1896
      4   0.1021  0.0584     0.0086  0.1898
      5   0.1064  0.0577     0.0091  0.1906
      6   0.1095  0.0560     0.0142  0.1909
      7   0.1121  0.0546     0.0186  0.1912
      8   0.1144  0.0534     0.0225  0.1914
      9   0.1157  0.0526     0.0251  0.1915
     10   0.1166  0.0520     0.0274  0.1916
     11   0.0487  0.0299     0.0066  0.1022
     12   0.0442  0.0279     0.0054  0.0941
     13   0.0498  0.0281     0.0089  0.0996
     14   0.0541  0.0283     0.0131  0.1039
     15   0.0457  0.0224     0.0105  0.0834
     16   0.0438  0.0217     0.0094  0.0802
     17   0.0447  0.0214     0.0110  0.0807
     18   0.0458  0.0212     0.0128  0.0814
     19   0.0466  0.0210     0.0142  0.0819
     20   0.0471  0.0209     0.0149  0.0822
     21   0.0479  0.0208     0.0157  0.0827
     22   0.0483  0.0207     0.0163  0.0829
     23   0.0486  0.0206     0.0168  0.0831
     24   0.0489  0.0205     0.0173  0.0833
     25   0.0491  0.0204     0.0177  0.0835
     26   0.0494  0.0203     0.0182  0.0837
     27   0.0497  0.0203     0.0187  0.0840
     28   0.0501  0.0202     0.0193  0.0843
     29   0.0504  0.0201     0.0199  0.0845
     30   0.0506  0.0201     0.0204  0.0847
     31   0.0508  0.0200     0.0209  0.0849
     32   0.0510  0.0200     0.0211  0.0850
     33   0.0513  0.0200     0.0213  0.0852
     34   0.0515  0.0199     0.0216  0.0854
     35   0.0520  0.0199     0.0219  0.0858
     36   0.0521  0.0198     0.0221  0.0859
     37   0.0523  0.0198     0.0223  0.0861
     38   0.0525  0.0198     0.0225  0.0862
     39   0.0528  0.0197     0.0228  0.0865
     40   0.0531  0.0197     0.0231  0.0867
     41   0.0532  0.0197     0.0233  0.0868

