Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4749  1.6716    -9.2006 -4.0165
      1  -7.7704  0.9833    -5.1361 -6.5200
      2  -8.4259  0.6902    -2.8730 -7.7016
      3  -7.9910  0.5985    -8.9213 -7.5598
      4  -8.2007  0.5684    -9.1064 -7.8666
      5  -8.2430  0.4671    -9.0956 -7.9623
      6  -8.2613  0.3900    -9.0760 -8.0404
      7  -8.2885  0.3465    -9.0804 -8.1159
      8  -8.2913  0.3117    -9.0629 -8.1189
      9  -8.2916  0.2909    -9.0466 -8.1208
     10  -8.2908  0.2783    -9.0315 -8.1220
     11  -8.2895  0.2704    -9.0174 -8.1230
     12  -8.2882  0.2657    -9.0062 -8.1233
     13  -8.2868  0.2624    -8.9959 -8.1236
     14  -8.2993  0.2601    -9.0064 -8.1289
     15  -8.2981  0.2582    -8.9981 -8.1290
     16  -8.3084  0.2574    -9.0073 -8.1321
     17  -8.3090  0.2552    -8.9991 -8.1327
     18  -8.3096  0.2533    -8.9914 -8.1333
     19  -8.3186  0.2533    -9.0002 -8.1352
     20  -8.3175  0.2521    -8.9936 -8.1351
     21  -8.3181  0.2506    -8.9873 -8.1355
     22  -8.3172  0.2495    -8.9813 -8.1355
     23  -8.3259  0.2496    -8.9910 -8.1373
     24  -8.3251  0.2487    -8.9858 -8.1372
     25  -8.3258  0.2475    -8.9809 -8.1376
     26  -8.3251  0.2467    -8.9762 -8.1375
     27  -8.3245  0.2457    -8.9705 -8.1375
     28  -8.3239  0.2448    -8.9650 -8.1376
     29  -8.3235  0.2443    -8.9620 -8.1375
     30  -8.3321  0.2443    -8.9732 -8.1395
     31  -8.4409  0.2349    -9.1133 -8.2115
     32  -8.3682  0.1621    -8.8212 -8.1878
     33  -8.3687  0.1605    -8.8188 -8.1896
     34  -8.3693  0.1590    -8.8165 -8.1914
     35  -8.3691  0.1587    -8.8156 -8.1914
     36  -8.3690  0.1579    -8.8137 -8.1918
     37  -8.3688  0.1577    -8.8128 -8.1918
     38  -8.3687  0.1574    -8.8120 -8.1918
     39  -8.3685  0.1571    -8.8112 -8.1918
     40  -8.3684  0.1570    -8.8107 -8.1918
     41  -8.3690  0.1556    -8.8088 -8.1936

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0586     0.0071  0.1899
      1   0.1024  0.0584     0.0077  0.1899
      2   0.1038  0.0577     0.0094  0.1900
      3   0.0990  0.0587     0.0069  0.1891
      4   0.0985  0.0585     0.0077  0.1890
      5   0.1066  0.0568     0.0132  0.1905
      6   0.1120  0.0549     0.0189  0.1912
      7   0.1174  0.0537     0.0236  0.1922
      8   0.1200  0.0523     0.0280  0.1925
      9   0.1221  0.0511     0.0314  0.1927
     10   0.1238  0.0502     0.0344  0.1928
     11   0.1253  0.0493     0.0368  0.1930
     12   0.1262  0.0488     0.0386  0.1931
     13   0.1271  0.0483     0.0402  0.1931
     14   0.1296  0.0477     0.0426  0.1936
     15   0.1302  0.0473     0.0438  0.1936
     16   0.1324  0.0467     0.0459  0.1940
     17   0.1341  0.0461     0.0482  0.1942
     18   0.1356  0.0454     0.0501  0.1944
     19   0.1371  0.0449     0.0518  0.1946
     20   0.1376  0.0446     0.0529  0.1947
     21   0.1388  0.0441     0.0546  0.1948
     22   0.1392  0.0438     0.0555  0.1948
     23   0.1404  0.0434     0.0568  0.1950
     24   0.1407  0.0432     0.0576  0.1950
     25   0.1417  0.0428     0.0589  0.1951
     26   0.1420  0.0426     0.0596  0.1952
     27   0.1425  0.0423     0.0606  0.1952
     28   0.1430  0.0420     0.0616  0.1952
     29   0.1431  0.0419     0.0620  0.1952
     30   0.1439  0.0416     0.0629  0.1954
     31   0.1352  0.0427     0.0572  0.1935
     32   0.1444  0.0389     0.0701  0.1947
     33   0.1451  0.0385     0.0712  0.1948
     34   0.1458  0.0382     0.0723  0.1949
     35   0.1458  0.0381     0.0726  0.1949
     36   0.1462  0.0379     0.0733  0.1949
     37   0.1462  0.0379     0.0735  0.1949
     38   0.1463  0.0378     0.0738  0.1949
     39   0.1464  0.0377     0.0740  0.1949
     40   0.1464  0.0377     0.0741  0.1949
     41   0.1470  0.0374     0.0752  0.1950

