trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 4.0, 400, 0
6.0, 800, 4.0, 600, 0
7.0, 800, 4.0, 500, 0
8.0, 800, 4.0, 550, 0
9.0, 800, 4.0, 575, 0
10.0, 800, 4.0, 587, 0
11.0, 400, 0.0, 800, 26
12.0, 200, 0.0, 800, 26
13.0, 300, 0.0, 800, 26
14.0, 350, 0.0, 800, 26
15.0, 375, 0.0, 800, 26
16.0, 387, 0.0, 800, 26
17.0, 400, 0.0, 800, 52
18.0, 200, 0.0, 800, 52
19.0, 300, 0.0, 800, 52
20.0, 250, 0.0, 800, 52
21.0, 275, 0.0, 800, 52
22.0, 287, 0.0, 800, 52
23.0, 800, 1.0, 400, 0
24.0, 800, 1.0, 600, 0
25.0, 800, 1.0, 500, 0
26.0, 800, 1.0, 550, 0
27.0, 800, 1.0, 575, 0
28.0, 800, 1.0, 587, 0
29.0, 800, 2.0, 400, 0
30.0, 800, 2.0, 600, 0
31.0, 800, 2.0, 500, 0
32.0, 800, 2.0, 550, 0
33.0, 800, 2.0, 575, 0
34.0, 800, 2.0, 562, 0
35.0, 400, 0.0, 800, 520
36.0, 200, 0.0, 800, 520
37.0, 100, 0.0, 800, 520
38.0, 150, 0.0, 800, 520
39.0, 175, 0.0, 800, 520
40.0, 162, 0.0, 800, 520
41.0, 400, 0.0, 800, 156
42.0, 200, 0.0, 800, 156
43.0, 300, 0.0, 800, 156
44.0, 350, 0.0, 800, 156
45.0, 375, 0.0, 800, 156
46.0, 387, 0.0, 800, 156
