trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1338 750.00  0.00 800.00  6.44  0
  1  571 320.00  0.00 800.00 52.00  0
  2  677 380.00  0.00 800.00 21.50  0
  3  675 380.00  0.00 800.00 12.90  0
  4  746 420.00  0.00 800.00 10.80  0
  5  746 430.00  0.00 800.00 12.90  0
  6  675 380.00  0.00 800.00 12.90  0
  7  675 360.00  0.00 800.00 17.20  0
  8  817 460.00  0.00 800.00  8.60  1
  9  764 430.00  0.00 800.00 10.80  0
 10  693 390.00  0.00 800.00 12.90  0
 11  764 450.00  0.00 800.00  8.60  0
 12  693 370.00  0.00 800.00 10.80  1
 13  835 470.00  0.00 800.00  8.60  0
 14  924 520.00  0.00 800.00  6.44  1
 15  800 450.00  0.00 800.00 10.80  0
 16  711 400.00  0.00 800.00 12.90  0
 17  711 410.00  0.00 800.00 10.80  0
 18  533 300.00  0.00 800.00 21.50  0
 19  764 430.00  0.00 800.00 10.80  1
 20  747 420.00  0.00 800.00 12.90  0
 21  729 410.00  0.00 800.00 12.90  0
 22  729 420.00  0.00 800.00 10.80  0
 23  498 280.00  0.00 800.00 26.00  0
 24  782 440.00  0.00 800.00 10.80  1
 25  765 430.00  0.00 800.00 12.90  0
 26  747 420.00  0.00 800.00 12.90  0
 27  747 410.00  0.00 800.00 17.20  0
 28  800 450.00  0.00 800.00 10.80  1
 29  783 440.00  0.00 800.00 12.90  0
 30  836 470.00  0.00 800.00 10.80  1
 31  856 480.00  0.00 800.00 17.20  0
 32  890 500.00  0.00 800.00 10.80  0
 33  890 500.00  0.00 800.00  8.60  1
 34  873 490.00  0.00 800.00 12.90  0
 35  855 480.00  0.00 800.00 12.90  0
 36  837 470.00  0.00 800.00 12.90  1
 37  964 540.00  0.00 800.00 17.20  0
 38  963 540.00  0.00 800.00 12.90  0
 39  475 270.00  0.00 800.00  8.60  1
 40  944 530.00  0.00 800.00 10.80  1
 41  502 280.00  0.00 800.00 260.00  0
