Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9087  1.5050    -7.7187 -2.4419
      1  -3.0009  0.8542    -3.8784 -2.3737
      2  -2.7055  0.7560    -3.2988 -2.3447
      3  -2.5170  0.8795    -3.1329 -2.3193
      4  -2.4171  0.6829    -2.7214 -2.3174
      5  -2.3630  0.4920    -2.5767 -2.3170
      6  -2.3332  0.3614    -2.5695 -2.3166
      7  -2.3181  0.2560    -2.5675 -2.3165
      8  -2.4363  0.7305    -2.7780 -2.3178
      9  -2.3772  0.5552    -2.5777 -2.3171
     10  -2.3433  0.4163    -2.5711 -2.3167
     11  -2.3274  0.3310    -2.5680 -2.3166
     12  -2.3201  0.2749    -2.5675 -2.3165
     13  -2.3118  0.2008    -2.5663 -2.3165
     14  -2.3541  0.4698    -2.5723 -2.3168
     15  -2.3301  0.3428    -2.5691 -2.3166
     16  -2.3174  0.2525    -2.5672 -2.3165
     17  -2.3115  0.1984    -2.5662 -2.3165
     18  -2.3074  0.1452    -2.5657 -2.3164
     19  -2.3320  0.3583    -2.5688 -2.3166
     20  -2.3184  0.2616    -2.5672 -2.3165
     21  -2.3111  0.1922    -2.5663 -2.3165
     22  -2.3076  0.1487    -2.5657 -2.3164
     23  -2.3053  0.1084    -2.5654 -2.3164
     24  -2.3190  0.2665    -2.5672 -2.3165
     25  -2.3114  0.1943    -2.5664 -2.3165
     26  -2.3074  0.1426    -2.5658 -2.3164
     27  -2.3052  0.1015    -2.5656 -2.3164
     28  -2.3166  0.2389    -2.5677 -2.3165
     29  -2.3105  0.1751    -2.5669 -2.3165
     30  -2.3471  0.4264    -2.5731 -2.3168
     31  -2.3274  0.3060    -2.5712 -2.3167
     32  -2.3174  0.2251    -2.5698 -2.3166
     33  -2.3457  0.3933    -2.5775 -2.3171
     34  -2.3294  0.2891    -2.5754 -2.3169
     35  -2.3203  0.2136    -2.5739 -2.3169
     36  -2.3761  0.5107    -2.7015 -2.3176
     37  -2.3483  0.3700    -2.6627 -2.3174
     38  -2.3339  0.2719    -2.6371 -2.3173
     39  -2.3277  0.2070    -2.6366 -2.3173
     40  -2.3796  0.4788    -2.7561 -2.3182
     41  -2.3560  0.3499    -2.7381 -2.3181

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0925  0.0611     0.0010  0.1884
      1   0.1007  0.0596     0.0019  0.1898
      2   0.1029  0.0588     0.0048  0.1901
      3   0.0992  0.0597     0.0001  0.1894
      4   0.1107  0.0566     0.0103  0.1912
      5   0.1148  0.0541     0.0202  0.1915
      6   0.1211  0.0512     0.0293  0.1923
      7   0.1231  0.0498     0.0345  0.1924
      8   0.0627  0.0387     0.0062  0.1343
      9   0.0677  0.0383     0.0123  0.1384
     10   0.0721  0.0380     0.0170  0.1422
     11   0.0772  0.0385     0.0211  0.1481
     12   0.0820  0.0393     0.0236  0.1540
     13   0.0850  0.0388     0.0275  0.1560
     14   0.0539  0.0262     0.0137  0.0981
     15   0.0559  0.0257     0.0164  0.0995
     16   0.0581  0.0254     0.0191  0.1013
     17   0.0609  0.0257     0.0215  0.1045
     18   0.0627  0.0256     0.0233  0.1062
     19   0.0437  0.0182     0.0140  0.0730
     20   0.0450  0.0179     0.0155  0.0739
     21   0.0464  0.0177     0.0169  0.0748
     22   0.0481  0.0178     0.0186  0.0765
     23   0.0492  0.0176     0.0204  0.0776
     24   0.0371  0.0138     0.0135  0.0583
     25   0.0380  0.0135     0.0145  0.0589
     26   0.0389  0.0134     0.0154  0.0596
     27   0.0393  0.0133     0.0159  0.0598
     28   0.0309  0.0108     0.0106  0.0468
     29   0.0316  0.0107     0.0117  0.0472
     30   0.0243  0.0090     0.0074  0.0368
     31   0.0247  0.0088     0.0079  0.0370
     32   0.0253  0.0086     0.0084  0.0375
     33   0.0216  0.0079     0.0068  0.0324
     34   0.0221  0.0077     0.0074  0.0326
     35   0.0226  0.0076     0.0077  0.0329
     36   0.0176  0.0067     0.0026  0.0261
     37   0.0179  0.0065     0.0037  0.0263
     38   0.0183  0.0063     0.0049  0.0264
     39   0.0186  0.0062     0.0063  0.0266
     40   0.0147  0.0055     0.0015  0.0205
     41   0.0150  0.0053     0.0021  0.0206

