Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3473  1.0278    -4.8387 -2.4065
      1  -2.8315  0.9964    -4.4000 -2.3482
      2  -2.6344  0.9010    -3.3839 -2.3314
      3  -2.7498  0.8741    -3.4919 -2.4315
      4  -2.6767  0.6575    -3.0934 -2.4570
      5  -2.6421  0.4954    -3.0422 -2.5282
      6  -2.9944  0.9844    -4.7027 -2.5947
      7  -3.0804  0.9432    -4.6335 -2.6492
      8  -2.9478  0.7213    -3.4778 -2.6420
      9  -2.9419  0.5915    -3.3816 -2.7430
     10  -3.3260  1.1279    -6.1754 -2.8358
     11  -3.1537  0.8895    -4.2796 -2.8255
     12  -3.0471  0.6873    -3.6096 -2.8206
     13  -2.9711  0.5783    -3.3936 -2.7840
     14  -2.9187  0.4593    -3.3441 -2.7707
     15  -2.8840  0.4356    -3.2320 -2.7089
     16  -2.8782  0.3368    -3.2103 -2.7984
     17  -2.8605  0.2571    -3.1283 -2.7967
     18  -2.8627  0.1991    -3.1280 -2.8592
     19  -2.8559  0.1503    -3.1244 -2.8593
     20  -2.8510  0.1171    -3.1212 -2.8592
     21  -2.8550  0.0911    -3.1214 -2.8639
     22  -2.8485  0.0998    -3.1191 -2.8594
     23  -2.8492  0.0795    -3.1190 -2.8609
     24  -2.8500  0.0656    -3.1190 -2.8620
     25  -2.8514  0.0546    -3.1190 -2.8636
     26  -2.8474  0.0588    -3.1180 -2.8605
     27  -2.8515  0.0442    -3.1182 -2.8647
     28  -2.8549  0.0410    -3.1190 -2.8673
     29  -2.8556  0.0334    -3.1190 -2.8681
     30  -2.8549  0.0271    -3.1184 -2.8680
     31  -2.8503  0.0561    -3.1183 -2.8631
     32  -2.8309  0.1128    -3.1176 -2.7215
     33  -2.8446  0.0929    -3.1186 -2.8560
     34  -2.8484  0.0743    -3.1187 -2.8604
     35  -2.8507  0.0600    -3.1187 -2.8631
     36  -2.8536  0.0482    -3.1189 -2.8659
     37  -2.8538  0.0415    -3.1188 -2.8663
     38  -2.8552  0.0342    -3.1189 -2.8676
     39  -2.8546  0.0293    -3.1184 -2.8676
     40  -2.8551  0.0248    -3.1184 -2.8681
     41  -2.8516  0.0483    -3.1186 -2.8643

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0964  0.0612     0.0001  0.1892
      1   0.0963  0.0613     0.0001  0.1892
      2   0.1017  0.0599     0.0001  0.1900
      3   0.1002  0.0602     0.0001  0.1898
      4   0.1058  0.0577     0.0078  0.1905
      5   0.1109  0.0556     0.0150  0.1911
      6   0.0490  0.0375     0.0001  0.1189
      7   0.0481  0.0374     0.0001  0.1181
      8   0.0547  0.0372     0.0019  0.1236
      9   0.0603  0.0384     0.0051  0.1308
     10   0.0247  0.0188     0.0000  0.0569
     11   0.0281  0.0187     0.0001  0.0598
     12   0.0308  0.0185     0.0015  0.0617
     13   0.0339  0.0191     0.0035  0.0660
     14   0.0366  0.0193     0.0070  0.0686
     15   0.0380  0.0199     0.0073  0.0714
     16   0.0402  0.0198     0.0091  0.0733
     17   0.0422  0.0197     0.0110  0.0749
     18   0.0442  0.0196     0.0136  0.0766
     19   0.0454  0.0194     0.0149  0.0777
     20   0.0469  0.0194     0.0161  0.0792
     21   0.0486  0.0194     0.0178  0.0808
     22   0.0469  0.0186     0.0168  0.0775
     23   0.0473  0.0185     0.0176  0.0778
     24   0.0476  0.0184     0.0183  0.0780
     25   0.0482  0.0182     0.0194  0.0785
     26   0.0485  0.0184     0.0195  0.0791
     27   0.0500  0.0184     0.0212  0.0806
     28   0.0475  0.0172     0.0200  0.0755
     29   0.0485  0.0172     0.0212  0.0764
     30   0.0496  0.0172     0.0220  0.0777
     31   0.0391  0.0130     0.0162  0.0594
     32   0.0313  0.0105     0.0120  0.0468
     33   0.0322  0.0106     0.0130  0.0477
     34   0.0330  0.0106     0.0141  0.0482
     35   0.0337  0.0105     0.0146  0.0488
     36   0.0346  0.0106     0.0151  0.0503
     37   0.0348  0.0105     0.0153  0.0504
     38   0.0357  0.0106     0.0158  0.0516
     39   0.0363  0.0106     0.0164  0.0522
     40   0.0369  0.0106     0.0170  0.0527
     41   0.0307  0.0088     0.0142  0.0431

