trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  608 340.00  0.00 800.00 104.00  1
  1  935 520.00  0.00 800.00 520.00  0
  2  790 440.00  0.00 800.00 260.00  0
  3  681 380.00  0.00 800.00 156.00  1
  4  682 380.00  0.00 800.00 260.00  0
  5  771 430.00  0.00 800.00 156.00  1
  6  700 390.00  0.00 800.00 260.00  0
  7  771 410.00  0.00 800.00 104.00  1
  8  771 440.00  0.00 800.00 104.00  1
  9  771 420.00  0.00 800.00 104.00  1
 10 1202 670.00  0.00 800.00 104.00  0
 11  771 450.00  0.00 800.00 260.00  0
  0  771 410.00  0.00 800.00 104.00  1
 12  771 430.00  0.00 800.00 156.00  1
 13  771 450.00  0.00 800.00 260.00  0
 14  682 400.00  0.00 800.00 156.00  1
 15  682 380.00  0.00 800.00 260.00  0
  1  592 330.00  0.00 800.00 156.00  1
  2  592 330.00  0.00 800.00 260.00  1
 16  682 380.00  0.00 800.00 260.00  0
  3  914 510.00  0.00 800.00 104.00  0
 17  771 430.00  0.00 800.00 156.00  1
  4  771 420.00  0.00 800.00 104.00  0
 18  735 410.00  0.00 800.00 156.00  0
  5  771 430.00  0.00 800.00 156.00  1
 19  753 420.00  0.00 800.00 156.00  1
  6  735 410.00  0.00 800.00 156.00  1
 20  717 400.00  0.00 800.00 104.00  1
 21  717 400.00  0.00 800.00 156.00  1
 22  699 410.00  0.00 800.00 260.00  0
  7  717 400.00  0.00 800.00 156.00  0
 23  753 400.00  0.00 800.00 260.00  0
  8  753 420.00  0.00 800.00 260.00  0
 24  753 440.00  0.00 800.00 260.00  0
 25  753 420.00  0.00 800.00 156.00  1
  9  735 410.00  0.00 800.00 156.00  0
 26  753 410.00  0.00 800.00 104.00  0
 27  825 460.00  0.00 800.00 156.00  0
 10  843 450.00  0.00 800.00 104.00  1
 28  825 480.00  0.00 800.00 104.00  0
 29  861 480.00  0.00 800.00 156.00  0
 11  861 500.00  0.00 800.00 104.00  0
 12  879 480.00  0.00 800.00 260.00  0
 30  879 500.00  0.00 800.00 104.00  0
 31  879 490.00  0.00 800.00 156.00  0
 13  879 500.00  0.00 800.00 260.00  0
 32  879 470.00  0.00 800.00 260.00  1
 14  951 540.00  0.00 800.00 260.00  0
 15  933 520.00  0.00 800.00 156.00  0
 33  915 530.00  0.00 800.00 104.00  1
 16  915 490.00  0.00 800.00 104.00  0
 17  951 530.00  0.00 800.00 156.00  0
 34  465 280.00  0.00 800.00 104.00  0
 35  357 200.00  0.00 800.00 156.00  1
 18  375 190.00  0.00 800.00 104.00  1
 19  393 220.00  0.00 800.00 156.00  1
 20  375 210.00  0.00 800.00 156.00  1
 36  393 220.00  0.00 800.00 156.00  1
 21  411 230.00  0.00 800.00 156.00  0
 37  357 200.00  0.00 800.00 260.00  1
 38  357 200.00  0.00 800.00 156.00  1
 22  357 210.00  0.00 800.00 260.00  0
 39  339 190.00  0.00 800.00 156.00  1
 40  339 190.00  0.00 800.00 156.00  1
 23  339 210.00  0.00 800.00 260.00  1
 41  339 190.00  0.00 800.00 260.00  0
 24  339 190.00  0.00 800.00 156.00  0
 25  339 190.00  0.00 800.00 156.00  1
 26  339 190.00  0.00 800.00 156.00  1
 27  339 190.00  0.00 800.00 156.00  1
 28  321 180.00  0.00 800.00 260.00  1
 29  321 180.00  0.00 800.00 156.00  1
 30  339 210.00  0.00 800.00 104.00  1
 31  321 180.00  0.00 800.00 156.00  1
 32  321 190.00  0.00 800.00 104.00  1
 33  321 160.00  0.00 800.00 104.00  1
 34 1095 610.00  0.00 800.00 260.00  0
 35  321 180.00  0.00 800.00 156.00  1
 36  321 180.00  0.00 800.00 104.00  1
 37 1113 620.00  0.00 800.00 156.00  0
 38  321 180.00  0.00 800.00 156.00  1
 39 1113 620.00  0.00 800.00 104.00  0
 40  321 180.00  0.00 800.00 156.00  1
 41 1113 620.00  0.00 800.00 104.00  0
