Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7650  2.0688    -9.1285 -2.6709
      1  -4.0220  1.1200    -5.7982 -2.4893
      2  -3.0812  0.6960    -3.9686 -2.3897
      3  -2.6680  0.5808    -3.2702 -2.3459
      4  -2.5059  0.4955    -2.9337 -2.3307
      5  -2.6343  0.4806    -3.0488 -2.4677
      6  -2.5893  0.3589    -2.8499 -2.4585
      7  -2.5960  0.2723    -2.8494 -2.5864
      8  -2.5848  0.1947    -2.8458 -2.5866
      9  -2.5774  0.1675    -2.8424 -2.5846
     10  -2.5778  0.1223    -2.8423 -2.5879
     11  -2.5756  0.0949    -2.8415 -2.5876
     12  -2.5734  0.0849    -2.8412 -2.5861
     13  -2.5739  0.0657    -2.8412 -2.5872
     14  -2.5785  0.0501    -2.8415 -2.5917
     15  -2.5790  0.0359    -2.8415 -2.5924
     16  -2.5790  0.0261    -2.8415 -2.5926
     17  -2.5789  0.0188    -2.8414 -2.5926
     18  -2.5793  0.0565    -2.8416 -2.5923
     19  -2.5789  0.0418    -2.8415 -2.5923
     20  -2.5787  0.0303    -2.8414 -2.5923
     21  -2.5767  0.0788    -2.8414 -2.5893
     22  -2.5782  0.0576    -2.8415 -2.5914
     23  -2.5788  0.0425    -2.8415 -2.5922
     24  -2.5791  0.0385    -2.8415 -2.5925
     25  -2.5790  0.0280    -2.8415 -2.5926
     26  -2.5790  0.0204    -2.8415 -2.5926
     27  -2.5789  0.0151    -2.8414 -2.5926
     28  -2.5788  0.0355    -2.8415 -2.5923
     29  -2.5789  0.0265    -2.8415 -2.5925
     30  -2.5800  0.0640    -2.8420 -2.5924
     31  -2.5793  0.0472    -2.8417 -2.5924
     32  -2.5793  0.0356    -2.8416 -2.5926
     33  -2.5797  0.0430    -2.8419 -2.5926
     34  -2.5809  0.0627    -2.8427 -2.5927
     35  -2.5799  0.0458    -2.8421 -2.5926
     36  -2.5798  0.0379    -2.8420 -2.5927
     37  -2.5853  0.0976    -2.8459 -2.5928
     38  -2.6183  0.2444    -3.0054 -2.5938
     39  -2.6040  0.1847    -2.9332 -2.5933
     40  -2.6142  0.1972    -3.0034 -2.5940
     41  -2.6013  0.1510    -2.9284 -2.5934

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0072  0.1899
      1   0.1021  0.0585     0.0073  0.1899
      2   0.1025  0.0583     0.0080  0.1899
      3   0.1038  0.0578     0.0093  0.1901
      4   0.1075  0.0563     0.0137  0.1905
      5   0.1067  0.0571     0.0119  0.1906
      6   0.1150  0.0545     0.0195  0.1917
      7   0.1231  0.0516     0.0274  0.1927
      8   0.1254  0.0499     0.0332  0.1929
      9   0.1299  0.0489     0.0370  0.1937
     10   0.1318  0.0474     0.0425  0.1939
     11   0.1362  0.0457     0.0484  0.1944
     12   0.1393  0.0451     0.0505  0.1949
     13   0.1399  0.0445     0.0527  0.1950
     14   0.1442  0.0423     0.0608  0.1954
     15   0.1467  0.0407     0.0663  0.1956
     16   0.1487  0.0393     0.0708  0.1958
     17   0.1506  0.0381     0.0749  0.1960
     18   0.1175  0.0426     0.0457  0.1858
     19   0.1207  0.0418     0.0497  0.1868
     20   0.1214  0.0414     0.0512  0.1870
     21   0.0874  0.0358     0.0316  0.1504
     22   0.0901  0.0352     0.0355  0.1522
     23   0.0927  0.0349     0.0384  0.1544
     24   0.0949  0.0353     0.0399  0.1573
     25   0.0957  0.0350     0.0416  0.1577
     26   0.0959  0.0349     0.0419  0.1578
     27   0.0982  0.0348     0.0440  0.1596
     28   0.0748  0.0270     0.0323  0.1205
     29   0.0766  0.0269     0.0346  0.1221
     30   0.0586  0.0206     0.0246  0.0923
     31   0.0599  0.0205     0.0263  0.0934
     32   0.0612  0.0204     0.0280  0.0944
     33   0.0585  0.0195     0.0262  0.0897
     34   0.0531  0.0178     0.0227  0.0814
     35   0.0541  0.0177     0.0241  0.0821
     36   0.0556  0.0178     0.0254  0.0838
     37   0.0436  0.0147     0.0172  0.0662
     38   0.0322  0.0125     0.0090  0.0506
     39   0.0334  0.0121     0.0107  0.0515
     40   0.0325  0.0121     0.0099  0.0505
     41   0.0339  0.0119     0.0117  0.0515

