Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4241  1.3530    -6.5918 -2.5252
      1  -3.3612  0.8457    -4.4995 -2.4160
      2  -2.8202  0.6882    -3.5266 -2.3592
      3  -3.0761  0.6176    -3.6576 -2.7463
      4  -2.9211  0.5965    -3.3613 -2.6445
      5  -2.9240  0.4661    -3.3383 -2.8590
      6  -3.2283  0.8676    -4.4450 -2.8645
      7  -3.1269  0.9283    -4.5273 -2.7640
      8  -3.0527  0.9161    -4.2776 -2.6830
      9  -2.9541  0.7017    -3.3483 -2.6935
     10  -2.9208  0.5360    -3.2621 -2.8553
     11  -2.8840  0.3995    -3.1278 -2.8564
     12  -2.8644  0.2984    -3.1221 -2.8573
     13  -2.8729  0.6702    -3.1303 -2.5820
     14  -2.8746  1.0079    -4.6756 -2.4020
     15  -2.7640  0.7504    -3.1521 -2.3994
     16  -2.7371  0.5949    -3.1221 -2.4356
     17  -2.7334  0.4793    -3.1182 -2.5084
     18  -2.7852  0.4553    -3.1239 -2.5896
     19  -2.7238  0.5594    -3.1183 -2.4902
     20  -2.7075  0.4378    -3.1125 -2.5636
     21  -2.6587  0.4068    -3.0907 -2.5081
     22  -2.6533  0.3209    -3.0877 -2.5797
     23  -2.6230  0.2699    -3.0569 -2.5669
     24  -2.6052  0.2171    -3.0223 -2.5648
     25  -2.5911  0.1760    -2.9639 -2.5614
     26  -2.5953  0.1451    -2.9712 -2.5834
     27  -2.5899  0.1193    -2.9313 -2.5838
     28  -2.6007  0.1162    -2.9849 -2.5885
     29  -2.5898  0.0944    -2.8863 -2.5881
     30  -2.5998  0.0995    -2.9685 -2.5908
     31  -2.6444  0.1550    -3.0758 -2.5930
     32  -2.7029  0.1839    -3.1023 -2.5996
     33  -2.7518  0.1795    -3.1108 -2.6115
     34  -2.6807  0.2009    -3.0959 -2.5959
     35  -2.6422  0.1826    -3.0734 -2.5921
     36  -2.6177  0.1562    -3.0379 -2.5904
     37  -2.6045  0.1292    -2.9953 -2.5899
     38  -2.5963  0.1065    -2.9425 -2.5898
     39  -2.5912  0.0888    -2.8823 -2.5899
     40  -2.5808  0.0787    -2.8475 -2.5880
     41  -2.5779  0.0662    -2.8448 -2.5879

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1004  0.0595     0.0045  0.1897
      1   0.1008  0.0592     0.0051  0.1897
      2   0.1016  0.0590     0.0057  0.1899
      3   0.1005  0.0594     0.0050  0.1897
      4   0.1009  0.0589     0.0059  0.1896
      5   0.1111  0.0564     0.0117  0.1912
      6   0.0532  0.0410     0.0001  0.1304
      7   0.0501  0.0384     0.0001  0.1209
      8   0.0553  0.0416     0.0001  0.1321
      9   0.0614  0.0411     0.0017  0.1364
     10   0.0669  0.0402     0.0066  0.1400
     11   0.0712  0.0395     0.0113  0.1429
     12   0.0752  0.0390     0.0157  0.1457
     13   0.0379  0.0236     0.0018  0.0780
     14   0.0217  0.0143     0.0001  0.0450
     15   0.0226  0.0139     0.0005  0.0454
     16   0.0246  0.0139     0.0017  0.0469
     17   0.0266  0.0139     0.0030  0.0485
     18   0.0281  0.0146     0.0035  0.0517
     19   0.0233  0.0121     0.0019  0.0416
     20   0.0246  0.0120     0.0033  0.0429
     21   0.0250  0.0121     0.0037  0.0437
     22   0.0262  0.0119     0.0054  0.0448
     23   0.0275  0.0122     0.0070  0.0464
     24   0.0287  0.0123     0.0077  0.0475
     25   0.0299  0.0124     0.0084  0.0488
     26   0.0310  0.0123     0.0093  0.0500
     27   0.0319  0.0123     0.0101  0.0509
     28   0.0327  0.0124     0.0109  0.0522
     29   0.0339  0.0126     0.0121  0.0535
     30   0.0342  0.0126     0.0127  0.0538
     31   0.0288  0.0105     0.0093  0.0446
     32   0.0276  0.0104     0.0085  0.0431
     33   0.0285  0.0110     0.0087  0.0455
     34   0.0252  0.0093     0.0078  0.0387
     35   0.0252  0.0091     0.0079  0.0384
     36   0.0259  0.0091     0.0082  0.0390
     37   0.0267  0.0091     0.0088  0.0397
     38   0.0274  0.0091     0.0094  0.0403
     39   0.0281  0.0091     0.0101  0.0407
     40   0.0278  0.0090     0.0098  0.0405
     41   0.0286  0.0091     0.0105  0.0411

