trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1042 580.00  0.00 800.00 260.00  0
  1  626 350.00  0.00 800.00 104.00  0
  2  714 400.00  0.00 800.00 26.00  0
  3  765 430.00  0.00 800.00 12.90  1
  4  766 430.00  0.00 800.00 17.20  0
  5  658 370.00  0.00 800.00 17.20  1
  6  695 390.00  0.00 800.00 21.50  1
  7  766 430.00  0.00 800.00 17.20  0
  8  695 410.00  0.00 800.00 17.20  0
  9  749 420.00  0.00 800.00 21.50  0
 10  711 400.00  0.00 800.00 12.90  1
 11  731 410.00  0.00 800.00 21.50  0
 12  713 400.00  0.00 800.00 21.50  0
 13  640 360.00  0.00 800.00 17.20  0
 14  711 400.00  0.00 800.00 12.90  0
 15 1419 790.00  0.00 800.00 156.00  0
 16  549 310.00  0.00 800.00 12.90  1
 17  603 340.00  0.00 800.00 12.90  1
 18  747 420.00  0.00 800.00 12.90  1
 19  622 350.00  0.00 800.00 17.20  0
 20  531 300.00  0.00 800.00 12.90  1
 21  676 380.00  0.00 800.00 17.20  0
 22  602 340.00  0.00 800.00 10.80  1
 23  712 400.00  0.00 800.00 17.20  0
 24  748 420.00  0.00 800.00 17.20  0
 25  730 410.00  0.00 800.00 17.20  0
 26  638 360.00  0.00 800.00 10.80  1
 27  730 400.00  0.00 800.00 21.50  0
 28  730 390.00  0.00 800.00 12.90  1
 29  712 400.00  0.00 800.00 17.20  0
 30  730 400.00  0.00 800.00 12.90  1
 31  819 460.00  0.00 800.00 12.90  1
 32  694 390.00  0.00 800.00 17.20  1
 33  658 370.00  0.00 800.00 17.20  1
 34  622 350.00  0.00 800.00 17.20  0
 35  676 380.00  0.00 800.00 17.20  0
 36  694 390.00  0.00 800.00 17.20  0
 37  730 410.00  0.00 800.00 17.20  0
 38  748 420.00  0.00 800.00 17.20  0
 39  766 430.00  0.00 800.00 17.20  0
 40  748 400.00  0.00 800.00 12.90  0
 41  766 450.00  0.00 800.00 12.90  0
