Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7514  1.3407    -3.4140 -0.1861
      1  -0.9752  1.0907    -1.9963 -0.1053
      2  -0.5793  0.9863    -1.2673 -0.0651
      3  -0.8139  0.9196    -1.3521 -0.4141
      4  -0.9509  0.8815    -1.5079 -0.6282
      5  -0.8528  0.6840    -1.1192 -0.6163
      6  -0.8175  0.5024    -1.0607 -0.6277
      7  -0.7996  0.3714    -1.0591 -0.6367
      8  -0.7903  0.2792    -1.0582 -0.6424
      9  -0.7761  0.2079    -1.0509 -0.6398
     10  -0.7713  0.1605    -1.0490 -0.6402
     11  -0.7690  0.1304    -1.0479 -0.6408
     12  -0.7692  0.1122    -1.0479 -0.6445
     13  -0.7682  0.1012    -1.0473 -0.6446
     14  -0.7680  0.0952    -1.0471 -0.6451
     15  -0.7679  0.0920    -1.0469 -0.6456
     16  -0.7678  0.0902    -1.0468 -0.6458
     17  -0.7678  0.0892    -1.0468 -0.6462
     18  -0.7685  0.0873    -1.0468 -0.6490
     19  -0.7692  0.0857    -1.0468 -0.6519
     20  -0.7695  0.0849    -1.0468 -0.6534
     21  -0.7697  0.0843    -1.0468 -0.6544
     22  -0.7700  0.0838    -1.0469 -0.6556
     23  -0.7699  0.0838    -1.0468 -0.6554
     24  -0.7702  0.0832    -1.0468 -0.6567
     25  -0.7705  0.0825    -1.0469 -0.6584
     26  -0.7705  0.0825    -1.0468 -0.6583
     27  -0.7705  0.0824    -1.0468 -0.6583
     28  -0.7705  0.0824    -1.0468 -0.6584
     29  -0.7703  0.0827    -1.0468 -0.6575
     30  -0.7703  0.0827    -1.0468 -0.6573
     31  -0.7701  0.0829    -1.0468 -0.6565
     32  -0.7704  0.0824    -1.0468 -0.6578
     33  -0.7706  0.0821    -1.0468 -0.6586
     34  -0.7704  0.0823    -1.0468 -0.6578
     35  -0.7704  0.0822    -1.0468 -0.6581
     36  -0.7706  0.0820    -1.0468 -0.6586
     37  -0.7704  0.0822    -1.0468 -0.6579
     38  -0.7706  0.0818    -1.0468 -0.6588
     39  -0.7701  0.0825    -1.0468 -0.6564
     40  -0.7701  0.0825    -1.0468 -0.6566
     41  -0.7699  0.0826    -1.0468 -0.6560

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0605     0.0010  0.1895
      1   0.0997  0.0600     0.0019  0.1896
      2   0.1009  0.0592     0.0039  0.1897
      3   0.0995  0.0593     0.0037  0.1894
      4   0.0987  0.0590     0.0037  0.1891
      5   0.1099  0.0565     0.0111  0.1909
      6   0.1120  0.0551     0.0165  0.1911
      7   0.1134  0.0541     0.0201  0.1912
      8   0.1143  0.0534     0.0223  0.1913
      9   0.1186  0.0515     0.0283  0.1918
     10   0.1203  0.0505     0.0316  0.1920
     11   0.1216  0.0497     0.0342  0.1921
     12   0.1219  0.0494     0.0351  0.1921
     13   0.1232  0.0487     0.0373  0.1923
     14   0.1238  0.0483     0.0385  0.1923
     15   0.1243  0.0480     0.0397  0.1924
     16   0.1252  0.0475     0.0413  0.1925
     17   0.1256  0.0473     0.0421  0.1925
     18   0.1258  0.0471     0.0427  0.1925
     19   0.1260  0.0470     0.0432  0.1925
     20   0.1262  0.0469     0.0436  0.1925
     21   0.1262  0.0468     0.0438  0.1925
     22   0.1263  0.0467     0.0440  0.1926
     23   0.1271  0.0463     0.0452  0.1926
     24   0.1272  0.0463     0.0455  0.1926
     25   0.1273  0.0462     0.0459  0.1927
     26   0.1278  0.0459     0.0467  0.1927
     27   0.1282  0.0457     0.0475  0.1927
     28   0.1284  0.0455     0.0481  0.1928
     29   0.1294  0.0451     0.0493  0.1929
     30   0.1299  0.0449     0.0501  0.1929
     31   0.1308  0.0445     0.0511  0.1930
     32   0.1309  0.0444     0.0514  0.1930
     33   0.1309  0.0444     0.0516  0.1931
     34   0.1317  0.0441     0.0527  0.1932
     35   0.1317  0.0440     0.0527  0.1932
     36   0.1318  0.0440     0.0529  0.1932
     37   0.1325  0.0437     0.0539  0.1932
     38   0.1326  0.0436     0.0541  0.1933
     39   0.1339  0.0432     0.0554  0.1934
     40   0.1339  0.0432     0.0555  0.1934
     41   0.1345  0.0430     0.0563  0.1935

