Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4103  1.7151    -9.1949 -3.8657
      1  -4.9221  0.9274    -6.3728 -3.6876
      2  -4.2311  0.6350    -5.0609 -3.4824
      3  -3.7912  0.5689    -4.4068 -3.2296
      4  -4.0142  0.5094    -4.5092 -3.7485
      5  -3.9776  0.3809    -4.4366 -3.7588
      6  -3.9619  0.2975    -4.4059 -3.7657
      7  -3.9916  0.2192    -4.4121 -3.9676
      8  -3.9911  0.1737    -4.4066 -3.9696
      9  -3.9909  0.1449    -4.4028 -3.9712
     10  -3.9878  0.1240    -4.3922 -3.9713
     11  -3.9881  0.1130    -4.3904 -3.9722
     12  -3.9863  0.1040    -4.3822 -3.9722
     13  -3.9865  0.1001    -4.3813 -3.9727
     14  -3.9854  0.0959    -4.3753 -3.9727
     15  -3.9847  0.0935    -4.3714 -3.9727
     16  -3.9841  0.0918    -4.3680 -3.9727
     17  -3.9844  0.0908    -4.3677 -3.9730
     18  -3.9845  0.0902    -4.3673 -3.9732
     19  -3.9837  0.0884    -4.3627 -3.9732
     20  -3.9829  0.0865    -4.3573 -3.9732
     21  -3.9823  0.0854    -4.3539 -3.9732
     22  -3.9821  0.0848    -4.3521 -3.9731
     23  -3.9822  0.0845    -4.3520 -3.9733
     24  -3.9818  0.0836    -4.3491 -3.9732
     25  -3.9815  0.0832    -4.3476 -3.9732
     26  -3.9814  0.0828    -4.3463 -3.9732
     27  -3.9814  0.0826    -4.3462 -3.9733
     28  -3.9815  0.0824    -4.3461 -3.9734
     29  -3.9813  0.0819    -4.3444 -3.9734
     30  -3.9813  0.0818    -4.3443 -3.9735
     31  -3.9814  0.0817    -4.3442 -3.9735
     32  -3.9816  0.0812    -4.3442 -3.9737
     33  -3.9814  0.0809    -4.3430 -3.9737
     34  -3.9815  0.0807    -4.3429 -3.9739
     35  -3.9496  0.1489    -4.4028 -3.7684
     36  -3.9941  0.1291    -4.4359 -3.9457
     37  -3.9662  0.1102    -4.3586 -3.8853
     38  -3.9517  0.0992    -4.2364 -3.8556
     39  -3.9656  0.0853    -4.2699 -3.9641
     40  -3.9686  0.0816    -4.2771 -3.9668
     41  -3.9364  0.1121    -4.2342 -3.7909

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1038  0.0580     0.0079  0.1901
      1   0.1035  0.0583     0.0070  0.1901
      2   0.1030  0.0585     0.0068  0.1900
      3   0.0992  0.0598     0.0047  0.1895
      4   0.1028  0.0592     0.0047  0.1901
      5   0.1065  0.0572     0.0102  0.1905
      6   0.1083  0.0562     0.0138  0.1906
      7   0.1164  0.0536     0.0216  0.1918
      8   0.1177  0.0526     0.0249  0.1919
      9   0.1190  0.0518     0.0278  0.1920
     10   0.1196  0.0513     0.0293  0.1921
     11   0.1205  0.0508     0.0310  0.1921
     12   0.1209  0.0505     0.0322  0.1922
     13   0.1214  0.0501     0.0334  0.1922
     14   0.1217  0.0499     0.0343  0.1922
     15   0.1220  0.0497     0.0348  0.1923
     16   0.1221  0.0496     0.0353  0.1923
     17   0.1225  0.0493     0.0361  0.1923
     18   0.1228  0.0491     0.0366  0.1923
     19   0.1230  0.0490     0.0372  0.1923
     20   0.1233  0.0488     0.0378  0.1924
     21   0.1235  0.0486     0.0383  0.1924
     22   0.1236  0.0486     0.0386  0.1924
     23   0.1237  0.0485     0.0389  0.1924
     24   0.1239  0.0484     0.0393  0.1924
     25   0.1240  0.0483     0.0395  0.1924
     26   0.1240  0.0482     0.0397  0.1924
     27   0.1242  0.0482     0.0400  0.1924
     28   0.1243  0.0481     0.0403  0.1924
     29   0.1244  0.0480     0.0406  0.1925
     30   0.1245  0.0479     0.0408  0.1925
     31   0.1245  0.0479     0.0410  0.1925
     32   0.1248  0.0477     0.0416  0.1925
     33   0.1249  0.0477     0.0417  0.1925
     34   0.1251  0.0476     0.0421  0.1925
     35   0.0366  0.0135     0.0153  0.0591
     36   0.0360  0.0129     0.0154  0.0572
     37   0.0376  0.0135     0.0159  0.0598
     38   0.0390  0.0137     0.0166  0.0613
     39   0.0399  0.0140     0.0171  0.0625
     40   0.0405  0.0141     0.0176  0.0634
     41   0.0302  0.0092     0.0142  0.0442

