trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  216 130.00  0.00 800.00  0.43  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4    0  20.00  0.00 800.00  0.71  1
  5    0  10.00  0.00 800.00  0.71  1
  6    0  20.00  0.00 800.00  0.71  1
  7  787 440.00  0.00 800.00 52.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9 1421 780.00  0.00 800.00 260.00  0
 10  781 440.00  0.00 800.00  8.60  0
 11 1420 790.00  0.00 800.00 260.00  0
 12  797 450.00  0.00 800.00  4.30  0
 13  796 450.00  0.00 800.00  3.00  0
 14  813 460.00  0.00 800.00  2.00  0
 15 1420 790.00  0.00 800.00 260.00  0
 16  795 450.00  0.00 800.00  2.00  0
 17  777 440.00  0.00 800.00  2.00  0
 18  795 440.00  0.00 800.00  1.00  0
 19  831 470.00  0.00 800.00  2.00  0
 20  831 460.00  0.00 800.00  1.00  0
 21 1082 610.00  0.00 800.00  1.00  0
 22 1082 620.00  0.00 800.00  0.71  0
 23 1064 600.00  0.00 800.00  1.00  0
 24 1064 610.00  0.00 800.00  0.71  0
 25 1082 610.00  0.00 800.00  1.00  0
 26 1082 620.00  0.00 800.00  2.00  0
 27 1082 620.00  0.00 800.00  0.71  0
 28 1082 620.00  0.00 800.00  0.71  0
 29 1082 600.00  0.00 800.00  2.00  0
 30 1100 620.00  0.00 800.00  1.00  0
 31 1082 610.00  0.00 800.00  0.71  0
 32 1082 630.00  0.00 800.00  0.71  0
 33 1100 620.00  0.00 800.00  1.00  0
 34 1100 640.00  0.00 800.00  0.71  0
 35 1082 610.00  0.00 800.00  1.00  0
 36 1082 600.00  0.00 800.00  2.00  0
 37 1082 630.00  0.00 800.00  2.00  0
 38 1082 610.00  0.00 800.00  2.00  0
 39 1082 620.00  0.00 800.00  0.71  0
 40 1082 630.00  0.00 800.00  2.00  0
 41 1082 620.00  0.00 800.00  0.71  0
