Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4481  2.7906    -8.9796 -0.3540
      1  -4.3434  2.8240    -8.9655 -0.2943
      2  -4.1920  2.8646    -8.9435 -0.2384
      3  -4.0089  2.9021    -8.9142 -0.1965
      4  -5.3537  2.5983    -9.1119 -0.7154
      5  -5.6122  2.4990    -9.1392 -0.8729
      6  -5.8389  2.3855    -9.1600 -1.0968
      7  -4.7131  2.1766    -8.4441 -0.6804
      8  -4.7315  2.0755    -8.2512 -0.7424
      9  -5.3705  1.6616    -8.3692 -2.5465
     10  -6.0640  1.6100    -8.7914 -3.3494
     11  -5.6109  1.3750    -7.8618 -3.4108
     12  -5.6679  1.2264    -7.7233 -3.9501
     13  -5.2187  1.1391    -6.9296 -3.5647
     14  -4.7888  1.1714    -6.4625 -2.9566
     15  -4.7960  1.0609    -6.3155 -3.2265
     16  -4.3600  1.1448    -5.9343 -2.4146
     17  -4.6543  0.8967    -6.0009 -3.4983
     18  -4.3910  0.8997    -5.6792 -3.2188
     19  -4.1725  0.8979    -5.3950 -2.9589

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0011  0.0028     0.0000  0.0049
      1   0.0018  0.0035     0.0000  0.0061
      2   0.0029  0.0041     0.0000  0.0068
      3   0.0041  0.0045     0.0000  0.0083
      4   0.0033  0.0038     0.0000  0.0066
      5   0.0045  0.0038     0.0000  0.0068
      6   0.0055  0.0035     0.0000  0.0069
      7   0.0053  0.0035     0.0000  0.0068
      8   0.0061  0.0031     0.0000  0.0069
      9   0.0065  0.0030     0.0000  0.0075
     10   0.0064  0.0029     0.0000  0.0069
     11   0.0066  0.0029     0.0000  0.0075
     12   0.0070  0.0025     0.0001  0.0079
     13   0.0069  0.0025     0.0001  0.0075
     14   0.0067  0.0024     0.0001  0.0069
     15   0.0070  0.0020     0.0001  0.0069
     16   0.0068  0.0019     0.0001  0.0068
     17   0.0069  0.0019     0.0001  0.0068
     18   0.0069  0.0019     0.0001  0.0068
     19   0.0069  0.0018     0.0002  0.0068

