trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 156
6.0, 200, 0.0, 800, 156
7.0, 300, 0.0, 800, 156
8.0, 250, 0.0, 800, 156
9.0, 275, 0.0, 800, 156
10.0, 287, 0.0, 800, 156
11.0, 800, 26.0, 400, 0
12.0, 800, 26.0, 600, 0
13.0, 800, 26.0, 700, 0
14.0, 800, 26.0, 650, 0
15.0, 800, 26.0, 625, 0
16.0, 800, 26.0, 612, 0
17.0, 400, 0.0, 800, 52
18.0, 200, 0.0, 800, 52
19.0, 300, 0.0, 800, 52
20.0, 350, 0.0, 800, 52
21.0, 375, 0.0, 800, 52
22.0, 362, 0.0, 800, 52
23.0, 400, 0.0, 800, 2
24.0, 600, 0.0, 800, 2
25.0, 700, 0.0, 800, 2
26.0, 750, 0.0, 800, 2
27.0, 725, 0.0, 800, 2
28.0, 712, 0.0, 800, 2
29.0, 800, 1.0, 400, 0
30.0, 800, 1.0, 600, 0
31.0, 800, 1.0, 700, 0
32.0, 800, 1.0, 750, 0
33.0, 800, 1.0, 775, 0
34.0, 800, 1.0, 762, 0
35.0, 800, 520.0, 400, 0
36.0, 800, 520.0, 200, 0
37.0, 800, 520.0, 100, 0
38.0, 800, 520.0, 50, 0
39.0, 800, 520.0, 75, 0
40.0, 800, 520.0, 87, 0
41.0, 800, 4.0, 400, 0
42.0, 800, 4.0, 600, 0
43.0, 800, 4.0, 700, 0
44.0, 800, 4.0, 750, 0
45.0, 800, 4.0, 725, 0
46.0, 800, 4.0, 737, 0
