Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7607  2.6654    -9.0175 -0.6588
      1  -2.5519  1.4789    -4.8387 -0.3665
      2  -3.7146  0.8431    -4.9500 -2.7078
      3  -3.1791  0.5975    -3.9367 -2.6545
      4  -3.4538  0.4682    -4.0085 -3.1687
      5  -3.7307  0.4869    -4.2471 -3.4918
      6  -3.6746  0.3509    -3.9510 -3.4899
      7  -3.6990  0.2642    -3.9506 -3.6926
      8  -3.6909  0.1914    -3.9477 -3.6930
      9  -3.6920  0.1445    -3.9472 -3.6954
     10  -3.6852  0.1062    -3.9419 -3.6954
     11  -3.6118  0.2751    -3.9402 -3.4540
     12  -3.6708  0.2286    -3.9440 -3.5398
     13  -3.6866  0.1739    -3.9442 -3.6921
     14  -3.6839  0.1305    -3.9429 -3.6924
     15  -3.6823  0.1013    -3.9419 -3.6926
     16  -3.6813  0.0821    -3.9410 -3.6928
     17  -3.6853  0.0629    -3.9411 -3.6969
     18  -3.6850  0.0548    -3.9409 -3.6970
     19  -3.6864  0.0461    -3.9409 -3.6985
     20  -3.6863  0.0429    -3.9407 -3.6985
     21  -3.6881  0.0350    -3.9407 -3.7003
     22  -3.6887  0.0313    -3.9407 -3.7010
     23  -3.6743  0.0687    -3.9399 -3.6328
     24  -3.6772  0.0623    -3.9401 -3.6757
     25  -3.6832  0.0482    -3.9403 -3.6957
     26  -3.6829  0.0471    -3.9401 -3.6956
     27  -3.6827  0.0464    -3.9399 -3.6956
     28  -3.6826  0.0461    -3.9398 -3.6956
     29  -3.6835  0.0434    -3.9398 -3.6965
     30  -3.6846  0.0400    -3.9399 -3.6976
     31  -3.6859  0.0355    -3.9399 -3.6989
     32  -3.6865  0.0330    -3.9400 -3.6995
     33  -3.6865  0.0328    -3.9399 -3.6995
     34  -3.6864  0.0327    -3.9399 -3.6995
     35  -3.6864  0.0326    -3.9398 -3.6995
     36  -3.6863  0.0325    -3.9398 -3.6995
     37  -3.6876  0.0272    -3.9399 -3.7007
     38  -3.6881  0.0244    -3.9399 -3.7013
     39  -3.6888  0.0205    -3.9399 -3.7019
     40  -3.6895  0.0156    -3.9400 -3.7025
     41  -3.6894  0.0154    -3.9399 -3.7025

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1031  0.0585     0.0074  0.1901
      1   0.1047  0.0581     0.0084  0.1903
      2   0.1024  0.0585     0.0073  0.1899
      3   0.1034  0.0581     0.0089  0.1901
      4   0.1050  0.0576     0.0104  0.1903
      5   0.1001  0.0596     0.0064  0.1898
      6   0.1108  0.0567     0.0131  0.1914
      7   0.1200  0.0535     0.0210  0.1925
      8   0.1217  0.0521     0.0259  0.1926
      9   0.1233  0.0509     0.0301  0.1927
     10   0.1278  0.0486     0.0375  0.1932
     11   0.0691  0.0394     0.0133  0.1427
     12   0.0767  0.0413     0.0158  0.1525
     13   0.0826  0.0411     0.0202  0.1570
     14   0.0833  0.0407     0.0220  0.1573
     15   0.0841  0.0403     0.0235  0.1576
     16   0.0851  0.0399     0.0252  0.1580
     17   0.0871  0.0394     0.0282  0.1591
     18   0.0873  0.0392     0.0288  0.1592
     19   0.0882  0.0389     0.0302  0.1596
     20   0.0884  0.0388     0.0307  0.1597
     21   0.0898  0.0385     0.0326  0.1605
     22   0.0904  0.0383     0.0337  0.1608
     23   0.0637  0.0267     0.0239  0.1099
     24   0.0645  0.0265     0.0250  0.1105
     25   0.0662  0.0265     0.0269  0.1123
     26   0.0667  0.0264     0.0278  0.1127
     27   0.0672  0.0263     0.0284  0.1130
     28   0.0674  0.0262     0.0287  0.1132
     29   0.0679  0.0261     0.0292  0.1135
     30   0.0684  0.0260     0.0298  0.1139
     31   0.0690  0.0259     0.0305  0.1144
     32   0.0695  0.0259     0.0311  0.1147
     33   0.0697  0.0258     0.0315  0.1149
     34   0.0698  0.0258     0.0317  0.1149
     35   0.0700  0.0257     0.0320  0.1150
     36   0.0701  0.0257     0.0322  0.1151
     37   0.0709  0.0256     0.0331  0.1157
     38   0.0714  0.0256     0.0339  0.1161
     39   0.0720  0.0255     0.0347  0.1166
     40   0.0729  0.0255     0.0354  0.1174
     41   0.0731  0.0255     0.0356  0.1175

