Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7577  2.0719    -9.1276 -2.6627
      1  -4.0132  1.1172    -5.7930 -2.4848
      2  -3.0744  0.6911    -3.9582 -2.3880
      3  -3.4732  0.5452    -4.1414 -3.1323
      4  -3.2884  0.4549    -3.7173 -3.0076
      5  -3.1433  0.4318    -3.5460 -2.9006
      6  -3.1652  0.3287    -3.5410 -3.1354
      7  -3.1378  0.2424    -3.4006 -3.1354
      8  -3.1469  0.2145    -3.4029 -3.1429
      9  -3.1410  0.1559    -3.4017 -3.1430
     10  -3.2386  0.3959    -3.6580 -3.1427
     11  -3.2680  0.3596    -3.6671 -3.1498
     12  -3.1873  0.3201    -3.6027 -3.1436
     13  -3.1842  0.2581    -3.6036 -3.1459
     14  -3.1756  0.1953    -3.5933 -3.1460
     15  -3.1568  0.2523    -3.4583 -3.1423
     16  -3.2796  0.5401    -3.6768 -3.1403
     17  -3.2439  0.4025    -3.6613 -3.1412
     18  -3.2224  0.3063    -3.6499 -3.1419
     19  -3.2413  0.2741    -3.6570 -3.1478
     20  -3.1916  0.2378    -3.6228 -3.1440
     21  -3.2270  0.2495    -3.6490 -3.1480
     22  -3.2177  0.2006    -3.6435 -3.1481
     23  -3.3033  0.2335    -3.6673 -3.1609
     24  -3.3565  0.2154    -3.6730 -3.1887
     25  -3.3835  0.1819    -3.6748 -3.2380
     26  -3.3964  0.1480    -3.6754 -3.3154
     27  -3.4027  0.1189    -3.6754 -3.4087
     28  -3.4058  0.0961    -3.6753 -3.4131
     29  -3.4063  0.0801    -3.6750 -3.4145
     30  -3.4332  0.1518    -3.8116 -3.4191
     31  -3.5095  0.2946    -3.9466 -3.4227
     32  -3.4847  0.2364    -3.9250 -3.4218
     33  -3.4656  0.1916    -3.9031 -3.4210
     34  -3.5545  0.3134    -3.9577 -3.4269
     35  -3.5302  0.2569    -3.9447 -3.4256
     36  -3.5080  0.2172    -3.9328 -3.4241
     37  -3.5873  0.3001    -3.9592 -3.4331
     38  -3.5699  0.2468    -3.9513 -3.4320
     39  -3.5534  0.2126    -3.9445 -3.4303
     40  -3.5353  0.1900    -3.9378 -3.4281
     41  -3.5959  0.2293    -3.9527 -3.4395

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0082  0.1899
      1   0.1025  0.0583     0.0081  0.1899
      2   0.1025  0.0582     0.0084  0.1899
      3   0.1017  0.0585     0.0076  0.1897
      4   0.1056  0.0577     0.0101  0.1905
      5   0.1045  0.0579     0.0100  0.1903
      6   0.1147  0.0548     0.0175  0.1917
      7   0.1216  0.0521     0.0254  0.1925
      8   0.1271  0.0504     0.0318  0.1934
      9   0.1278  0.0497     0.0344  0.1935
     10   0.0672  0.0408     0.0095  0.1441
     11   0.0671  0.0400     0.0112  0.1433
     12   0.0768  0.0434     0.0137  0.1569
     13   0.0814  0.0436     0.0169  0.1611
     14   0.0822  0.0432     0.0187  0.1614
     15   0.0708  0.0380     0.0143  0.1387
     16   0.0352  0.0210     0.0031  0.0713
     17   0.0364  0.0206     0.0058  0.0721
     18   0.0376  0.0203     0.0077  0.0729
     19   0.0387  0.0205     0.0086  0.0745
     20   0.0427  0.0221     0.0096  0.0809
     21   0.0396  0.0204     0.0093  0.0749
     22   0.0404  0.0202     0.0104  0.0754
     23   0.0325  0.0143     0.0088  0.0552
     24   0.0317  0.0130     0.0090  0.0521
     25   0.0326  0.0129     0.0097  0.0528
     26   0.0339  0.0130     0.0109  0.0539
     27   0.0350  0.0130     0.0123  0.0547
     28   0.0360  0.0129     0.0139  0.0555
     29   0.0365  0.0128     0.0144  0.0560
     30   0.0279  0.0103     0.0086  0.0428
     31   0.0204  0.0083     0.0038  0.0323
     32   0.0214  0.0082     0.0056  0.0329
     33   0.0223  0.0081     0.0072  0.0335
     34   0.0173  0.0066     0.0027  0.0261
     35   0.0181  0.0065     0.0038  0.0265
     36   0.0188  0.0065     0.0051  0.0269
     37   0.0160  0.0056     0.0024  0.0225
     38   0.0165  0.0055     0.0032  0.0231
     39   0.0170  0.0055     0.0041  0.0238
     40   0.0175  0.0055     0.0053  0.0245
     41   0.0158  0.0050     0.0031  0.0206

