Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9919  1.9432    -9.1517 -3.0933
      1  -4.3787  1.0639    -6.0790 -2.9179
      2  -3.5563  0.6808    -4.4974 -2.7859
      3  -3.1387  0.5440    -3.7803 -2.6683
      4  -3.3310  0.4539    -3.8762 -3.1348
      5  -3.1710  0.4371    -3.5866 -2.9884
      6  -3.1318  0.3284    -3.4021 -2.9847
      7  -3.1442  0.2437    -3.4017 -3.1389
      8  -3.1325  0.1870    -3.3959 -3.1385
      9  -3.1279  0.1449    -3.3945 -3.1384
     10  -3.1241  0.1294    -3.3940 -3.1363
     11  -3.1254  0.0958    -3.3939 -3.1382
     12  -3.1306  0.0651    -3.3941 -3.1437
     13  -3.1307  0.0480    -3.3941 -3.1440
     14  -3.1148  0.1572    -3.3938 -3.0356
     15  -3.1275  0.1134    -3.3943 -3.1388
     16  -3.1260  0.0889    -3.3940 -3.1387
     17  -3.1247  0.0755    -3.3938 -3.1380
     18  -3.1258  0.0595    -3.3938 -3.1394
     19  -3.1270  0.0475    -3.3938 -3.1408
     20  -3.1304  0.0297    -3.3940 -3.1441
     21  -3.1211  0.0780    -3.3936 -3.1343
     22  -3.1279  0.0536    -3.3939 -3.1414
     23  -3.1290  0.0409    -3.3940 -3.1427
     24  -3.1308  0.0278    -3.3940 -3.1444
     25  -3.1313  0.0200    -3.3941 -3.1450
     26  -3.1315  0.0144    -3.3941 -3.1452
     27  -3.1319  0.0314    -3.3943 -3.1452
     28  -3.1347  0.0747    -3.3961 -3.1452
     29  -3.1331  0.0544    -3.3951 -3.1451
     30  -3.1336  0.0540    -3.3955 -3.1453
     31  -3.1381  0.0894    -3.3988 -3.1454
     32  -3.1365  0.0670    -3.3981 -3.1454
     33  -3.1356  0.0522    -3.3977 -3.1454
     34  -3.1433  0.0823    -3.4046 -3.1457
     35  -3.1384  0.0617    -3.4002 -3.1455
     36  -3.1377  0.0520    -3.3998 -3.1455
     37  -3.1420  0.0634    -3.4040 -3.1458
     38  -3.1412  0.0570    -3.4034 -3.1457
     39  -3.1514  0.0783    -3.4894 -3.1463
     40  -3.1504  0.0738    -3.4803 -3.1463
     41  -3.1756  0.1066    -3.5988 -3.1478

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1027  0.0583     0.0081  0.1899
      1   0.1028  0.0581     0.0083  0.1899
      2   0.1033  0.0578     0.0090  0.1899
      3   0.1033  0.0575     0.0097  0.1898
      4   0.1057  0.0572     0.0109  0.1903
      5   0.1079  0.0572     0.0112  0.1909
      6   0.1156  0.0547     0.0180  0.1919
      7   0.1236  0.0512     0.0286  0.1928
      8   0.1302  0.0487     0.0373  0.1937
      9   0.1350  0.0468     0.0443  0.1943
     10   0.1378  0.0463     0.0459  0.1948
     11   0.1388  0.0452     0.0500  0.1948
     12   0.1428  0.0423     0.0604  0.1951
     13   0.1431  0.0420     0.0616  0.1951
     14   0.0953  0.0443     0.0261  0.1731
     15   0.1011  0.0430     0.0324  0.1756
     16   0.1046  0.0425     0.0358  0.1774
     17   0.1087  0.0425     0.0385  0.1799
     18   0.1093  0.0421     0.0402  0.1801
     19   0.1099  0.0417     0.0420  0.1802
     20   0.1134  0.0407     0.0466  0.1816
     21   0.0810  0.0336     0.0293  0.1397
     22   0.0840  0.0331     0.0330  0.1419
     23   0.0848  0.0328     0.0347  0.1423
     24   0.0872  0.0325     0.0370  0.1442
     25   0.0894  0.0324     0.0394  0.1460
     26   0.0913  0.0322     0.0417  0.1478
     27   0.0707  0.0249     0.0311  0.1123
     28   0.0544  0.0194     0.0221  0.0857
     29   0.0556  0.0192     0.0236  0.0866
     30   0.0560  0.0193     0.0237  0.0873
     31   0.0485  0.0172     0.0189  0.0753
     32   0.0487  0.0170     0.0196  0.0754
     33   0.0488  0.0169     0.0201  0.0754
     34   0.0429  0.0154     0.0157  0.0669
     35   0.0441  0.0152     0.0174  0.0677
     36   0.0442  0.0151     0.0176  0.0677
     37   0.0430  0.0150     0.0165  0.0663
     38   0.0431  0.0149     0.0168  0.0663
     39   0.0401  0.0143     0.0149  0.0618
     40   0.0402  0.0143     0.0152  0.0619
     41   0.0355  0.0132     0.0126  0.0554

