Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -7.3638  1.1860    -6.5290 -5.7304
      2  -8.3185  0.7211    -3.2587 -7.5652
      3  -7.8230  0.5876    -8.7836 -7.3455
      4  -8.0172  0.5148    -8.9225 -7.6853
      5  -8.1908  0.5082    -9.1147 -7.8889
      6  -8.0953  0.4052    -8.6957 -7.8757
      7  -8.1395  0.3304    -8.7015 -8.0088
      8  -8.1457  0.2679    -8.6523 -8.0634
      9  -8.1476  0.2270    -8.6399 -8.0982
     10  -8.1152  0.4089    -8.8940 -7.8735
     11  -8.0693  0.3215    -8.6159 -7.8706
     12  -8.1167  0.2773    -8.6326 -7.9343
     13  -8.1192  0.2359    -8.6201 -7.9422
     14  -8.1198  0.2069    -8.6034 -7.9547
     15  -8.1194  0.1906    -8.5943 -7.9581
     16  -8.1186  0.1803    -8.5864 -7.9607
     17  -8.1177  0.1734    -8.5795 -7.9627
     18  -8.1166  0.1673    -8.5709 -7.9661
     19  -8.1156  0.1625    -8.5631 -7.9691
     20  -8.1147  0.1591    -8.5572 -7.9708
     21  -8.1139  0.1556    -8.5507 -7.9734
     22  -8.1132  0.1531    -8.5458 -7.9748
     23  -8.1126  0.1509    -8.5412 -7.9762
     24  -8.1121  0.1493    -8.5377 -7.9770
     25  -8.1117  0.1463    -8.5316 -7.9808
     26  -8.1112  0.1442    -8.5269 -7.9828
     27  -8.1111  0.1408    -8.5204 -7.9894
     28  -8.1107  0.1394    -8.5171 -7.9904
     29  -8.1104  0.1377    -8.5132 -7.9922
     30  -8.1100  0.1365    -8.5102 -7.9931
     31  -8.1097  0.1350    -8.5067 -7.9948
     32  -8.1098  0.1324    -8.5012 -8.0010
     33  -8.1095  0.1314    -8.4987 -8.0019
     34  -8.1096  0.1290    -8.4937 -8.0079
     35  -8.1094  0.1275    -8.4898 -8.0109
     36  -8.1092  0.1267    -8.4876 -8.0116
     37  -8.1090  0.1261    -8.4861 -8.0119
     38  -8.1089  0.1247    -8.4825 -8.0147
     39  -8.1087  0.1234    -8.4790 -8.0175
     40  -8.1088  0.1216    -8.4748 -8.0232
     41  -8.1086  0.1210    -8.4730 -8.0238

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1018  0.0586     0.0072  0.1898
      2   0.1031  0.0582     0.0083  0.1900
      3   0.0996  0.0594     0.0060  0.1896
      4   0.1022  0.0586     0.0084  0.1901
      5   0.0976  0.0586     0.0084  0.1891
      6   0.1111  0.0575     0.0122  0.1918
      7   0.1191  0.0557     0.0176  0.1931
      8   0.1232  0.0534     0.0238  0.1934
      9   0.1257  0.0518     0.0288  0.1936
     10   0.0803  0.0479     0.0102  0.1676
     11   0.0886  0.0471     0.0153  0.1718
     12   0.0933  0.0474     0.0179  0.1755
     13   0.0947  0.0467     0.0209  0.1758
     14   0.0973  0.0459     0.0241  0.1767
     15   0.0981  0.0455     0.0260  0.1769
     16   0.0988  0.0451     0.0277  0.1771
     17   0.0994  0.0448     0.0288  0.1772
     18   0.1004  0.0444     0.0304  0.1775
     19   0.1012  0.0441     0.0318  0.1778
     20   0.1018  0.0438     0.0329  0.1779
     21   0.1025  0.0435     0.0343  0.1781
     22   0.1029  0.0433     0.0351  0.1782
     23   0.1034  0.0431     0.0359  0.1784
     24   0.1037  0.0430     0.0364  0.1784
     25   0.1045  0.0427     0.0375  0.1787
     26   0.1050  0.0425     0.0384  0.1788
     27   0.1060  0.0422     0.0398  0.1792
     28   0.1063  0.0421     0.0404  0.1793
     29   0.1068  0.0419     0.0412  0.1794
     30   0.1070  0.0418     0.0417  0.1795
     31   0.1074  0.0416     0.0423  0.1796
     32   0.1083  0.0414     0.0433  0.1800
     33   0.1085  0.0413     0.0437  0.1800
     34   0.1093  0.0411     0.0446  0.1803
     35   0.1098  0.0409     0.0454  0.1805
     36   0.1100  0.0408     0.0457  0.1805
     37   0.1101  0.0407     0.0460  0.1806
     38   0.1106  0.0406     0.0467  0.1807
     39   0.1110  0.0404     0.0474  0.1809
     40   0.1117  0.0403     0.0484  0.1811
     41   0.1118  0.0402     0.0486  0.1811

