trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1143 640.00  0.00 800.00 12.90  0
  1  695 390.00  0.00 800.00 21.50  1
  2  571 320.00  0.00 800.00 52.00  1
  3  679 380.00  0.00 800.00 52.00  1
  4  537 300.00  0.00 800.00 156.00  0
  5  787 440.00  0.00 800.00 52.00  1
  6  645 360.00  0.00 800.00 156.00  0
  7  644 360.00  0.00 800.00 104.00  1
  8  807 450.00  0.00 800.00 156.00  0
  9  806 450.00  0.00 800.00 104.00  1
 10    0  10.00  0.00 800.00  0.43  1
 11    0  10.00  0.00 800.00  0.71  1
 12  843 470.00  0.00 800.00 156.00  0
 13  843 490.00  0.00 800.00 260.00  0
 14  698 390.00  0.00 800.00 104.00  0
 15  697 390.00  0.00 800.00 52.00  0
 16    0  10.00  0.00 800.00  0.43  1
 17  553 310.00  0.00 800.00 52.00  1
 18  607 340.00  0.00 800.00 52.00  1
 19  896 500.00  0.00 800.00 104.00  0
 20  860 480.00  0.00 800.00 104.00  1
 21  968 540.00  0.00 800.00 104.00  0
 22  589 330.00  0.00 800.00 52.00  1
 23  374 210.00  0.00 800.00 104.00  1
 24  932 520.00  0.00 800.00 104.00  0
 25  428 240.00  0.00 800.00 104.00  1
 26  896 500.00  0.00 800.00 104.00  1
 27 1022 570.00  0.00 800.00 104.00  0
 28  879 490.00  0.00 800.00 156.00  0
 29 1004 560.00  0.00 800.00 104.00  0
 30  428 240.00  0.00 800.00 104.00  1
 31  446 250.00  0.00 800.00 104.00  1
 32  572 320.00  0.00 800.00 104.00  1
 33  968 540.00  0.00 800.00 104.00  0
 34  536 300.00  0.00 800.00 104.00  1
 35  572 320.00  0.00 800.00 104.00  1
 36  644 360.00  0.00 800.00 104.00  1
 37  932 520.00  0.00 800.00 104.00  0
 38  662 370.00  0.00 800.00 104.00  1
 39  878 490.00  0.00 800.00 104.00  0
 40  644 360.00  0.00 800.00 104.00  1
 41  968 540.00  0.00 800.00 104.00  0
