Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3936  1.2225    -6.3598 -2.4003
      1  -3.8556  1.1859    -7.0767 -3.1413
      2  -4.3293  1.3353    -8.0116 -3.5271
      3  -4.9509  1.5811    -8.6977 -3.7952
      4  -4.1360  0.7437    -5.3215 -3.7537
      5  -4.6248  1.1075    -7.5339 -3.8452
      6  -4.3752  0.7960    -5.7430 -3.8890
      7  -4.7080  1.0170    -7.2822 -3.9398
      8  -4.5591  0.7890    -5.8714 -3.9990
      9  -4.9744  1.1680    -7.9924 -3.7432
     10  -4.8723  0.9547    -7.0708 -4.0165
     11  -4.8084  0.7857    -6.2089 -4.1201
     12  -4.6966  0.6308    -5.6011 -4.1356
     13  -4.6496  0.5117    -5.3988 -4.1653
     14  -4.5303  0.5074    -5.2422 -4.0376
     15  -4.3999  0.7655    -5.3917 -3.6773
     16  -4.3542  0.6275    -5.2082 -3.7054
     17  -4.3866  0.5285    -5.1716 -3.8456
     18  -4.4194  0.4548    -5.1635 -3.9837
     19  -4.3729  0.3952    -5.0369 -3.9772
     20  -4.5505  0.5206    -5.3132 -4.0339
     21  -4.5015  0.4516    -5.2207 -4.0241
     22  -4.5255  0.3949    -5.2192 -4.0991
     23  -4.5490  0.3546    -5.2258 -4.1909
     24  -4.5132  0.3203    -5.1196 -4.1677
     25  -4.5402  0.2952    -5.1388 -4.2478
     26  -4.6682  0.3460    -5.3155 -4.2954
     27  -4.6383  0.3146    -5.2710 -4.2872
     28  -4.6148  0.2904    -5.2229 -4.2814
     29  -4.5944  0.2730    -5.1671 -4.2756
     30  -4.6176  0.2562    -5.1814 -4.3093
     31  -4.6384  0.2426    -5.1942 -4.3476
     32  -4.6707  0.2307    -5.2197 -4.4214
     33  -4.6516  0.2197    -5.1639 -4.4066
     34  -4.6745  0.2100    -5.1841 -4.4936
     35  -4.6985  0.2015    -5.2053 -4.5248
     36  -4.7300  0.1938    -5.2341 -4.5410
     37  -4.7110  0.1851    -5.1842 -4.5368
     38  -4.7413  0.1771    -5.2177 -4.5536
     39  -4.7201  0.1703    -5.1525 -4.5467
     40  -4.7442  0.1620    -5.1845 -4.5625
     41  -4.7337  0.1570    -5.1361 -4.5588

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0934  0.0621     0.0001  0.1888
      1   0.0909  0.0628     0.0001  0.1885
      2   0.0815  0.0636     0.0001  0.1865
      3   0.0596  0.0598     0.0001  0.1784
      4   0.0852  0.0604     0.0001  0.1860
      5   0.0331  0.0318     0.0000  0.0938
      6   0.0400  0.0326     0.0001  0.1010
      7   0.0231  0.0203     0.0000  0.0590
      8   0.0266  0.0204     0.0001  0.0619
      9   0.0123  0.0108     0.0000  0.0294
     10   0.0138  0.0105     0.0000  0.0306
     11   0.0147  0.0102     0.0001  0.0312
     12   0.0165  0.0104     0.0002  0.0329
     13   0.0174  0.0103     0.0008  0.0335
     14   0.0173  0.0103     0.0008  0.0335
     15   0.0112  0.0066     0.0001  0.0202
     16   0.0116  0.0064     0.0003  0.0203
     17   0.0125  0.0065     0.0005  0.0210
     18   0.0133  0.0067     0.0007  0.0225
     19   0.0140  0.0068     0.0010  0.0237
     20   0.0106  0.0051     0.0004  0.0175
     21   0.0112  0.0052     0.0006  0.0182
     22   0.0117  0.0052     0.0007  0.0188
     23   0.0123  0.0053     0.0009  0.0192
     24   0.0129  0.0053     0.0010  0.0196
     25   0.0134  0.0054     0.0012  0.0200
     26   0.0111  0.0046     0.0007  0.0167
     27   0.0115  0.0046     0.0008  0.0174
     28   0.0120  0.0047     0.0010  0.0179
     29   0.0124  0.0047     0.0011  0.0183
     30   0.0129  0.0047     0.0012  0.0187
     31   0.0133  0.0047     0.0014  0.0191
     32   0.0137  0.0047     0.0016  0.0194
     33   0.0141  0.0047     0.0019  0.0197
     34   0.0145  0.0047     0.0022  0.0199
     35   0.0149  0.0047     0.0026  0.0202
     36   0.0152  0.0048     0.0029  0.0203
     37   0.0156  0.0048     0.0035  0.0205
     38   0.0159  0.0049     0.0039  0.0207
     39   0.0163  0.0049     0.0048  0.0214
     40   0.0167  0.0050     0.0056  0.0224
     41   0.0170  0.0050     0.0070  0.0230

