Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2452  1.8288    -9.1807 -3.4555
      1  -7.7681  0.9914    -5.1369 -6.5236
      2  -7.0015  0.6516    -7.9827 -6.4560
      3  -7.3110  0.5240    -8.0902 -7.0031
      4  -7.6049  0.5531    -8.5223 -7.3252
      5  -7.5150  0.4232    -8.0081 -7.3177
      6  -7.5602  0.3316    -8.0083 -7.5328
      7  -7.3974  0.8651    -8.5736 -6.4001
      8  -7.5158  0.8173    -8.6982 -6.9443
      9  -7.5008  0.6362    -8.2609 -7.2786
     10  -7.4430  0.6580    -8.1090 -7.1235
     11  -7.2612  0.8325    -8.0967 -6.2248
     12  -7.3405  0.6420    -8.0432 -7.0433
     13  -7.4305  0.6709    -8.2154 -7.1306
     14  -7.4394  0.5187    -8.0132 -7.2786
     15  -7.5019  0.4607    -8.0414 -7.3127
     16  -7.5000  0.3544    -7.9228 -7.3224
     17  -7.5323  0.2902    -7.9269 -7.3760
     18  -7.5392  0.2295    -7.9045 -7.3914
     19  -7.5423  0.1897    -7.8880 -7.4005
     20  -7.4758  0.6220    -8.3464 -7.1967
     21  -7.4722  0.4934    -8.1422 -7.2781
     22  -7.4650  0.3948    -8.0537 -7.2832
     23  -7.4546  0.3221    -7.9896 -7.2856
     24  -7.4803  0.2793    -7.9972 -7.3006
     25  -7.4636  0.2377    -7.9151 -7.2994
     26  -7.5007  0.2189    -7.9562 -7.3185
     27  -7.5255  0.1976    -7.9751 -7.3404
     28  -7.5284  0.1798    -7.9682 -7.3460
     29  -7.5157  0.1603    -7.8958 -7.3413
     30  -7.5339  0.1459    -7.9158 -7.3701
     31  -7.5508  0.1326    -7.9371 -7.4244
     32  -7.5421  0.1193    -7.8641 -7.4154
     33  -7.5432  0.1148    -7.8582 -7.4234
     34  -7.5443  0.1109    -7.8522 -7.4330
     35  -7.5530  0.1016    -7.8665 -7.5073
     36  -7.5535  0.0988    -7.8610 -7.5216
     37  -7.5540  0.0964    -7.8556 -7.5360
     38  -7.5544  0.0943    -7.8504 -7.5504
     39  -7.5544  0.0932    -7.8472 -7.5527
     40  -7.5484  0.0858    -7.8250 -7.5330
     41  -7.5489  0.0841    -7.8248 -7.5460

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1073  0.0578     0.0081  0.1908
      1   0.1084  0.0573     0.0090  0.1909
      2   0.1066  0.0579     0.0070  0.1906
      3   0.1077  0.0573     0.0095  0.1907
      4   0.1007  0.0591     0.0060  0.1896
      5   0.1132  0.0568     0.0114  0.1919
      6   0.1221  0.0539     0.0191  0.1930
      7   0.0486  0.0392     0.0001  0.1216
      8   0.0523  0.0413     0.0001  0.1295
      9   0.0597  0.0411     0.0008  0.1351
     10   0.0567  0.0392     0.0001  0.1280
     11   0.0392  0.0287     0.0001  0.0888
     12   0.0425  0.0280     0.0002  0.0908
     13   0.0411  0.0276     0.0001  0.0888
     14   0.0446  0.0270     0.0031  0.0910
     15   0.0483  0.0283     0.0049  0.0966
     16   0.0512  0.0277     0.0088  0.0986
     17   0.0551  0.0280     0.0115  0.1027
     18   0.0562  0.0276     0.0141  0.1031
     19   0.0569  0.0273     0.0153  0.1034
     20   0.0233  0.0131     0.0007  0.0437
     21   0.0248  0.0128     0.0023  0.0449
     22   0.0262  0.0125     0.0041  0.0458
     23   0.0274  0.0124     0.0065  0.0467
     24   0.0287  0.0124     0.0076  0.0478
     25   0.0300  0.0124     0.0085  0.0490
     26   0.0311  0.0127     0.0090  0.0510
     27   0.0324  0.0129     0.0098  0.0527
     28   0.0331  0.0128     0.0107  0.0532
     29   0.0342  0.0128     0.0122  0.0541
     30   0.0354  0.0129     0.0136  0.0552
     31   0.0366  0.0132     0.0143  0.0571
     32   0.0377  0.0131     0.0150  0.0582
     33   0.0381  0.0130     0.0154  0.0585
     34   0.0385  0.0129     0.0159  0.0589
     35   0.0396  0.0131     0.0166  0.0600
     36   0.0400  0.0130     0.0171  0.0602
     37   0.0403  0.0129     0.0176  0.0604
     38   0.0407  0.0129     0.0181  0.0607
     39   0.0408  0.0128     0.0184  0.0607
     40   0.0418  0.0128     0.0197  0.0615
     41   0.0421  0.0128     0.0204  0.0617

