Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0722    -9.1275 -2.6620
      1  -7.5063  1.1120    -6.0430 -6.0024
      2  -8.3208  0.7177    -3.2548 -7.5677
      3  -8.6939  0.5695    -1.9437 -8.1549
      4  -8.8861  0.4849    -1.2808 -8.4865
      5  -8.9957  0.4125    -0.9470 -8.7076
      6  -9.0193  0.3260    -0.9229 -8.7396
      7  -9.0937  0.2843    -0.6935 -8.9428
      8  -9.1187  0.2421    -0.6374 -8.9624
      9  -9.1279  0.1955    -0.6270 -8.9705
     10  -9.1338  0.1652    -0.6190 -8.9762
     11  -9.1378  0.1462    -0.6127 -8.9805
     12  -9.1396  0.1355    -0.6102 -8.9825
     13  -9.1409  0.1295    -0.6081 -8.9840
     14  -9.1415  0.1264    -0.6072 -8.9847
     15  -9.1420  0.1246    -0.6065 -8.9853
     16  -9.1427  0.1233    -0.6050 -8.9862
     17  -9.1471  0.1192    -0.5940 -8.9914
     18  -9.1483  0.1178    -0.5910 -8.9930
     19  -9.1485  0.1176    -0.5907 -8.9933
     20  -9.1496  0.1165    -0.5880 -8.9947
     21  -9.1497  0.1164    -0.5877 -8.9949
     22  -9.1507  0.1154    -0.5853 -8.9962
     23  -9.1541  0.1126    -0.5770 -9.0005
     24  -9.1571  0.1099    -0.5694 -9.0048
     25  -9.1600  0.1074    -0.5625 -9.0091
     26  -9.1600  0.1073    -0.5624 -9.0092
     27  -9.1697  0.0982    -0.5398 -9.0276
     28  -9.1702  0.0977    -0.5386 -9.0289
     29  -9.1703  0.0975    -0.5383 -9.0292
     30  -9.1724  0.0953    -0.5336 -9.0346
     31  -9.1725  0.0952    -0.5334 -9.0349
     32  -9.1730  0.0947    -0.5324 -9.0361
     33  -9.1734  0.0942    -0.5314 -9.0373
     34  -9.1753  0.0921    -0.5273 -9.0429
     35  -9.1753  0.0920    -0.5273 -9.0430
     36  -9.1824  0.0834    -0.5124 -9.0705
     37  -9.1824  0.0834    -0.5123 -9.0706
     38  -9.1579  0.1085    -0.5682 -9.0067
     39  -9.1602  0.1066    -0.5625 -9.0100
     40  -9.1256  0.1279    -0.6635 -8.9786
     41  -9.0893  0.1378    -0.8174 -8.9649

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1899
      1   0.1021  0.0586     0.0073  0.1899
      2   0.1034  0.0580     0.0088  0.1900
      3   0.1060  0.0570     0.0113  0.1903
      4   0.1111  0.0557     0.0150  0.1912
      5   0.1174  0.0541     0.0202  0.1922
      6   0.1224  0.0515     0.0286  0.1927
      7   0.1262  0.0504     0.0325  0.1933
      8   0.1319  0.0486     0.0390  0.1941
      9   0.1357  0.0463     0.0468  0.1944
     10   0.1387  0.0444     0.0532  0.1947
     11   0.1412  0.0428     0.0586  0.1949
     12   0.1425  0.0418     0.0622  0.1950
     13   0.1437  0.0409     0.0649  0.1951
     14   0.1443  0.0404     0.0665  0.1951
     15   0.1448  0.0399     0.0681  0.1951
     16   0.1456  0.0393     0.0701  0.1952
     17   0.1481  0.0382     0.0740  0.1955
     18   0.1493  0.0374     0.0767  0.1956
     19   0.1497  0.0371     0.0775  0.1956
     20   0.1507  0.0364     0.0797  0.1957
     21   0.1510  0.0362     0.0804  0.1957
     22   0.1520  0.0356     0.0825  0.1958
     23   0.1537  0.0348     0.0853  0.1960
     24   0.1553  0.0340     0.0881  0.1962
     25   0.1568  0.0332     0.0908  0.1963
     26   0.1569  0.0330     0.0912  0.1963
     27   0.1588  0.0323     0.0940  0.1966
     28   0.1594  0.0318     0.0954  0.1966
     29   0.1596  0.0316     0.0961  0.1966
     30   0.1608  0.0310     0.0982  0.1967
     31   0.1610  0.0308     0.0987  0.1967
     32   0.1615  0.0305     0.0998  0.1968
     33   0.1619  0.0302     0.1009  0.1968
     34   0.1629  0.0296     0.1030  0.1969
     35   0.1630  0.0295     0.1032  0.1969
     36   0.1644  0.0289     0.1054  0.1971
     37   0.1645  0.0288     0.1056  0.1971
     38   0.1587  0.0308     0.0979  0.1962
     39   0.1597  0.0303     0.0996  0.1964
     40   0.1443  0.0338     0.0836  0.1929
     41   0.1474  0.0336     0.0855  0.1939

