Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2388  1.8021    -9.1765 -3.5700
      1  -7.7676  0.9875    -5.1403 -6.5163
      2  -6.9766  0.6541    -7.9610 -6.4147
      3  -6.5437  0.5442    -7.2040 -6.1410
      4  -6.3613  0.5355    -6.9203 -5.7946
      5  -5.8908  0.9316    -6.8638 -3.9488
      6  -5.2032  1.2119    -7.0220 -3.1286
      7  -5.5968  0.9481    -6.9296 -3.9675
      8  -5.7667  0.7526    -6.7883 -4.7429
      9  -5.8961  0.6292    -6.7604 -5.2037
     10  -5.6727  0.7407    -6.7007 -4.7908
     11  -5.6709  0.6178    -6.5708 -4.9413
     12  -5.4132  0.8562    -6.7081 -4.2565
     13  -5.3971  0.7200    -6.4239 -4.4525
     14  -5.4629  0.6035    -6.3908 -4.7591
     15  -5.5134  0.5172    -6.3791 -4.9288
     16  -5.5572  0.4550    -6.3810 -5.0853
     17  -5.4906  0.4037    -6.2071 -5.0713
     18  -5.4252  0.3662    -6.1042 -5.0244
     19  -5.4640  0.3272    -6.1138 -5.1066
     20  -5.4114  0.2991    -6.0150 -5.0901
     21  -5.4431  0.2719    -6.0304 -5.1357
     22  -5.3756  0.2562    -5.8867 -5.1023
     23  -5.3388  0.2374    -5.8574 -5.0915
     24  -5.3644  0.2172    -5.8628 -5.1228
     25  -5.3888  0.2019    -5.8684 -5.1617
     26  -5.3630  0.1870    -5.8452 -5.1485
     27  -5.3398  0.1746    -5.8169 -5.1370
     28  -5.3189  0.1642    -5.7755 -5.1267
     29  -5.3402  0.1509    -5.7915 -5.1625
     30  -5.3373  0.1468    -5.7819 -5.1625
     31  -5.3516  0.1373    -5.7930 -5.2048
     32  -5.3383  0.1286    -5.7510 -5.1913
     33  -5.3201  0.1213    -5.6404 -5.1670
     34  -5.2659  0.1475    -5.6094 -5.1046
     35  -5.2910  0.1336    -5.6123 -5.1252
     36  -5.2961  0.1287    -5.6125 -5.1322
     37  -5.2871  0.1276    -5.6082 -5.1257
     38  -5.2774  0.1284    -5.6048 -5.1190
     39  -5.2700  0.1295    -5.6026 -5.1144
     40  -5.3071  0.1094    -5.6083 -5.1587
     41  -5.3183  0.0977    -5.6093 -5.1941

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.0999  0.0596     0.0051  0.1897
      3   0.0982  0.0600     0.0036  0.1893
      4   0.0968  0.0601     0.0033  0.1890
      5   0.0365  0.0361     0.0001  0.1086
      6   0.0116  0.0099     0.0000  0.0274
      7   0.0142  0.0112     0.0000  0.0326
      8   0.0165  0.0117     0.0001  0.0353
      9   0.0187  0.0123     0.0001  0.0388
     10   0.0145  0.0098     0.0001  0.0296
     11   0.0152  0.0095     0.0001  0.0300
     12   0.0098  0.0064     0.0000  0.0189
     13   0.0104  0.0061     0.0001  0.0191
     14   0.0113  0.0062     0.0002  0.0198
     15   0.0120  0.0063     0.0005  0.0203
     16   0.0127  0.0064     0.0007  0.0208
     17   0.0136  0.0066     0.0009  0.0227
     18   0.0143  0.0068     0.0011  0.0241
     19   0.0151  0.0069     0.0013  0.0250
     20   0.0159  0.0071     0.0016  0.0259
     21   0.0166  0.0071     0.0020  0.0266
     22   0.0169  0.0072     0.0021  0.0269
     23   0.0177  0.0074     0.0025  0.0275
     24   0.0184  0.0074     0.0032  0.0285
     25   0.0192  0.0075     0.0040  0.0298
     26   0.0200  0.0076     0.0050  0.0309
     27   0.0207  0.0077     0.0063  0.0319
     28   0.0214  0.0078     0.0071  0.0326
     29   0.0222  0.0079     0.0074  0.0334
     30   0.0225  0.0079     0.0077  0.0335
     31   0.0232  0.0079     0.0080  0.0340
     32   0.0239  0.0080     0.0083  0.0345
     33   0.0244  0.0081     0.0085  0.0357
     34   0.0213  0.0070     0.0076  0.0312
     35   0.0220  0.0071     0.0078  0.0320
     36   0.0223  0.0071     0.0080  0.0322
     37   0.0229  0.0071     0.0083  0.0327
     38   0.0234  0.0072     0.0085  0.0332
     39   0.0239  0.0072     0.0088  0.0336
     40   0.0227  0.0069     0.0083  0.0323
     41   0.0234  0.0069     0.0087  0.0328

