Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7577  2.0719    -9.1276 -2.6628
      1  -7.6359  1.0573    -5.5835 -6.2591
      2  -8.3220  0.7166    -3.2521 -7.5688
      3  -8.6938  0.5696    -1.9439 -8.1545
      4  -8.4057  0.5652    -8.6757 -7.9552
      5  -8.2567  0.5247    -8.9334 -7.8556
      6  -8.0619  0.5836    -8.7659 -7.5759
      7  -7.6951  0.8699    -8.7529 -6.5781
      8  -7.2105  1.1634    -8.7050 -4.5816
      9  -7.3327  0.9580    -8.6522 -5.9066
     10  -7.4842  0.7989    -8.6677 -6.6043
     11  -6.9826  1.1491    -8.6341 -4.4653
     12  -7.0918  0.9570    -8.5730 -5.7689
     13  -7.1550  0.8189    -8.5339 -6.1975
     14  -7.2693  0.7248    -8.5813 -6.4884
     15  -7.3569  0.6533    -8.6229 -6.6985
     16  -7.4231  0.5998    -8.6559 -6.8053
     17  -7.6919  0.7476    -9.0815 -6.9246
     18  -7.6319  0.6728    -8.9475 -6.9250
     19  -7.5721  0.6074    -8.8019 -6.9124
     20  -7.6952  0.6580    -8.9754 -7.0123
     21  -7.4287  0.7935    -8.7970 -6.6912
     22  -7.4653  0.6981    -8.7866 -6.7612
     23  -7.5368  0.6508    -8.8383 -6.8451
     24  -7.7348  0.7615    -9.0957 -6.9816
     25  -7.7617  0.6900    -9.0948 -7.0206
     26  -7.9341  0.7448    -8.8872 -7.1194
     27  -7.9576  0.6811    -8.8686 -7.1581
     28  -8.0659  0.6609    -7.0943 -7.2940
     29  -8.0767  0.6277    -7.0833 -7.3040
     30  -8.1462  0.6052    -6.1956 -7.3662
     31  -8.2867  0.6022    -4.4715 -7.5110
     32  -8.2262  0.5950    -5.3040 -7.4529
     33  -8.0973  0.6115    -7.3664 -7.3493
     34  -7.9564  0.6230    -9.1721 -7.2763
     35  -7.8711  0.6007    -9.0889 -7.1990
     36  -7.7781  0.5770    -8.9577 -7.1335
     37  -7.6986  0.5480    -8.8401 -7.0916
     38  -7.6286  0.5177    -8.6988 -7.0615
     39  -7.5347  0.4911    -8.5439 -7.0233
     40  -7.5920  0.4846    -8.6062 -7.0606
     41  -7.4753  0.4695    -8.4037 -7.0096

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1016  0.0589     0.0065  0.1898
      2   0.1033  0.0581     0.0086  0.1900
      3   0.1059  0.0571     0.0110  0.1903
      4   0.0983  0.0581     0.0077  0.1887
      5   0.1010  0.0590     0.0076  0.1899
      6   0.0842  0.0562     0.0041  0.1818
      7   0.0365  0.0306     0.0001  0.0936
      8   0.0159  0.0137     0.0000  0.0395
      9   0.0172  0.0135     0.0001  0.0403
     10   0.0195  0.0139     0.0001  0.0429
     11   0.0094  0.0068     0.0000  0.0192
     12   0.0103  0.0065     0.0001  0.0196
     13   0.0107  0.0063     0.0001  0.0197
     14   0.0116  0.0065     0.0004  0.0205
     15   0.0124  0.0066     0.0006  0.0215
     16   0.0132  0.0068     0.0008  0.0229
     17   0.0100  0.0050     0.0004  0.0169
     18   0.0106  0.0051     0.0005  0.0179
     19   0.0112  0.0053     0.0006  0.0186
     20   0.0103  0.0048     0.0005  0.0167
     21   0.0081  0.0034     0.0001  0.0124
     22   0.0082  0.0033     0.0003  0.0124
     23   0.0085  0.0034     0.0004  0.0127
     24   0.0075  0.0026     0.0003  0.0107
     25   0.0077  0.0024     0.0004  0.0108
     26   0.0073  0.0020     0.0003  0.0083
     27   0.0073  0.0019     0.0004  0.0084
     28   0.0074  0.0019     0.0004  0.0088
     29   0.0074  0.0019     0.0004  0.0088
     30   0.0075  0.0020     0.0004  0.0096
     31   0.0073  0.0016     0.0004  0.0070
     32   0.0073  0.0017     0.0004  0.0076
     33   0.0072  0.0015     0.0004  0.0069
     34   0.0071  0.0014     0.0004  0.0069
     35   0.0072  0.0014     0.0004  0.0069
     36   0.0072  0.0015     0.0004  0.0069
     37   0.0073  0.0016     0.0004  0.0070
     38   0.0073  0.0017     0.0004  0.0077
     39   0.0073  0.0017     0.0004  0.0075
     40   0.0074  0.0018     0.0004  0.0086
     41   0.0072  0.0015     0.0004  0.0069

