Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2316  1.5632    -7.6113 -2.3530
      1  -3.7958  1.7634    -8.3084 -2.6571
      2  -5.0382  2.0462    -8.9605 -2.8874
      3  -3.9510  1.4912    -7.8526 -2.8192
      4  -3.5574  1.2563    -7.0035 -2.7639
      5  -4.0582  1.4759    -8.0169 -2.9058
      6  -3.8244  1.1982    -6.9573 -2.9280
      7  -3.6098  0.9679    -5.4520 -2.9212
      8  -3.4590  0.8313    -4.4424 -2.8906
      9  -3.5313  0.7466    -4.3573 -3.1329
     10  -3.5444  0.6254    -4.2156 -3.2013
     11  -3.4672  0.4998    -3.9446 -3.1936
     12  -3.4829  0.4137    -3.9417 -3.3023
     13  -3.4379  0.3308    -3.8704 -3.2838
     14  -3.4237  0.2519    -3.8445 -3.2876
     15  -3.3920  0.2440    -3.6825 -3.2248
     16  -3.4070  0.1920    -3.6828 -3.3285
     17  -3.3995  0.1501    -3.6780 -3.3304
     18  -3.3960  0.1217    -3.6756 -3.3339
     19  -3.3937  0.1030    -3.6738 -3.3367
     20  -3.4043  0.0780    -3.6745 -3.4136
     21  -3.4058  0.0665    -3.6744 -3.4152
     22  -3.3634  0.1588    -3.6733 -3.2010
     23  -3.3878  0.1288    -3.6751 -3.2700
     24  -3.3937  0.1071    -3.6752 -3.3161
     25  -3.4015  0.0877    -3.6755 -3.4091
     26  -3.4037  0.0763    -3.6755 -3.4117
     27  -3.4085  0.0637    -3.6758 -3.4165
     28  -3.4093  0.0577    -3.6757 -3.4176
     29  -3.4066  0.0500    -3.6734 -3.4172
     30  -3.4089  0.0425    -3.6735 -3.4194
     31  -3.4086  0.0406    -3.6733 -3.4194
     32  -3.4084  0.0395    -3.6731 -3.4194
     33  -3.4062  0.0355    -3.6715 -3.4188
     34  -3.4050  0.0342    -3.6708 -3.4183
     35  -3.4067  0.0264    -3.6709 -3.4199
     36  -3.4070  0.0248    -3.6709 -3.4202
     37  -3.4072  0.0234    -3.6709 -3.4204
     38  -3.4070  0.0222    -3.6707 -3.4204
     39  -3.4068  0.0215    -3.6706 -3.4204
     40  -3.4068  0.0210    -3.6705 -3.4204
     41  -3.4071  0.0183    -3.6705 -3.4207

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0847  0.0651     0.0000  0.1878
      1   0.0690  0.0650     0.0000  0.1843
      2   0.0199  0.0284     0.0000  0.0780
      3   0.0293  0.0344     0.0000  0.1000
      4   0.0386  0.0381     0.0000  0.1149
      5   0.0186  0.0193     0.0000  0.0532
      6   0.0211  0.0192     0.0000  0.0551
      7   0.0247  0.0197     0.0001  0.0594
      8   0.0281  0.0209     0.0001  0.0647
      9   0.0305  0.0218     0.0001  0.0684
     10   0.0336  0.0226     0.0012  0.0729
     11   0.0373  0.0230     0.0033  0.0769
     12   0.0404  0.0237     0.0055  0.0813
     13   0.0441  0.0241     0.0081  0.0854
     14   0.0449  0.0238     0.0096  0.0859
     15   0.0457  0.0242     0.0097  0.0875
     16   0.0488  0.0244     0.0123  0.0906
     17   0.0504  0.0242     0.0145  0.0920
     18   0.0513  0.0240     0.0156  0.0927
     19   0.0523  0.0238     0.0167  0.0935
     20   0.0550  0.0241     0.0191  0.0963
     21   0.0556  0.0239     0.0204  0.0966
     22   0.0347  0.0141     0.0106  0.0570
     23   0.0364  0.0143     0.0121  0.0591
     24   0.0374  0.0142     0.0139  0.0598
     25   0.0386  0.0142     0.0147  0.0609
     26   0.0392  0.0141     0.0153  0.0613
     27   0.0404  0.0141     0.0161  0.0623
     28   0.0409  0.0141     0.0167  0.0628
     29   0.0419  0.0140     0.0178  0.0639
     30   0.0429  0.0141     0.0189  0.0652
     31   0.0430  0.0140     0.0192  0.0652
     32   0.0430  0.0140     0.0194  0.0653
     33   0.0442  0.0142     0.0208  0.0669
     34   0.0454  0.0144     0.0214  0.0681
     35   0.0464  0.0144     0.0220  0.0689
     36   0.0466  0.0144     0.0223  0.0690
     37   0.0469  0.0143     0.0226  0.0692
     38   0.0472  0.0143     0.0230  0.0696
     39   0.0475  0.0142     0.0233  0.0699
     40   0.0477  0.0142     0.0236  0.0700
     41   0.0482  0.0141     0.0241  0.0705

