Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7579  2.0718    -9.1276 -2.6629
      1  -4.0162  1.1218    -5.7976 -2.4850
      2  -4.8294  0.7099    -5.8730 -4.0136
      3  -4.4003  0.4999    -5.0891 -3.9708
      4  -4.6856  0.3992    -5.2537 -4.4371
      5  -4.8386  0.3685    -5.3304 -4.6450
      6  -4.7808  0.2558    -5.0636 -4.6333
      7  -4.7694  0.1944    -5.0573 -4.6388
      8  -4.7651  0.1569    -5.0547 -4.6435
      9  -4.7620  0.1329    -5.0521 -4.6463
     10  -4.7644  0.1096    -5.0520 -4.6584
     11  -4.7656  0.0971    -5.0520 -4.6661
     12  -4.7651  0.0912    -5.0514 -4.6676
     13  -4.7649  0.0878    -5.0510 -4.6690
     14  -4.7656  0.0842    -5.0510 -4.6730
     15  -4.7661  0.0821    -5.0511 -4.6762
     16  -4.7668  0.0798    -5.0511 -4.6811
     17  -4.7672  0.0787    -5.0511 -4.6837
     18  -4.7676  0.0776    -5.0511 -4.6867
     19  -4.7682  0.0763    -5.0511 -4.6910
     20  -4.7683  0.0759    -5.0511 -4.6924
     21  -4.7682  0.0755    -5.0510 -4.6926
     22  -4.7684  0.0751    -5.0510 -4.6942
     23  -4.7683  0.0748    -5.0509 -4.6943
     24  -4.7683  0.0747    -5.0508 -4.6945
     25  -4.7682  0.0746    -5.0508 -4.6943
     26  -4.7686  0.0738    -5.0508 -4.6975
     27  -4.7686  0.0737    -5.0508 -4.6976
     28  -4.7688  0.0733    -5.0508 -4.6991
     29  -4.7688  0.0733    -5.0508 -4.6993
     30  -4.7688  0.0732    -5.0508 -4.6995
     31  -4.7690  0.0728    -5.0508 -4.7014
     32  -4.7693  0.0722    -5.0508 -4.7039
     33  -4.7693  0.0722    -5.0508 -4.7040
     34  -4.7811  0.0489    -5.0517 -4.7949
     35  -4.7864  0.0313    -5.0520 -4.8001
     36  -4.7861  0.0307    -5.0518 -4.7999
     37  -4.7860  0.0306    -5.0517 -4.7999
     38  -4.7860  0.0305    -5.0517 -4.7999
     39  -4.7862  0.0298    -5.0517 -4.8001
     40  -4.7863  0.0293    -5.0517 -4.8002
     41  -4.7863  0.0291    -5.0517 -4.8002

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1017  0.0588     0.0066  0.1899
      3   0.1027  0.0583     0.0081  0.1899
      4   0.1029  0.0581     0.0085  0.1899
      5   0.1018  0.0579     0.0085  0.1896
      6   0.1125  0.0551     0.0162  0.1913
      7   0.1160  0.0532     0.0224  0.1916
      8   0.1179  0.0520     0.0265  0.1918
      9   0.1207  0.0507     0.0307  0.1921
     10   0.1213  0.0502     0.0325  0.1921
     11   0.1217  0.0499     0.0338  0.1922
     12   0.1227  0.0492     0.0358  0.1923
     13   0.1236  0.0487     0.0375  0.1924
     14   0.1238  0.0486     0.0380  0.1924
     15   0.1239  0.0484     0.0385  0.1924
     16   0.1242  0.0482     0.0392  0.1924
     17   0.1243  0.0481     0.0396  0.1924
     18   0.1245  0.0480     0.0400  0.1924
     19   0.1247  0.0478     0.0407  0.1924
     20   0.1248  0.0478     0.0409  0.1924
     21   0.1252  0.0475     0.0418  0.1925
     22   0.1253  0.0474     0.0421  0.1925
     23   0.1258  0.0471     0.0431  0.1925
     24   0.1262  0.0469     0.0437  0.1926
     25   0.1269  0.0465     0.0449  0.1927
     26   0.1271  0.0464     0.0453  0.1927
     27   0.1275  0.0461     0.0462  0.1927
     28   0.1276  0.0461     0.0464  0.1927
     29   0.1278  0.0459     0.0469  0.1927
     30   0.1281  0.0458     0.0475  0.1928
     31   0.1282  0.0457     0.0478  0.1928
     32   0.1283  0.0456     0.0481  0.1928
     33   0.1285  0.0455     0.0486  0.1928
     34   0.0805  0.0344     0.0314  0.1446
     35   0.0831  0.0343     0.0345  0.1471
     36   0.0854  0.0345     0.0357  0.1494
     37   0.0868  0.0344     0.0368  0.1507
     38   0.0878  0.0343     0.0377  0.1513
     39   0.0878  0.0343     0.0379  0.1514
     40   0.0879  0.0343     0.0380  0.1514
     41   0.0879  0.0343     0.0380  0.1514

