Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6731  1.5026    -7.1106 -2.5492
      1  -5.8944  0.9081    -7.4207 -4.8380
      2  -6.4858  0.7067    -7.8960 -5.9036
      3  -6.0225  0.4710    -6.6052 -5.6938
      4  -5.8641  0.4252    -6.3604 -5.5884
      5  -5.9133  0.3074    -6.3565 -5.8958
      6  -5.9197  0.2355    -6.3462 -5.9001
      7  -5.9223  0.1896    -6.3398 -5.9025
      8  -5.9234  0.1608    -6.3357 -5.9039
      9  -5.9239  0.1432    -6.3327 -5.9049
     10  -5.9245  0.1317    -6.3304 -5.9059
     11  -5.9243  0.1255    -6.3288 -5.9062
     12  -5.9242  0.1214    -6.3274 -5.9064
     13  -5.9241  0.1185    -6.3262 -5.9067
     14  -5.9239  0.1164    -6.3251 -5.9068
     15  -5.9238  0.1148    -6.3242 -5.9069
     16  -5.9239  0.1126    -6.3231 -5.9074
     17  -5.9238  0.1109    -6.3221 -5.9076
     18  -5.9238  0.1094    -6.3212 -5.9078
     19  -5.9238  0.1078    -6.3203 -5.9081
     20  -5.9237  0.1065    -6.3195 -5.9082
     21  -5.9235  0.1057    -6.3189 -5.9083
     22  -5.9234  0.1047    -6.3183 -5.9083
     23  -5.9233  0.1037    -6.3176 -5.9084
     24  -5.9232  0.1029    -6.3171 -5.9085
     25  -5.9231  0.1022    -6.3166 -5.9085
     26  -5.9231  0.1014    -6.3160 -5.9086
     27  -5.9230  0.1007    -6.3156 -5.9086
     28  -5.9229  0.1000    -6.3150 -5.9087
     29  -5.9228  0.0994    -6.3146 -5.9087
     30  -5.9227  0.0989    -6.3143 -5.9087
     31  -5.9227  0.0982    -6.3138 -5.9088
     32  -5.9226  0.0976    -6.3133 -5.9089
     33  -5.9226  0.0972    -6.3130 -5.9089
     34  -5.9225  0.0965    -6.3126 -5.9090
     35  -5.9225  0.0960    -6.3122 -5.9090
     36  -5.9224  0.0955    -6.3118 -5.9090
     37  -5.9224  0.0952    -6.3116 -5.9090
     38  -5.9223  0.0948    -6.3112 -5.9090
     39  -5.9223  0.0944    -6.3109 -5.9091
     40  -5.9222  0.0941    -6.3106 -5.9091
     41  -5.9221  0.0938    -6.3103 -5.9091

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0594     0.0050  0.1896
      1   0.0990  0.0597     0.0046  0.1895
      2   0.0980  0.0598     0.0048  0.1893
      3   0.1014  0.0593     0.0046  0.1899
      4   0.1006  0.0590     0.0051  0.1896
      5   0.1112  0.0558     0.0135  0.1911
      6   0.1137  0.0542     0.0195  0.1913
      7   0.1152  0.0531     0.0233  0.1915
      8   0.1163  0.0524     0.0258  0.1916
      9   0.1171  0.0519     0.0278  0.1916
     10   0.1180  0.0513     0.0295  0.1917
     11   0.1184  0.0511     0.0303  0.1917
     12   0.1186  0.0509     0.0310  0.1918
     13   0.1190  0.0507     0.0317  0.1918
     14   0.1192  0.0505     0.0323  0.1918
     15   0.1194  0.0504     0.0327  0.1918
     16   0.1199  0.0501     0.0338  0.1919
     17   0.1202  0.0499     0.0346  0.1919
     18   0.1205  0.0497     0.0351  0.1919
     19   0.1209  0.0494     0.0358  0.1920
     20   0.1212  0.0493     0.0363  0.1920
     21   0.1213  0.0492     0.0366  0.1920
     22   0.1215  0.0491     0.0370  0.1920
     23   0.1217  0.0489     0.0374  0.1920
     24   0.1218  0.0489     0.0377  0.1921
     25   0.1219  0.0488     0.0379  0.1921
     26   0.1221  0.0487     0.0383  0.1921
     27   0.1222  0.0486     0.0386  0.1921
     28   0.1224  0.0485     0.0389  0.1921
     29   0.1225  0.0484     0.0392  0.1921
     30   0.1226  0.0484     0.0393  0.1921
     31   0.1228  0.0482     0.0398  0.1922
     32   0.1230  0.0482     0.0401  0.1922
     33   0.1230  0.0481     0.0403  0.1922
     34   0.1233  0.0480     0.0407  0.1922
     35   0.1234  0.0479     0.0410  0.1922
     36   0.1235  0.0478     0.0413  0.1922
     37   0.1236  0.0478     0.0415  0.1922
     38   0.1237  0.0477     0.0417  0.1922
     39   0.1238  0.0477     0.0419  0.1922
     40   0.1239  0.0476     0.0421  0.1923
     41   0.1239  0.0476     0.0422  0.1923

