Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1334  1.3515    -6.7123 -2.4854
      1  -3.2367  0.8371    -4.2339 -2.4017
      2  -3.6255  0.6691    -4.3769 -3.1422
      3  -3.3383  0.5889    -3.8944 -3.0003
      4  -3.1790  0.5773    -3.6160 -2.8874
      5  -3.1896  0.4461    -3.5926 -3.1344
      6  -3.1497  0.3312    -3.4028 -3.1346
      7  -3.1440  0.2424    -3.4016 -3.1388
      8  -3.1443  0.1836    -3.4013 -3.1439
      9  -3.1354  0.1316    -3.3960 -3.1438
     10  -3.1323  0.0955    -3.3946 -3.1439
     11  -3.1326  0.0697    -3.3945 -3.1449
     12  -3.1456  0.2036    -3.4004 -3.1444
     13  -3.1375  0.1476    -3.3965 -3.1444
     14  -3.1349  0.1060    -3.3961 -3.1445
     15  -3.1332  0.1122    -3.3950 -3.1437
     16  -3.1316  0.0838    -3.3944 -3.1439
     17  -3.1264  0.2352    -3.3953 -3.1060
     18  -3.0862  0.5621    -3.3988 -2.7851
     19  -3.1035  0.4551    -3.3975 -2.8827
     20  -3.0536  0.7253    -3.4040 -2.6740
     21  -3.0210  0.5600    -3.3940 -2.7564
     22  -3.0162  0.4445    -3.3906 -2.8595
     23  -2.9568  0.4807    -3.3761 -2.7631
     24  -3.0390  1.0134    -5.0204 -2.5186
     25  -2.9268  0.7593    -3.3964 -2.5163
     26  -2.8909  0.5944    -3.3630 -2.5815
     27  -2.8756  0.4672    -3.3462 -2.6060
     28  -2.9013  0.8884    -3.6355 -2.4241
     29  -2.8181  0.6672    -3.3585 -2.4221
     30  -2.7736  0.5066    -3.3173 -2.4211
     31  -2.7754  0.4191    -3.3095 -2.4516
     32  -2.7766  0.3469    -3.3039 -2.4829
     33  -2.7869  0.2970    -3.3053 -2.5383
     34  -2.7230  0.3901    -3.2627 -2.4158
     35  -2.7281  0.3318    -3.2617 -2.4377
     36  -2.7364  0.2894    -3.2640 -2.4669
     37  -2.7424  0.2577    -3.2646 -2.4966
     38  -2.7532  0.2361    -3.2693 -2.5473
     39  -2.7415  0.2185    -3.2282 -2.5408
     40  -2.6799  0.2479    -3.1604 -2.4221
     41  -2.6886  0.2306    -3.1675 -2.4421

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0972  0.0603     0.0030  0.1892
      1   0.1007  0.0594     0.0044  0.1897
      2   0.1010  0.0592     0.0050  0.1898
      3   0.1009  0.0590     0.0056  0.1897
      4   0.1009  0.0595     0.0054  0.1899
      5   0.1120  0.0564     0.0121  0.1915
      6   0.1200  0.0533     0.0209  0.1924
      7   0.1228  0.0512     0.0286  0.1926
      8   0.1285  0.0487     0.0374  0.1933
      9   0.1331  0.0460     0.0469  0.1937
     10   0.1365  0.0441     0.0535  0.1941
     11   0.1394  0.0424     0.0594  0.1944
     12   0.0981  0.0433     0.0284  0.1733
     13   0.1017  0.0421     0.0345  0.1748
     14   0.1019  0.0419     0.0351  0.1749
     15   0.0995  0.0414     0.0339  0.1720
     16   0.1028  0.0408     0.0378  0.1740
     17   0.0639  0.0303     0.0151  0.1149
     18   0.0327  0.0195     0.0022  0.0655
     19   0.0365  0.0196     0.0046  0.0686
     20   0.0227  0.0131     0.0005  0.0430
     21   0.0242  0.0127     0.0019  0.0441
     22   0.0259  0.0126     0.0036  0.0456
     23   0.0236  0.0114     0.0026  0.0406
     24   0.0135  0.0081     0.0001  0.0252
     25   0.0141  0.0077     0.0002  0.0254
     26   0.0150  0.0076     0.0007  0.0260
     27   0.0159  0.0075     0.0012  0.0265
     28   0.0102  0.0052     0.0001  0.0169
     29   0.0105  0.0050     0.0003  0.0171
     30   0.0107  0.0049     0.0005  0.0172
     31   0.0112  0.0050     0.0007  0.0179
     32   0.0116  0.0050     0.0008  0.0183
     33   0.0122  0.0050     0.0009  0.0188
     34   0.0101  0.0041     0.0006  0.0137
     35   0.0104  0.0042     0.0007  0.0138
     36   0.0108  0.0042     0.0008  0.0145
     37   0.0111  0.0042     0.0008  0.0152
     38   0.0115  0.0043     0.0009  0.0160
     39   0.0119  0.0043     0.0010  0.0165
     40   0.0104  0.0038     0.0007  0.0135
     41   0.0107  0.0039     0.0008  0.0136

