Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5720  1.9986    -8.9347 -2.6394
      1  -3.8661  1.0406    -5.5186 -2.4695
      2  -4.6769  0.6391    -5.5956 -3.9958
      3  -4.2585  0.4883    -4.8639 -3.9035
      4  -4.5379  0.4679    -5.0600 -4.2667
      5  -4.5356  0.3669    -5.0338 -4.3049
      6  -4.5316  0.3036    -5.0183 -4.3222
      7  -4.5298  0.2630    -5.0083 -4.3355
      8  -4.8106  0.4892    -5.6504 -4.5207
      9  -4.9265  0.4948    -5.8343 -4.6002
     10  -5.2922  0.7263    -6.8356 -4.7965
     11  -5.8838  1.0004    -8.2306 -4.9371
     12  -5.5799  0.6981    -6.9441 -4.9082
     13  -5.4427  0.5382    -6.4221 -4.8944
     14  -5.3430  0.4496    -6.1460 -4.8710
     15  -5.2434  0.3938    -5.9296 -4.8368
     16  -5.1192  0.3942    -5.8092 -4.7571
     17  -5.0811  0.3429    -5.6919 -4.7450
     18  -5.0237  0.3123    -5.5904 -4.6910
     19  -4.9017  0.3585    -5.5206 -4.5436
     20  -4.7697  0.5077    -5.4758 -4.2811
     21  -4.7853  0.4292    -5.4531 -4.3507
     22  -4.8030  0.3717    -5.4464 -4.4351
     23  -4.7726  0.3305    -5.3387 -4.4224
     24  -4.7988  0.2975    -5.3420 -4.5197
     25  -4.7742  0.2727    -5.3191 -4.5162
     26  -4.7981  0.2517    -5.3236 -4.5394
     27  -4.8241  0.2355    -5.3292 -4.5654
     28  -4.9212  0.2609    -5.4932 -4.6309
     29  -4.9007  0.2425    -5.4317 -4.6217
     30  -4.8790  0.2284    -5.3413 -4.6104
     31  -4.8961  0.2162    -5.3536 -4.6501
     32  -4.8761  0.2062    -5.3305 -4.6361
     33  -4.8957  0.1970    -5.3338 -4.6905
     34  -4.8645  0.1886    -5.3183 -4.6546
     35  -4.9204  0.1889    -5.3355 -4.7813
     36  -4.9392  0.1817    -5.3384 -4.7988
     37  -4.9700  0.1749    -5.3672 -4.8120
     38  -4.9926  0.1676    -5.4041 -4.8235
     39  -4.9789  0.1627    -5.3402 -4.8198
     40  -5.0040  0.1545    -5.3717 -4.8337
     41  -5.0234  0.1461    -5.4065 -4.8493

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1036  0.0584     0.0077  0.1902
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1021  0.0589     0.0065  0.1900
      3   0.1022  0.0589     0.0065  0.1900
      4   0.0972  0.0595     0.0044  0.1890
      5   0.1006  0.0580     0.0088  0.1894
      6   0.1025  0.0571     0.0118  0.1896
      7   0.1040  0.0563     0.0143  0.1897
      8   0.0466  0.0355     0.0031  0.1153
      9   0.0469  0.0368     0.0030  0.1194
     10   0.0216  0.0153     0.0009  0.0479
     11   0.0113  0.0070     0.0001  0.0215
     12   0.0129  0.0074     0.0004  0.0241
     13   0.0142  0.0076     0.0007  0.0255
     14   0.0154  0.0078     0.0010  0.0267
     15   0.0164  0.0081     0.0013  0.0277
     16   0.0159  0.0078     0.0012  0.0270
     17   0.0168  0.0079     0.0016  0.0276
     18   0.0176  0.0081     0.0020  0.0292
     19   0.0151  0.0069     0.0012  0.0249
     20   0.0113  0.0053     0.0004  0.0183
     21   0.0119  0.0053     0.0006  0.0188
     22   0.0124  0.0053     0.0008  0.0192
     23   0.0129  0.0053     0.0010  0.0196
     24   0.0135  0.0053     0.0012  0.0199
     25   0.0140  0.0053     0.0015  0.0202
     26   0.0145  0.0053     0.0018  0.0205
     27   0.0150  0.0054     0.0021  0.0207
     28   0.0132  0.0048     0.0013  0.0191
     29   0.0136  0.0047     0.0015  0.0194
     30   0.0140  0.0047     0.0018  0.0197
     31   0.0144  0.0047     0.0021  0.0199
     32   0.0148  0.0047     0.0025  0.0201
     33   0.0152  0.0047     0.0031  0.0203
     34   0.0155  0.0047     0.0035  0.0205
     35   0.0151  0.0046     0.0030  0.0202
     36   0.0155  0.0047     0.0036  0.0204
     37   0.0158  0.0047     0.0040  0.0206
     38   0.0161  0.0048     0.0047  0.0208
     39   0.0165  0.0048     0.0058  0.0216
     40   0.0168  0.0049     0.0067  0.0226
     41   0.0172  0.0050     0.0071  0.0234

