trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1419 790.00  0.00 800.00 156.00  0
  1  682 380.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  1
  3  716 400.00  0.00 800.00 104.00  0
  4  608 340.00  0.00 800.00 104.00  1
  5  608 360.00  0.00 800.00 52.00  1
  6  608 340.00  0.00 800.00 52.00  1
  7  608 360.00  0.00 800.00 52.00  1
  8  608 330.00  0.00 800.00 156.00  1
  9  716 400.00  0.00 800.00 104.00  1
 10  717 400.00  0.00 800.00 156.00  1
 11  736 410.00  0.00 800.00 260.00  1
 12  773 430.00  0.00 800.00 520.00  0
 13  719 400.00  0.00 800.00 520.00  0
 14  844 470.00  0.00 800.00 260.00  0
 15  718 400.00  0.00 800.00 260.00  0
 16  735 410.00  0.00 800.00 156.00  0
 17  790 440.00  0.00 800.00 260.00  0
 18  825 460.00  0.00 800.00 156.00  0
 19  591 330.00  0.00 800.00 156.00  0
 20  572 320.00  0.00 800.00 104.00  0
 21  392 220.00  0.00 800.00 104.00  1
 22  428 240.00  0.00 800.00 104.00  1
 23  897 500.00  0.00 800.00 156.00  0
 24  518 290.00  0.00 800.00 104.00  1
 25  879 490.00  0.00 800.00 156.00  0
 26  536 300.00  0.00 800.00 104.00  1
 27  590 330.00  0.00 800.00 104.00  1
 28  807 450.00  0.00 800.00 156.00  1
 29  933 520.00  0.00 800.00 156.00  0
 30  879 490.00  0.00 800.00 156.00  0
 31  554 310.00  0.00 800.00 104.00  1
 32  861 480.00  0.00 800.00 156.00  0
 33  608 340.00  0.00 800.00 104.00  1
 34  753 420.00  0.00 800.00 156.00  0
 35  717 400.00  0.00 800.00 156.00  1
 36  501 280.00  0.00 800.00 156.00  1
 37  609 340.00  0.00 800.00 156.00  1
 38  573 320.00  0.00 800.00 156.00  1
 39  879 490.00  0.00 800.00 156.00  0
 40  609 340.00  0.00 800.00 156.00  1
 41  591 330.00  0.00 800.00 156.00  1
