Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0723    -9.1275 -2.6619
      1  -4.1468  1.1825    -6.0565 -2.4984
      2  -3.1976  0.7253    -4.2136 -2.4010
      3  -2.7773  0.5515    -3.4048 -2.3584
      4  -2.5123  0.4936    -2.9976 -2.3310
      5  -2.3811  0.4844    -2.7674 -2.3180
      6  -2.3392  0.3610    -2.5749 -2.3169
      7  -2.3226  0.2569    -2.5717 -2.3167
      8  -2.3119  0.1863    -2.5673 -2.3165
      9  -2.3136  0.2157    -2.5667 -2.3165
     10  -2.3081  0.1524    -2.5660 -2.3164
     11  -2.3054  0.1104    -2.5655 -2.3164
     12  -2.3220  0.2934    -2.5672 -2.3165
     13  -2.3130  0.2148    -2.5662 -2.3165
     14  -2.3083  0.1592    -2.5657 -2.3164
     15  -2.3056  0.1163    -2.5654 -2.3164
     16  -2.3042  0.0859    -2.5652 -2.3164
     17  -2.3035  0.0634    -2.5652 -2.3164
     18  -2.3031  0.0468    -2.5651 -2.3164
     19  -2.3028  0.0344    -2.5651 -2.3164
     20  -2.3040  0.0807    -2.5652 -2.3164
     21  -2.3034  0.0589    -2.5652 -2.3164
     22  -2.3030  0.0432    -2.5651 -2.3164
     23  -2.3048  0.0999    -2.5653 -2.3164
     24  -2.3038  0.0728    -2.5652 -2.3164
     25  -2.3032  0.0536    -2.5651 -2.3164
     26  -2.3029  0.0392    -2.5651 -2.3164
     27  -2.3028  0.0287    -2.5651 -2.3164
     28  -2.3037  0.0701    -2.5652 -2.3164
     29  -2.3032  0.0510    -2.5651 -2.3164
     30  -2.3060  0.1230    -2.5654 -2.3164
     31  -2.3044  0.0895    -2.5652 -2.3164
     32  -2.3128  0.2141    -2.5660 -2.3164
     33  -2.3080  0.1556    -2.5656 -2.3164
     34  -2.3055  0.1134    -2.5653 -2.3164
     35  -2.3041  0.0825    -2.5652 -2.3164
     36  -2.3119  0.2033    -2.5659 -2.3164
     37  -2.3075  0.1474    -2.5655 -2.3164
     38  -2.3052  0.1077    -2.5653 -2.3164
     39  -2.3191  0.2694    -2.5666 -2.3165
     40  -2.3114  0.1967    -2.5659 -2.3164
     41  -2.3073  0.1431    -2.5655 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1020  0.0586     0.0073  0.1898
      2   0.1022  0.0585     0.0077  0.1899
      3   0.1035  0.0579     0.0094  0.1901
      4   0.1045  0.0576     0.0104  0.1902
      5   0.1070  0.0569     0.0118  0.1906
      6   0.1157  0.0539     0.0204  0.1917
      7   0.1179  0.0524     0.0257  0.1919
      8   0.1232  0.0500     0.0332  0.1925
      9   0.1162  0.0504     0.0293  0.1905
     10   0.1178  0.0494     0.0329  0.1907
     11   0.1219  0.0478     0.0382  0.1913
     12   0.0729  0.0388     0.0169  0.1446
     13   0.0761  0.0384     0.0206  0.1471
     14   0.0796  0.0382     0.0235  0.1500
     15   0.0826  0.0379     0.0267  0.1523
     16   0.0857  0.0377     0.0295  0.1549
     17   0.0887  0.0376     0.0322  0.1574
     18   0.0914  0.0374     0.0351  0.1594
     19   0.0943  0.0373     0.0375  0.1619
     20   0.0673  0.0271     0.0254  0.1135
     21   0.0692  0.0270     0.0278  0.1151
     22   0.0710  0.0268     0.0293  0.1166
     23   0.0532  0.0201     0.0207  0.0860
     24   0.0545  0.0199     0.0219  0.0869
     25   0.0557  0.0198     0.0231  0.0878
     26   0.0569  0.0197     0.0245  0.0888
     27   0.0582  0.0196     0.0260  0.0897
     28   0.0454  0.0155     0.0185  0.0691
     29   0.0463  0.0153     0.0200  0.0701
     30   0.0363  0.0126     0.0141  0.0549
     31   0.0371  0.0124     0.0148  0.0553
     32   0.0287  0.0103     0.0090  0.0437
     33   0.0294  0.0102     0.0098  0.0442
     34   0.0300  0.0101     0.0106  0.0447
     35   0.0306  0.0100     0.0116  0.0452
     36   0.0239  0.0083     0.0077  0.0347
     37   0.0244  0.0082     0.0081  0.0352
     38   0.0249  0.0081     0.0085  0.0358
     39   0.0192  0.0068     0.0048  0.0274
     40   0.0197  0.0067     0.0063  0.0276
     41   0.0201  0.0066     0.0071  0.0278

